sysTime,serialLOG
6:7:27:22:264948,"%,1,6,32.91,-40.21,-131.55,-0.62,0.40,0.63,0.97,1.00
"
6:7:27:22:265061,"%,1,6,33.01,-40.52,-132.11,-0.66,0.40,0.65,1.01,1.00
"
6:7:27:22:265157,"%,1,6,33.31,-40.87,-132.46,-0.67,0.40,0.66,1.02,1.00
"
6:7:27:22:265269,"%,1,6,33.36,-41.20,-132.18,-0.64,0.40,0.64,1.00,1.01
"
6:7:27:22:265444,"%,3,2,3,1
"
6:7:27:22:265444,"%,4,1,3
"
6:7:27:23:265588,"%,2,6,37.2897605,127.0651931,71.80,10,0.04,313.00
"
6:7:27:23:265588,"%,5,2,0.78,119.28
"
6:7:27:23:265589,"%,6,2,166.28,1.70
"
6:7:27:23:265653,"%,1,6,32.84,-40.57,-131.36,-0.64,0.41,0.65,0.99,1.00
"
6:7:27:23:265765,"%,1,6,32.57,-40.59,-131.35,-0.65,0.39,0.64,0.99,0.99
"
6:7:27:23:265860,"%,1,6,32.73,-40.99,-131.39,-0.66,0.40,0.64,1.00,1.00
"
6:7:27:23:265972,"%,1,6,33.16,-41.55,-131.53,-0.66,0.42,0.65,1.01,1.00
"
6:7:27:23:266069,"%,1,6,32.98,-41.25,-131.23,-0.65,0.42,0.63,1.00,1.00
"
6:7:27:23:266164,"%,1,6,32.86,-40.81,-131.06,-0.63,0.42,0.65,1.00,1.00
"
6:7:27:23:266261,"%,1,6,32.59,-40.85,-131.53,-0.66,0.40,0.63,1.00,1.00
"
6:7:27:23:266436,"%,3,2,3,1
"
6:7:27:23:266436,"%,4,1,3
"
6:7:27:24:266603,"%,2,6,37.2897605,127.0651931,71.90,10,0.03,313.00
"
6:7:27:24:266603,"%,5,2,0.78,119.28
"
6:7:27:24:266604,"%,6,2,166.28,1.80
"
6:7:27:24:266666,"%,1,6,31.85,-40.90,-132.15,-0.65,0.33,0.66,0.98,0.99
"
6:7:27:24:266746,"%,1,6,30.45,-41.00,-131.13,-0.65,0.41,0.64,1.01,0.99
"
6:7:27:24:266874,"%,1,6,29.34,-40.65,-130.00,-0.66,0.33,0.67,1.00,0.99
"
6:7:27:24:266970,"%,1,6,30.05,-41.42,-130.49,-0.69,0.36,0.66,1.02,1.01
"
6:7:27:24:267067,"%,1,6,31.07,-42.54,-130.52,-0.68,0.40,0.65,1.03,1.01
"
6:7:27:24:267162,"%,1,6,30.85,-42.51,-129.37,-0.67,0.38,0.63,1.00,1.01
"
6:7:27:24:267258,"%,1,6,29.72,-42.52,-127.81,-0.69,0.38,0.60,0.99,1.00
"
6:7:27:24:267434,"%,3,2,3,1
"
6:7:27:24:267434,"%,4,1,3
"
6:7:27:24:267434,"%,7,1,0
"
6:7:27:25:267589,"%,2,6,37.2897605,127.0651931,72.00,10,0.03,313.00
"
6:7:27:25:267590,"%,5,2,0.78,119.28
"
6:7:27:25:267590,"%,6,2,166.28,1.90
"
6:7:27:25:267669,"%,1,6,38.06,-48.82,-137.18,-0.76,0.41,0.60,1.05,1.01
"
6:7:27:25:267765,"%,1,6,38.22,-49.31,-138.30,-0.78,0.39,0.51,1.01,1.02
"
6:7:27:25:267861,"%,1,6,38.47,-49.61,-138.30,-0.77,0.38,0.53,1.01,1.02
"
6:7:27:25:267956,"%,1,6,38.23,-49.39,-137.12,-0.75,0.43,0.54,1.02,1.01
"
6:7:27:25:268053,"%,1,6,37.51,-48.79,-136.05,-0.75,0.40,0.53,1.00,1.01
"
6:7:27:25:268164,"%,1,6,37.36,-48.78,-135.66,-0.74,0.40,0.53,1.00,1.00
"
6:7:27:25:268245,"%,1,6,37.41,-49.10,-135.22,-0.76,0.40,0.55,1.02,1.00
"
6:7:27:25:268437,"%,3,2,3,1
"
6:7:27:25:268437,"%,4,1,3
"
6:7:27:26:268595,"%,2,6,37.2897605,127.0651931,72.00,10,0.04,313.00
"
6:7:27:26:268596,"%,5,2,0.78,119.28
"
6:7:27:26:268596,"%,6,2,166.28,1.90
"
6:7:27:26:268644,"%,1,6,33.84,-45.48,-130.58,-0.71,0.36,0.53,0.96,0.99
"
6:7:27:26:268771,"%,1,6,35.26,-46.16,-131.51,-0.67,0.41,0.64,1.02,1.00
"
6:7:27:26:268883,"%,1,6,36.17,-46.76,-133.79,-0.75,0.41,0.56,1.02,1.00
"
6:7:27:26:268963,"%,1,6,37.08,-47.22,-137.06,-0.79,0.35,0.52,1.01,1.02
"
6:7:27:26:269060,"%,1,6,38.25,-47.08,-139.12,-0.74,0.40,0.54,1.00,1.01
"
6:7:27:26:269156,"%,1,6,39.13,-46.22,-140.13,-0.74,0.42,0.54,1.01,1.01
"
6:7:27:26:269251,"%,1,6,41.32,-47.12,-141.24,-0.72,0.49,0.50,1.01,1.01
"
6:7:27:26:269427,"%,3,2,3,1
"
6:7:27:26:269427,"%,4,1,3
"
6:7:27:27:269581,"%,2,6,37.2897605,127.0651931,71.90,11,0.07,313.00
"
6:7:27:27:269582,"%,5,2,0.78,119.28
"
6:7:27:27:269597,"%,6,2,166.28,1.80
"
6:7:27:27:269645,"%,1,6,34.36,-41.56,-148.96,-0.67,0.35,0.57,0.95,0.99
"
6:7:27:27:269741,"%,1,6,29.39,-35.96,-148.78,-0.56,0.31,0.53,0.83,0.93
"
6:7:27:27:269852,"%,1,6,19.75,-29.79,-149.64,-0.61,0.37,0.92,1.16,0.98
"
6:7:27:27:269965,"%,1,6,25.23,-27.05,-157.59,-0.53,0.41,0.95,1.17,1.05
"
6:7:27:27:270061,"%,1,6,28.17,-22.75,-158.21,-0.40,0.40,0.81,0.99,1.11
"
6:7:27:27:270188,"%,1,6,20.33,-16.30,-153.09,-0.34,0.25,0.83,0.93,1.03
"
6:7:27:27:270253,"%,1,6,12.99,-13.40,-145.16,-0.32,0.15,1.07,1.12,1.01
"
6:7:27:27:270429,"%,3,2,3,1
"
6:7:27:27:270429,"%,4,1,3
"
6:7:27:28:270587,"%,2,6,37.2897605,127.0651931,71.70,11,0.09,313.00
"
6:7:27:28:270588,"%,5,2,0.78,119.28
"
6:7:27:28:270588,"%,6,2,166.28,1.60
"
6:7:27:28:270651,"%,1,6,2.58,6.21,-134.69,0.06,0.03,0.95,0.95,1.00
"
6:7:27:28:270746,"%,1,6,-0.31,5.89,-132.83,0.11,-0.02,0.94,0.95,1.01
"
6:7:27:28:270843,"%,1,6,-2.30,6.32,-131.60,0.14,-0.10,0.98,0.99,0.96
"
6:7:27:28:270970,"%,1,6,-2.90,6.66,-130.29,0.07,-0.01,0.97,0.97,0.97
"
6:7:27:28:271068,"%,1,6,-3.93,6.80,-129.31,0.09,-0.05,0.98,0.99,0.99
"
6:7:27:28:271162,"%,1,6,-5.42,7.83,-127.96,0.13,-0.11,0.95,0.97,0.98
"
6:7:27:28:271259,"%,1,6,-5.43,7.98,-126.68,0.16,-0.10,0.97,0.99,0.98
"
6:7:27:28:271434,"%,3,2,4,1
"
6:7:27:28:271434,"%,4,1,3
"
6:7:27:29:271589,"%,2,6,37.2897605,127.0651931,71.70,11,0.03,313.00
"
6:7:27:29:271589,"%,5,2,0.78,119.28
"
6:7:27:29:271590,"%,6,2,166.28,1.60
"
6:7:27:29:271653,"%,1,6,-3.25,5.73,-122.88,0.10,-0.05,0.98,0.99,0.98
"
6:7:27:29:271749,"%,1,6,-3.21,5.56,-122.18,0.09,-0.05,0.97,0.98,0.99
"
6:7:27:29:271844,"%,1,6,-2.89,5.62,-121.85,0.10,-0.05,0.97,0.97,0.98
"
6:7:27:29:271956,"%,1,6,-2.42,5.36,-121.66,0.08,-0.03,0.98,0.99,0.98
"
6:7:27:29:272052,"%,1,6,-2.07,4.91,-121.40,0.06,-0.04,0.97,0.97,0.98
"
6:7:27:29:272165,"%,1,6,-1.72,4.81,-120.88,0.07,-0.02,0.97,0.97,0.98
"
6:7:27:29:272261,"%,1,6,-1.58,4.77,-120.23,0.08,-0.01,0.98,0.99,0.98
"
6:7:27:29:272420,"%,3,2,3,1
"
6:7:27:29:272420,"%,4,1,3
"
6:7:27:29:272420,"%,7,1,0
"
6:7:27:30:272580,"%,2,6,37.2897567,127.0651931,71.70,11,0.03,313.00
"
6:7:27:30:272581,"%,5,2,0.68,90.00
"
6:7:27:30:272597,"%,6,2,137.00,1.60
"
6:7:27:30:272660,"%,1,6,-1.99,4.66,-119.14,0.07,-0.03,0.98,0.98,0.98
"
6:7:27:30:272756,"%,1,6,-2.33,4.71,-119.13,0.08,-0.05,0.97,0.97,0.98
"
6:7:27:30:272853,"%,1,6,-2.26,4.77,-119.12,0.08,-0.04,0.97,0.97,0.98
"
6:7:27:30:272965,"%,1,6,-2.10,4.57,-119.08,0.07,-0.04,0.98,0.98,0.98
"
6:7:27:30:273060,"%,1,6,-2.14,4.42,-119.01,0.07,-0.04,0.98,0.98,0.98
"
6:7:27:30:273157,"%,1,6,-2.13,4.53,-118.92,0.07,-0.04,0.97,0.97,0.98
"
6:7:27:30:273267,"%,1,6,-1.98,4.45,-118.93,0.07,-0.04,0.98,0.98,0.98
"
6:7:27:30:273412,"%,3,2,3,1
"
6:7:27:30:273412,"%,4,1,3
"
6:7:27:31:273593,"%,2,6,37.2897567,127.0651779,71.70,12,0.04,313.00
"
6:7:27:31:273594,"%,5,2,2.04,84.66
"
6:7:27:31:273594,"%,6,2,131.66,1.60
"
6:7:27:31:273657,"%,1,6,-1.67,4.32,-118.70,0.08,-0.03,0.98,0.98,0.98
"
6:7:27:31:273754,"%,1,6,-1.48,4.05,-118.60,0.06,-0.03,0.98,0.98,0.98
"
6:7:27:31:273849,"%,1,6,-1.40,3.95,-118.48,0.07,-0.03,0.98,0.99,0.98
"
6:7:27:31:273945,"%,1,6,-1.37,3.99,-118.36,0.07,-0.03,0.97,0.97,0.98
"
6:7:27:31:274040,"%,1,6,-1.33,4.14,-118.30,0.08,-0.02,0.98,0.98,0.98
"
6:7:27:31:274152,"%,1,6,-1.30,4.21,-118.34,0.07,-0.02,0.97,0.97,0.98
"
6:7:27:31:274265,"%,1,6,-1.17,4.05,-118.52,0.07,-0.03,0.97,0.97,0.97
"
6:7:27:31:274408,"%,3,2,3,1
"
6:7:27:31:274408,"%,4,1,3
"
6:7:27:32:274593,"%,2,6,37.2897567,127.0651779,71.50,12,0.03,313.00
"
6:7:27:32:274594,"%,5,2,2.04,84.66
"
6:7:27:32:274594,"%,6,2,131.66,1.40
"
6:7:27:32:274642,"%,1,6,-1.04,3.21,-118.45,0.06,-0.02,0.97,0.97,0.97
"
6:7:27:32:274754,"%,1,6,-0.88,3.10,-118.48,0.05,-0.02,0.98,0.98,0.97
"
6:7:27:32:274866,"%,1,6,-0.69,2.82,-118.46,0.04,-0.02,0.98,0.98,0.98
"
6:7:27:32:274962,"%,1,6,-0.66,2.66,-118.29,0.04,-0.02,0.98,0.98,0.98
"
6:7:27:32:275057,"%,1,6,-0.81,2.66,-118.18,0.06,-0.02,0.98,0.98,0.98
"
6:7:27:32:275154,"%,1,6,-0.87,2.76,-118.32,0.06,-0.02,0.97,0.97,0.98
"
6:7:27:32:275264,"%,1,6,-0.78,2.67,-118.61,0.05,-0.03,0.98,0.98,0.98
"
6:7:27:32:275409,"%,3,2,3,1
"
6:7:27:32:275409,"%,4,1,3
"
6:7:27:33:275622,"%,2,6,37.2897605,127.0651779,71.40,12,0.05,313.00
"
6:7:27:33:275622,"%,5,2,2.04,95.34
"
6:7:27:33:275622,"%,6,2,142.34,1.30
"
6:7:27:33:275654,"%,1,6,3.25,3.63,-120.51,0.09,0.01,0.95,0.96,0.97
"
6:7:27:33:275782,"%,1,6,4.32,3.21,-121.41,0.09,0.03,0.95,0.96,0.97
"
6:7:27:33:275862,"%,1,6,5.57,2.92,-122.83,0.11,0.03,0.97,0.98,0.96
"
6:7:27:33:275958,"%,1,6,6.48,3.29,-124.65,0.12,0.03,0.98,0.99,0.98
"
6:7:27:33:276054,"%,1,6,6.58,3.04,-126.83,0.08,0.04,1.05,1.05,1.01
"
6:7:27:33:276150,"%,1,6,6.23,1.00,-129.33,-0.06,0.16,1.15,1.16,1.07
"
6:7:27:33:276246,"%,1,6,4.66,-2.85,-130.96,-0.11,0.14,1.13,1.14,1.12
"
6:7:27:33:276405,"%,3,2,3,1
"
6:7:27:33:276405,"%,4,1,3
"
6:7:27:34:276605,"%,2,6,37.2897567,127.0651931,71.50,12,0.73,76.89
"
6:7:27:34:276606,"%,5,2,0.68,90.00
"
6:7:27:34:276606,"%,6,2,13.11,1.40
"
6:7:27:34:276653,"%,1,6,2.12,-4.01,-124.57,-0.09,-0.08,0.92,0.93,1.08
"
6:7:27:34:276764,"%,1,6,2.05,-3.32,-123.00,-0.11,-0.08,1.02,1.03,1.03
"
6:7:27:34:276861,"%,1,6,0.76,-2.35,-124.79,-0.20,0.05,1.19,1.21,1.06
"
6:7:27:34:276957,"%,1,6,-2.99,1.26,-127.05,0.05,0.06,1.20,1.20,1.15
"
6:7:27:34:277069,"%,1,6,-2.07,2.69,-128.04,0.05,0.14,0.79,0.81,1.07
"
6:7:27:34:277149,"%,1,6,-1.84,2.28,-126.36,-0.01,0.07,0.78,0.79,0.93
"
6:7:27:34:277245,"%,1,6,0.13,1.60,-127.36,0.04,-0.03,0.81,0.81,0.80
"
6:7:27:34:277388,"%,3,2,4,1
"
6:7:27:34:277388,"%,4,1,3
"
6:7:27:34:277388,"%,7,1,0
"
6:7:27:35:277601,"%,2,6,37.2897529,127.0651931,71.30,12,0.93,116.90
"
6:7:27:35:277602,"%,5,2,0.68,90.00
"
6:7:27:35:277602,"%,6,2,-26.90,1.20
"
6:7:27:35:277666,"%,1,6,1.32,-5.86,-123.85,-0.20,0.19,0.79,0.84,0.81
"
6:7:27:35:277761,"%,1,6,-1.82,-5.42,-117.90,-0.13,0.12,0.70,0.72,0.79
"
6:7:27:35:277857,"%,1,6,0.30,-2.53,-114.92,-0.07,-0.09,0.83,0.83,0.80
"
6:7:27:35:277953,"%,1,6,5.88,-0.53,-115.55,0.03,-0.05,0.99,0.99,0.85
"
6:7:27:35:278049,"%,1,6,2.61,-6.18,-117.23,-0.26,0.14,1.14,1.18,1.00
"
6:7:27:35:278146,"%,1,6,-1.44,-4.68,-119.71,-0.09,0.16,1.32,1.33,1.17
"
6:7:27:35:278257,"%,1,6,1.49,-3.63,-120.61,-0.04,0.35,0.77,0.85,1.12
"
6:7:27:35:278385,"%,3,2,4,1
"
6:7:27:35:278385,"%,4,1,3
"
6:7:27:36:278591,"%,2,6,37.2897491,127.0652084,71.50,12,1.10,135.69
"
6:7:27:36:278606,"%,5,2,0.88,310.07
"
6:7:27:36:278607,"%,6,2,174.38,1.40
"
6:7:27:36:278654,"%,1,6,0.52,-7.95,-127.20,-0.21,-0.04,1.13,1.15,1.11
"
6:7:27:36:278767,"%,1,6,-0.59,-8.67,-125.72,-0.17,0.07,1.20,1.22,1.07
"
6:7:27:36:278848,"%,1,6,3.74,-9.19,-122.31,-0.21,0.18,0.98,1.02,1.13
"
6:7:27:36:279077,"%,1,6,4.98,-11.13,-117.10,-0.15,0.16,0.72,0.75,1.00
"
6:7:27:36:279093,"%,1,6,-0.14,-10.59,-112.57,-0.02,-0.01,0.74,0.74,0.84
"
6:7:27:36:279173,"%,1,6,-0.04,-10.59,-111.92,-0.18,0.09,1.12,1.13,0.88
"
6:7:27:36:279270,"%,1,6,1.72,-10.40,-116.23,-0.18,0.04,1.11,1.12,1.00
"
6:7:27:36:279381,"%,3,2,4,1
"
6:7:27:36:279381,"%,4,1,3
"
6:7:27:37:279596,"%,2,6,37.2897377,127.0652084,71.20,12,1.23,138.19
"
6:7:27:37:279597,"%,5,2,1.66,335.97
"
6:7:27:37:279597,"%,6,2,-162.22,1.10
"
6:7:27:37:279659,"%,1,6,8.22,-14.62,-132.56,-0.12,0.09,0.79,0.80,1.02
"
6:7:27:37:279755,"%,1,6,17.52,-29.19,-141.07,-0.64,0.18,0.72,0.98,0.97
"
6:7:27:37:279867,"%,1,6,26.35,-42.23,-145.69,-0.78,0.29,0.66,1.06,0.95
"
6:7:27:37:279963,"%,1,6,40.78,-49.59,-152.20,-1.02,0.66,0.45,1.30,1.11
"
6:7:27:37:280075,"%,1,6,39.98,-54.91,-147.46,-0.95,0.51,0.39,1.15,1.17
"
6:7:27:37:280155,"%,1,6,28.18,-57.53,-139.04,-0.64,0.25,0.33,0.76,1.07
"
6:7:27:37:280267,"%,1,6,16.15,-55.95,-130.97,-0.63,0.27,0.37,0.78,0.90
"
6:7:27:37:280395,"%,3,2,4,1
"
6:7:27:37:280395,"%,4,1,3
"
6:7:27:38:280587,"%,2,6,37.2897300,127.0652160,71.30,10,1.22,138.32
"
6:7:27:38:280603,"%,5,2,3.50,337.24
"
6:7:27:38:280618,"%,6,2,-161.08,1.20
"
6:7:27:38:280667,"%,1,6,9.08,-52.39,-140.04,-0.61,0.13,0.47,0.78,0.77
"
6:7:27:38:280747,"%,1,6,14.28,-48.35,-145.58,-0.64,-0.01,0.44,0.78,0.78
"
6:7:27:38:280874,"%,1,6,13.70,-45.98,-147.43,-0.70,0.10,0.64,0.96,0.84
"
6:7:27:38:280954,"%,1,6,16.10,-43.33,-149.70,-0.94,0.32,0.73,1.24,0.99
"
6:7:27:38:281051,"%,1,6,18.94,-36.86,-148.12,-0.76,0.47,0.81,1.21,1.13
"
6:7:27:38:281148,"%,1,6,23.64,-33.06,-147.31,-0.58,0.38,0.79,1.05,1.16
"
6:7:27:38:281259,"%,1,6,26.32,-30.38,-144.02,-0.40,0.30,0.63,0.80,1.02
"
6:7:27:38:281386,"%,3,2,4,1
"
6:7:27:38:281386,"%,4,1,3
"
6:7:27:39:281625,"%,2,6,37.2897224,127.0652313,71.20,10,1.19,136.41
"
6:7:27:39:281626,"%,5,2,4.82,325.81
"
6:7:27:39:281626,"%,6,2,-170.60,1.10
"
6:7:27:39:281656,"%,1,6,20.72,-30.07,-139.73,-0.42,0.49,0.79,1.02,0.96
"
6:7:27:39:281753,"%,1,6,24.73,-30.45,-143.97,-0.43,0.46,0.67,0.92,0.91
"
6:7:27:39:281864,"%,1,6,26.88,-32.43,-147.72,-0.35,0.12,0.43,0.57,0.84
"
6:7:27:39:281976,"%,1,6,27.17,-36.51,-151.96,-0.59,0.31,0.74,0.99,0.83
"
6:7:27:39:282072,"%,1,6,24.80,-38.78,-152.57,-0.95,0.36,0.89,1.35,0.97
"
6:7:27:39:282168,"%,1,6,24.53,-38.52,-148.18,-0.86,0.49,0.81,1.28,1.21
"
6:7:27:39:282281,"%,1,6,25.50,-39.31,-142.88,-0.77,0.38,0.55,1.03,1.22
"
6:7:27:39:282376,"%,3,2,3,1
"
6:7:27:39:282376,"%,4,1,3
"
6:7:27:39:282392,"%,7,1,0
"
6:7:27:40:282616,"%,2,6,37.2897148,127.0652465,71.20,11,1.38,127.52
"
6:7:27:40:282616,"%,5,2,6.24,319.44
"
6:7:27:40:282617,"%,6,2,-168.08,1.10
"
6:7:27:40:282648,"%,1,6,27.11,-30.17,-131.89,-0.53,0.50,0.76,1.05,1.12
"
6:7:27:40:282760,"%,1,6,32.02,-25.58,-140.67,-0.50,0.75,0.91,1.28,1.12
"
6:7:27:40:282872,"%,1,6,33.62,-25.24,-145.36,-0.44,0.67,0.74,1.09,1.14
"
6:7:27:40:283016,"%,1,6,36.26,-25.33,-148.26,-0.30,0.27,0.45,0.61,0.99
"
6:7:27:40:283080,"%,1,6,33.97,-26.54,-149.23,-0.46,0.27,0.66,0.85,0.85
"
6:7:27:40:283160,"%,1,6,32.32,-29.15,-150.53,-0.71,0.31,0.93,1.21,0.89
"
6:7:27:40:283272,"%,1,6,31.38,-33.12,-145.71,-0.87,0.81,1.02,1.57,1.21
"
6:7:27:40:283383,"%,3,2,3,1
"
6:7:27:40:283383,"%,4,1,3
"
6:7:27:41:283592,"%,2,6,37.2897109,127.0652542,71.00,10,1.40,124.76
"
6:7:27:41:283608,"%,5,2,6.70,315.04
"
6:7:27:41:283608,"%,6,2,-169.72,0.90
"
6:7:27:41:283656,"%,1,6,12.72,-32.73,-118.29,-0.49,0.27,0.90,1.06,1.28
"
6:7:27:46:288730,"
"
6:7:27:46:288730,"DISCONNECT
"
6:7:27:46:289450,"
"
6:7:27:46:289450,"OK
"
6:7:27:48:290473,"
"
6:7:27:48:290473,"OK
"
6:7:27:49:291497,"
"
6:7:27:49:291513,"OK
"
6:7:27:50:292600,"
"
6:7:27:50:292617,"OK
"
6:7:27:51:293496,"
"
6:7:27:51:293512,"OK
"
6:7:27:52:294584,"
"
6:7:27:52:294600,"OK
"
6:7:27:53:295496,"
"
6:7:27:53:295512,"OK
"
6:7:27:54:296616,"
"
6:7:27:54:296631,"OK
"
6:7:27:55:297527,"
"
6:7:27:55:297543,"OK
"
6:7:27:56:298615,"
"
6:7:27:56:298631,"OK
"
6:7:27:57:299527,"
"
6:7:27:57:299542,"OK
"
6:7:27:58:300646,"
"
6:7:27:58:300662,"OK
"
6:7:27:59:301542,"
"
6:7:27:59:301558,"OK
"
6:7:28:0:302629,"
"
6:7:28:0:302646,"OK
"
6:7:28:1:303541,"
"
6:7:28:1:303557,"OK
"
6:7:28:2:304660,"
"
6:7:28:2:304660,"OK
"
6:7:28:3:305556,"
"
6:7:28:3:305572,"OK
"
6:7:28:4:306644,"
"
6:7:28:4:306660,"OK
"
6:7:28:5:307556,"
"
6:7:28:5:307572,"OK
"
6:7:28:6:308659,"
"
6:7:28:6:308676,"OK
"
6:7:28:7:309555,"
"
6:7:28:7:309571,"OK
"
6:7:28:8:310643,"
"
6:7:28:8:310659,"OK
"
6:7:28:9:311570,"
"
6:7:28:9:311586,"OK
"
6:7:28:10:312674,"
"
6:7:28:10:312690,"OK
"
6:7:28:11:313570,"
"
6:7:28:11:313586,"OK
"
6:7:28:12:314658,"
"
6:7:28:12:314674,"OK
"
6:7:28:13:315585,"
"
6:7:28:13:315585,"OK
"
6:7:28:14:316689,"
"
6:7:28:14:316705,"OK
"
6:7:28:15:317585,"
"
6:7:28:15:317601,"OK
"
6:7:28:16:318672,"
"
6:7:28:16:318688,"OK
"
6:7:28:17:319583,"
"
6:7:28:17:319600,"OK
"
6:7:28:18:320703,"
"
6:7:28:18:320719,"OK
"
6:7:28:19:321599,"
"
6:7:28:19:321615,"OK
"
6:7:28:20:322687,"
"
6:7:28:20:322703,"OK
"
6:7:28:21:323598,"
"
6:7:28:21:323615,"OK
"
6:7:28:22:324702,"
"
6:7:28:22:324719,"OK
"
6:7:28:23:325598,"
"
6:7:28:23:325614,"OK
"
6:7:28:24:326685,"
"
6:7:28:24:326701,"OK
"
6:7:28:25:327614,"
"
6:7:28:25:327630,"OK
"
6:7:28:26:328717,"
"
6:7:28:26:328733,"OK
"
6:7:28:27:329613,"
"
6:7:28:27:329628,"OK
"
6:7:28:28:330700,"
"
6:7:28:28:330716,"OK
"
6:7:28:29:331500,"
"
6:7:28:29:331500,"OK
"
6:7:28:29:331580,"
"
6:7:28:29:331596,"OK
"
6:7:28:30:332604,"
"
6:7:28:30:332604,"OK
"
6:7:28:31:333628,"
"
6:7:28:31:333643,"OK
"
6:7:28:32:334731,"
"
6:7:28:32:334747,"OK
"
6:7:28:33:335627,"
"
6:7:28:33:335643,"OK
"
6:7:28:34:336715,"
"
6:7:28:34:336730,"OK
"
6:7:28:35:337642,"
"
6:7:28:35:337658,"OK
"
6:7:28:36:338746,"
"
6:7:28:36:338762,"OK
"
6:7:28:37:339642,"
"
6:7:28:37:339657,"OK
"
6:7:28:38:340730,"
"
6:7:28:38:340746,"OK
"
6:7:28:39:341641,"
"
6:7:28:39:341657,"OK
"
6:7:28:40:342761,"
"
6:7:28:40:342777,"OK
"
6:7:28:41:343656,"
"
6:7:28:41:343672,"OK
"
6:7:28:42:344744,"
"
6:7:28:42:344760,"OK
"
6:7:28:43:345656,"
"
6:7:28:43:345672,"OK
"
6:7:28:44:346760,"
"
6:7:28:44:346776,"OK
"
6:7:28:45:347655,"
"
6:7:28:45:347671,"OK
"
6:7:28:46:348743,"
"
6:7:28:46:348759,"OK
"
6:7:28:47:349671,"
"
6:7:28:47:349687,"OK
"
6:7:28:48:350774,"
"
6:7:28:48:350791,"OK
"
6:7:28:49:351670,"
"
6:7:28:49:351686,"OK
"
6:7:28:50:352758,"
"
6:7:28:50:352774,"OK
"
6:7:28:51:353670,"
"
6:7:28:51:353686,"OK
"
6:7:28:52:354789,"
"
6:7:28:52:354805,"OK
"
6:7:28:53:355685,"
"
6:7:28:53:355701,"OK
"
6:7:28:54:356773,"
"
6:7:28:54:356788,"OK
"
6:7:28:55:357684,"
"
6:7:28:55:357700,"OK
"
6:7:28:56:358788,"
"
6:7:28:56:358803,"OK
"
6:7:28:57:359684,"
"
6:7:28:57:359700,"OK
"
6:7:28:58:360788,"
"
6:7:28:58:360788,"OK
"
6:7:28:59:361699,"
"
6:7:28:59:361715,"OK
"
6:7:29:0:362803,"
"
6:7:29:0:362818,"OK
"
6:7:29:1:363699,"
"
6:7:29:1:363715,"OK
"
6:7:29:2:364786,"
"
6:7:29:2:364802,"OK
"
6:7:29:3:365714,"
"
6:7:29:3:365714,"OK
"
6:7:29:3:366446,"
"
6:7:29:3:366446,"OK
"
6:7:29:4:366686,"
"
6:7:29:4:366686,"OK
"
6:7:29:5:367678,"
"
6:7:29:5:367678,"OK
"
6:7:29:5:367813,"
"
6:7:29:5:367830,"CONNECT 0001953D04A9
"
6:7:29:5:368369,"%,3,2,3,1
"
6:7:29:5:368369,"%,4,1,3
"
6:7:29:6:368608,"%,2,6,37.2895164,127.0657424,74.40,11,0.02,0.00
"
6:7:29:6:368609,"%,5,2,383.98,232.62
"
6:7:29:6:368704,"%,1,6,57.57,-57.41,-150.28,-0.86,0.44,0.30,1.01,1.00
"
6:7:29:6:368816,"%,1,6,55.62,-56.66,-148.70,-0.84,0.46,0.31,1.00,1.00
"
6:7:29:6:368912,"%,1,6,54.21,-56.00,-147.75,-0.82,0.46,0.33,1.00,1.00
"
6:7:29:6:369024,"%,1,6,53.94,-55.32,-147.76,-0.81,0.44,0.34,0.99,1.00
"
6:7:29:6:369120,"%,1,6,54.33,-55.11,-148.22,-0.83,0.47,0.35,1.01,1.00
"
6:7:29:6:369216,"%,1,6,54.56,-54.63,-148.54,-0.81,0.46,0.34,0.99,1.00
"
6:7:29:6:369376,"%,3,2,3,1
"
6:7:29:6:369376,"%,4,1,3
"
6:7:29:7:369585,"%,2,6,37.2895278,127.0657272,71.10,11,0.04,0.00
"
6:7:29:7:369600,"%,5,2,383.83,232.32
"
6:7:29:7:369712,"%,1,6,71.77,-51.98,-161.63,-0.82,0.63,0.21,1.05,1.02
"
6:7:29:7:369809,"%,1,6,71.02,-50.22,-160.40,-0.79,0.62,0.26,1.04,1.03
"
6:7:29:7:369920,"%,1,6,67.09,-49.20,-155.56,-0.83,0.68,0.25,1.10,1.06
"
6:7:29:7:370016,"%,1,6,63.87,-48.43,-151.37,-0.78,0.60,0.22,1.01,1.05
"
6:7:29:7:370112,"%,1,6,62.58,-47.37,-149.07,-0.79,0.50,0.31,0.99,1.03
"
6:7:29:7:370224,"%,1,6,60.71,-49.18,-145.77,-0.83,0.52,0.31,1.03,1.01
"
6:7:29:7:370352,"%,3,2,3,1
"
6:7:29:7:370368,"%,4,1,3
"
6:7:29:8:370591,"%,2,6,37.2895240,127.0657196,73.40,12,0.10,0.00
"
6:7:29:8:370592,"%,5,2,383.06,232.30
"
6:7:29:8:370624,"%,1,6,57.66,-51.10,-143.49,-0.81,0.60,0.33,1.05,1.02
"
6:7:29:8:370720,"%,1,6,55.21,-51.21,-143.19,-0.78,0.47,0.37,0.98,1.02
"
6:7:29:8:370816,"%,1,6,53.22,-51.47,-143.25,-0.75,0.55,0.35,1.00,1.01
"
