gpsTime,sysTime,Lat,Lng,Alt,speed,course,bearing,dist,ctlangle,isWindCheck,isCheckWind
not defined yet,6:7:24:37:99582,37.289692,127.06532,69.4,1.4,127.26,303.66,13.0,179.81,,0
not defined yet,6:7:24:38:100599,37.28969,127.06533,69.3,1.15,128.92,305.03,14.87,177.77,,0
not defined yet,6:7:24:39:101621,37.28968,127.065346,69.3,1.45,128.13,303.59,15.43,174.67,,0
not defined yet,6:7:24:40:102595,37.289673,127.06536,69.5,1.34,128.2,304.25,17.19,176.12,,0
not defined yet,6:7:24:41:103599,37.289665,127.06537,69.7,1.32,127.15,304.32,18.84,176.12,,0
not defined yet,6:7:24:42:104606,37.289658,127.065384,69.9,1.34,122.85,305.92,20.05,178.77,,0
not defined yet,6:7:24:43:105617,37.28965,127.0654,69.9,1.28,121.3,304.61,21.37,-178.24,,0
not defined yet,6:7:24:44:106608,37.289646,127.06541,69.9,1.42,119.9,303.86,22.81,-177.44,,0
not defined yet,6:7:24:45:107610,37.289642,127.06542,69.8,1.26,118.82,304.09,23.69,-175.81,,0
not defined yet,6:7:24:46:108626,37.289635,127.06544,69.8,1.29,118.09,303.07,25.03,-175.75,,0
not defined yet,6:7:24:47:109611,37.289627,127.06546,69.8,1.39,120.42,303.19,26.68,-174.9,,0
not defined yet,6:7:24:49:111594,37.28961,127.06548,70.1,1.36,118.22,303.19,29.1,-177.23,,0
not defined yet,6:7:24:50:112612,37.289604,127.0655,71.0,1.32,126.0,302.9,31.43,-175.32,,0
not defined yet,6:7:24:51:113609,37.289597,127.06551,71.0,1.3,124.84,303.01,33.08,177.01,,0
not defined yet,6:7:24:52:114629,37.289593,127.06552,70.8,1.14,127.09,303.37,34.83,178.53,,0
not defined yet,6:7:24:53:115612,37.289585,127.06554,71.0,1.27,119.17,302.76,35.4,175.67,,0
not defined yet,6:7:26:24:206613,37.28955,127.06564,69.6,0.11,0.0,303.11,37.15,-176.06,,0
not defined yet,6:7:26:25:207594,37.28955,127.06564,70.1,0.1,0.0,231.36,379.39,-176.06,,0
not defined yet,6:7:26:26:208614,37.289543,127.06564,70.3,0.19,0.0,231.36,379.39,-176.06,,0
not defined yet,6:7:26:27:209575,37.28954,127.06565,70.0,0.18,0.0,231.36,379.39,-176.06,,0
not defined yet,6:7:26:28:210612,37.289536,127.06565,71.4,0.15,0.0,231.51,379.44,-176.06,,0
not defined yet,6:7:26:29:211588,37.289536,127.06565,71.5,0.27,0.0,231.56,379.21,-176.06,,0
not defined yet,6:7:26:30:212612,37.28954,127.06564,71.4,0.25,0.0,231.56,379.21,-176.06,,0
not defined yet,6:7:26:31:213572,37.289536,127.06564,71.7,0.07,0.0,231.45,378.91,-176.06,,0
not defined yet,6:7:26:32:214612,37.28953,127.06564,72.2,0.06,0.0,231.49,378.68,-176.06,,0
not defined yet,6:7:26:33:215608,37.289536,127.06564,72.0,0.68,268.87,231.6,378.09,-176.06,,0
not defined yet,6:7:26:34:216599,37.28954,127.06563,71.4,1.17,267.67,231.49,378.68,-176.06,,0
not defined yet,6:7:26:35:217599,37.28954,127.065605,71.1,1.32,273.02,231.34,377.74,-176.06,,0
not defined yet,6:7:26:36:218607,37.289547,127.06559,70.8,1.38,280.81,231.13,376.27,-176.06,,0
not defined yet,6:7:26:37:219596,37.28955,127.065575,70.9,1.54,290.2,230.93,375.58,-176.06,,0
not defined yet,6:7:26:38:220603,37.289555,127.06556,70.8,1.57,293.15,230.78,374.65,-176.06,,0
not defined yet,6:7:26:39:221605,37.289562,127.06554,70.5,1.32,298.07,230.53,374.21,-176.06,,0
not defined yet,6:7:26:40:222604,37.28957,127.06552,70.4,1.45,298.01,230.24,373.13,-176.06,,0
not defined yet,6:7:26:41:223592,37.28957,127.06551,70.2,1.42,296.88,230.09,372.21,-176.06,,0
not defined yet,6:7:26:42:224611,37.289577,127.0655,69.9,1.36,294.89,230.0,371.81,-176.06,,0
not defined yet,6:7:26:43:225601,37.28958,127.06548,70.1,1.34,292.49,229.69,371.76,-176.06,,0
not defined yet,6:7:26:44:226618,37.289585,127.065475,70.2,1.25,291.65,229.55,370.72,-176.06,,0
not defined yet,6:7:26:45:227590,37.28959,127.06546,70.1,1.42,294.25,229.44,370.46,-176.06,,0
not defined yet,6:7:26:46:228625,37.289593,127.065445,70.2,1.63,295.16,229.19,370.05,-176.06,,0
not defined yet,6:7:26:47:229616,37.2896,127.06542,70.1,1.58,299.91,229.05,369.03,-176.06,,0
not defined yet,6:7:26:48:230615,37.289608,127.06541,69.9,1.37,299.22,228.8,367.75,-176.06,,0
not defined yet,6:7:26:49:231590,37.28961,127.0654,69.8,1.4,300.98,228.51,367.61,-176.06,,0
not defined yet,6:7:26:50:232626,37.289623,127.065384,70.1,1.52,307.63,228.35,367.6,-176.06,,0
not defined yet,6:7:26:51:233602,37.28963,127.06537,70.1,1.6,305.66,228.1,367.23,-176.06,,0
not defined yet,6:7:26:52:234610,37.28964,127.06536,70.1,1.57,303.23,227.87,366.73,-176.06,,0
not defined yet,6:7:26:53:235595,37.289646,127.06533,70.5,1.62,302.93,227.69,366.87,-176.06,,0
not defined yet,6:7:26:54:236631,37.28965,127.06532,70.5,1.57,298.12,227.31,365.38,-176.06,,0
not defined yet,6:7:26:55:237600,37.289658,127.06531,70.4,1.4,298.61,227.15,365.4,-176.06,,0
not defined yet,6:7:26:56:238620,37.289665,127.06529,70.3,1.39,294.29,226.94,364.8,-176.06,,0
not defined yet,6:7:26:57:239599,37.28967,127.065285,70.6,1.5,291.81,226.73,364.2,-176.06,,0
not defined yet,6:7:26:58:240607,37.289673,127.065254,70.7,1.51,293.85,226.6,364.1,-176.06,,0
not defined yet,6:7:27:0:242606,37.289692,127.06523,70.8,1.42,306.75,226.24,362.53,-176.06,,0
not defined yet,6:7:27:1:243625,37.289703,127.06523,70.4,1.37,318.44,225.78,362.52,-176.06,,0
not defined yet,6:7:27:2:244599,37.289715,127.065216,70.1,1.55,329.03,225.63,363.45,-176.06,,0
not defined yet,6:7:27:3:245604,37.28973,127.065216,69.8,1.42,336.14,225.39,363.01,-176.06,,0
not defined yet,6:7:27:4:246616,37.28974,127.065216,69.7,1.34,342.08,225.18,364.35,-176.06,,0
not defined yet,6:7:27:5:247593,37.289753,127.065216,69.8,1.16,344.42,225.03,365.29,-176.06,,0
not defined yet,6:7:27:6:248623,37.289753,127.065216,70.0,0.43,0.41,224.86,366.36,-176.06,,0
not defined yet,6:7:27:7:249611,37.289753,127.06521,70.2,0.45,313.0,224.86,366.36,-176.06,,0
not defined yet,6:7:27:8:250594,37.289753,127.06521,70.2,0.23,313.0,224.75,366.15,-176.06,,0
not defined yet,6:7:27:9:251592,37.289753,127.06521,70.1,0.03,313.0,224.75,366.15,-176.06,,0
not defined yet,6:7:27:10:252607,37.289757,127.06521,70.0,0.02,313.0,224.75,366.15,-176.06,,0
not defined yet,6:7:27:11:253583,37.289757,127.06521,70.1,0.05,313.0,224.75,366.15,-176.06,,0
not defined yet,6:7:27:12:254602,37.289757,127.06521,70.4,0.02,313.0,224.75,366.15,-176.06,,0
not defined yet,6:7:27:13:255601,37.289757,127.06521,70.6,0.0,313.0,270.0,0.68,-43.0,,0
not defined yet,6:7:27:14:256587,37.289757,127.06521,70.9,0.01,313.0,270.0,0.68,-43.0,,0
not defined yet,6:7:27:15:257590,37.289757,127.06521,71.0,0.01,313.0,270.0,0.68,-43.0,,0
not defined yet,6:7:27:16:258595,37.289757,127.06521,71.2,0.03,313.0,270.0,0.68,-43.0,,0
not defined yet,6:7:27:17:259585,37.28976,127.06521,71.1,0.06,313.0,270.0,0.68,-43.0,,0
not defined yet,6:7:27:18:260591,37.28976,127.06521,71.3,0.13,313.0,240.72,0.78,-72.28,,0
not defined yet,6:7:27:19:261599,37.28976,127.06519,71.4,0.17,313.0,240.72,0.78,-72.28,,0
not defined yet,6:7:27:20:262598,37.28976,127.06519,71.3,0.02,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:21:263590,37.28976,127.06519,71.6,0.02,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:22:264581,37.28976,127.06519,71.7,0.03,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:23:265588,37.28976,127.06519,71.8,0.04,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:24:266603,37.28976,127.06519,71.9,0.03,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:25:267590,37.28976,127.06519,72.0,0.03,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:26:268595,37.28976,127.06519,72.0,0.04,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:27:269582,37.28976,127.06519,71.9,0.07,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:28:270588,37.28976,127.06519,71.7,0.09,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:29:271589,37.28976,127.06519,71.7,0.03,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:30:272580,37.289757,127.06519,71.7,0.03,313.0,119.28,0.78,166.28,,0
not defined yet,6:7:27:31:273593,37.289757,127.06518,71.7,0.04,313.0,90.0,0.68,137.0,,0
not defined yet,6:7:27:32:274593,37.289757,127.06518,71.5,0.03,313.0,84.66,2.04,131.66,,0
not defined yet,6:7:27:33:275622,37.28976,127.06518,71.4,0.05,313.0,84.66,2.04,131.66,,0
not defined yet,6:7:27:34:276605,37.289757,127.06519,71.5,0.73,76.89,95.34,2.04,142.34,,0
not defined yet,6:7:27:35:277601,37.289753,127.06519,71.3,0.93,116.9,90.0,0.68,13.11,,0
not defined yet,6:7:27:36:278591,37.28975,127.06521,71.5,1.1,135.69,90.0,0.68,-26.9,,0
not defined yet,6:7:27:37:279596,37.289738,127.06521,71.2,1.23,138.19,310.07,0.88,174.38,,0
not defined yet,6:7:27:38:280587,37.28973,127.065216,71.3,1.22,138.32,335.97,1.66,-162.22,,0
not defined yet,6:7:27:39:281625,37.289722,127.06523,71.2,1.19,136.41,337.24,3.5,-161.08,,0
not defined yet,6:7:27:40:282616,37.289715,127.06525,71.2,1.38,127.52,325.81,4.82,-170.6,,0
not defined yet,6:7:27:41:283592,37.28971,127.065254,71.0,1.4,124.76,319.44,6.24,-168.08,,0
not defined yet,6:7:29:6:368609,37.289516,127.06574,74.4,0.02,0.0,315.04,6.7,-169.72,,0
not defined yet,6:7:29:7:369585,37.289528,127.06573,71.1,0.04,0.0,232.62,383.98,-169.72,,0
not defined yet,6:7:29:8:370592,37.289524,127.06572,73.4,0.1,0.0,232.32,383.83,-169.72,,0
not defined yet,6:7:29:9:371599,37.289528,127.065704,74.0,0.11,0.0,232.3,383.06,-169.72,,0
not defined yet,6:7:29:10:372575,37.289524,127.065704,74.1,0.09,0.0,232.15,382.11,-169.72,,0
not defined yet,6:7:29:11:373615,37.28952,127.065704,75.0,0.07,0.0,232.2,381.88,-169.72,,0
not defined yet,6:7:29:12:374579,37.28952,127.06569,77.0,0.04,0.0,232.27,381.53,-169.72,,0
not defined yet,6:7:29:13:375586,37.28952,127.06568,78.4,0.01,0.0,232.12,380.58,-169.72,,0
not defined yet,6:7:29:14:376601,37.289524,127.06567,79.6,0.01,0.0,232.06,380.04,-169.72,,0
not defined yet,6:7:29:15:377624,37.289524,127.06567,79.7,0.01,0.0,231.89,379.21,-169.72,,0
not defined yet,6:7:29:16:378598,37.289524,127.06567,80.0,0.02,0.0,231.89,379.21,-169.72,,0
not defined yet,6:7:29:17:379590,37.289524,127.06565,80.4,0.42,285.93,231.89,379.21,-169.72,,0
not defined yet,6:7:29:18:380602,37.289524,127.06565,80.2,0.52,264.1,231.74,378.27,-169.72,,0
not defined yet,6:7:29:19:381583,37.289524,127.06564,79.5,0.43,264.1,231.74,378.27,-169.72,,0
not defined yet,6:7:29:20:382611,37.28952,127.06564,79.0,0.56,218.07,231.67,377.73,-169.72,,0
not defined yet,6:7:29:21:383600,37.289516,127.06564,78.1,0.68,197.25,231.74,377.38,-169.72,,0
not defined yet,6:7:29:22:384613,37.289513,127.06564,77.7,0.48,189.84,231.79,377.15,-169.72,,0
not defined yet,6:7:29:23:385595,37.289513,127.06564,76.6,0.39,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:24:386586,37.289513,127.06564,76.5,0.17,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:25:387591,37.289513,127.06564,76.5,0.1,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:26:388608,37.289513,127.06564,76.5,0.17,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:27:389588,37.289513,127.06564,76.3,0.06,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:28:390564,37.28951,127.06564,76.1,0.01,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:29:391601,37.289505,127.06564,76.2,0.03,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:30:392560,37.28951,127.06564,76.1,0.05,145.21,231.9,376.56,-169.72,,0
not defined yet,6:7:29:31:393591,37.289513,127.06565,75.6,0.06,145.21,231.85,376.8,-169.72,,0
not defined yet,6:7:29:32:394594,37.289513,127.06565,74.9,0.09,145.21,231.92,377.33,-169.72,,0
not defined yet,6:7:29:33:395606,37.289516,127.06565,74.4,0.26,145.21,231.92,377.33,-169.72,,0
not defined yet,6:7:29:34:396580,37.28952,127.06565,73.9,0.04,145.21,231.85,377.68,-169.72,,0
not defined yet,6:7:29:35:397577,37.28952,127.06565,73.7,0.04,145.21,231.8,377.91,-169.72,,0
not defined yet,6:7:29:36:398584,37.28952,127.06565,73.8,0.21,145.21,231.8,377.91,-169.72,,0
not defined yet,6:7:29:37:399591,37.28952,127.06565,73.7,0.24,145.21,231.8,377.91,-169.72,,0
not defined yet,6:7:29:38:400596,37.289524,127.06565,73.3,0.09,145.21,231.8,377.91,-169.72,,0
not defined yet,6:7:29:39:401596,37.289524,127.06565,73.3,0.04,145.21,231.74,378.27,-169.72,,0
not defined yet,6:7:29:40:402577,37.289524,127.06565,73.5,0.05,145.21,231.74,378.27,-169.72,,0
not defined yet,6:7:29:41:403573,37.289524,127.06565,73.6,0.03,145.21,231.74,378.27,-169.72,,0
not defined yet,6:7:41:46:1128669,37.28954,127.06568,47.4,0.06,0.0,231.74,378.27,-169.72,,0
not defined yet,6:7:41:47:1129598,37.28951,127.06573,62.2,0.39,0.0,231.76,381.56,-169.72,,0
not defined yet,6:7:41:48:1130574,37.289494,127.06574,66.0,0.29,0.0,232.54,382.68,-169.72,,0
not defined yet,6:7:41:49:1131620,37.28949,127.06576,67.1,0.33,0.0,232.85,382.83,-169.72,,0
not defined yet,6:7:41:50:1132581,37.289486,127.06574,67.0,0.17,0.0,233.04,383.57,-169.72,,0
not defined yet,6:7:41:51:1133616,37.289486,127.06574,67.4,0.12,0.0,232.98,382.15,-169.72,,0
not defined yet,6:7:41:52:1134576,37.289494,127.06573,66.8,0.13,0.0,232.98,382.15,-169.72,,0
not defined yet,6:7:41:53:1135584,37.28949,127.06573,66.9,0.04,0.0,232.7,381.87,-169.72,,0
not defined yet,6:7:41:54:1136597,37.289494,127.06573,67.9,0.01,0.0,232.79,381.41,-169.72,,0
not defined yet,6:7:41:55:1137611,37.28951,127.06572,68.8,0.05,0.0,232.7,381.87,-169.72,,0
not defined yet,6:7:41:56:1138598,37.289513,127.06572,69.7,0.06,0.0,232.48,382.14,-169.72,,0
not defined yet,6:7:41:57:1139589,37.289516,127.065704,70.2,0.02,0.0,232.48,382.14,-169.72,,0
not defined yet,6:7:41:58:1140573,37.289516,127.065704,70.1,0.01,0.0,232.31,381.3,-169.72,,0
not defined yet,6:7:41:59:1141589,37.289516,127.065704,70.1,0.04,0.0,232.31,381.3,-169.72,,0
not defined yet,6:7:42:0:1142581,37.289516,127.065704,70.1,0.02,0.0,232.31,381.3,-169.72,,0
not defined yet,6:7:42:1:1143589,37.289516,127.065704,71.1,0.03,0.0,232.31,381.3,-169.72,,0
not defined yet,6:7:42:2:1144565,37.289524,127.065704,71.6,0.03,0.0,232.31,381.3,-169.72,,0
not defined yet,6:7:42:3:1145572,37.289524,127.065704,71.2,0.24,0.0,232.2,381.88,-169.72,,0
not defined yet,6:7:42:4:1146580,37.289524,127.065704,70.9,0.47,0.0,232.2,381.88,-169.72,,0
not defined yet,6:7:42:5:1147572,37.289524,127.065704,70.9,0.03,0.0,232.2,381.88,-169.72,,0
not defined yet,6:7:42:6:1148595,37.289524,127.065704,71.2,0.01,0.0,232.2,381.88,-169.72,,0
not defined yet,6:7:42:7:1149571,37.28952,127.06569,71.3,0.06,0.0,232.2,381.88,-169.72,,0
not defined yet,6:7:42:8:1150594,37.28952,127.06569,71.2,0.03,0.0,232.12,380.58,-169.72,,0
not defined yet,6:7:42:9:1151573,37.28952,127.06569,71.1,0.02,0.0,232.12,380.58,-169.72,,0
not defined yet,6:7:42:10:1152593,37.28952,127.06569,71.1,0.0,0.0,232.12,380.58,-169.72,,0
not defined yet,6:7:42:11:1153570,37.28952,127.06568,70.9,0.06,0.0,232.12,380.58,-169.72,,0
not defined yet,6:7:42:12:1154577,37.28952,127.06568,70.8,0.04,0.0,232.06,380.04,-169.72,,0
not defined yet,6:7:42:13:1155584,37.28952,127.06568,70.8,0.29,0.0,232.06,380.04,-169.72,,0
not defined yet,6:7:42:14:1156589,37.28952,127.06568,71.5,0.16,0.0,232.06,380.04,-169.72,,0
not defined yet,6:7:42:15:1157580,37.289528,127.06568,71.2,0.26,0.0,232.06,380.04,-169.72,,0
not defined yet,6:7:42:16:1158603,37.289528,127.06568,70.8,0.36,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:17:1159579,37.289524,127.06568,70.7,0.08,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:18:1160572,37.289524,127.06568,70.7,0.02,285.98,231.99,380.39,-169.72,,0
not defined yet,6:7:42:19:1161579,37.289528,127.06568,71.2,0.02,285.98,231.99,380.39,-169.72,,0
not defined yet,6:7:42:20:1162572,37.289528,127.06568,70.8,0.04,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:21:1163601,37.289528,127.06568,70.8,0.03,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:22:1164591,37.289528,127.06568,70.5,0.08,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:23:1165570,37.289528,127.06568,70.5,0.01,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:24:1166575,37.289528,127.06568,70.7,0.14,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:25:1167594,37.28953,127.06568,70.3,0.17,285.98,231.94,380.63,-169.72,,0
not defined yet,6:7:42:26:1168571,37.28953,127.06568,70.3,0.26,285.98,231.92,380.74,-169.72,,0
not defined yet,6:7:42:27:1169592,37.289524,127.06567,70.2,0.78,249.91,231.92,380.74,-169.72,,0
not defined yet,6:7:42:28:1170605,37.28952,127.06565,69.1,1.52,231.94,231.89,379.21,-169.72,,0
not defined yet,6:7:42:29:1171591,37.289513,127.06564,68.4,1.06,233.4,231.8,377.91,-169.72,,0
not defined yet,6:7:42:30:1172635,37.28951,127.06564,68.5,1.29,229.77,231.85,376.8,-169.72,,0
not defined yet,6:7:42:31:1173581,37.289497,127.06563,68.4,1.2,226.89,231.85,376.8,-169.72,,0
not defined yet,6:7:42:32:1174613,37.28949,127.06561,67.7,1.34,228.3,231.89,374.91,-169.72,,0
not defined yet,6:7:42:33:1175618,37.289486,127.065605,67.5,1.17,226.02,231.85,373.38,-169.72,,0
not defined yet,6:7:42:34:1176638,37.289474,127.065605,67.1,0.86,214.12,231.83,372.61,-169.72,,0
not defined yet,6:7:42:35:1177612,37.28947,127.065605,66.8,0.09,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:36:1178592,37.28947,127.06559,66.6,0.05,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:37:1179596,37.28947,127.06559,67.0,0.03,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:38:1180587,37.289474,127.06559,67.4,0.03,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:39:1181583,37.289474,127.06559,67.7,0.03,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:40:1182575,37.289474,127.06559,67.8,0.02,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:41:1183589,37.289474,127.06559,68.0,0.04,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:42:1184590,37.289474,127.06559,68.1,0.04,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:43:1185595,37.289474,127.06559,68.1,0.02,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:44:1186586,37.289474,127.06559,68.2,0.01,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:45:1187572,37.289474,127.06559,68.3,0.0,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:46:1188578,37.289474,127.065605,68.3,0.01,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:47:1189579,37.289474,127.065605,68.3,0.03,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:48:1190579,37.289474,127.065605,68.3,0.04,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:49:1191596,37.289474,127.065605,68.4,0.01,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:50:1192588,37.289474,127.065605,68.3,0.04,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:51:1193576,37.289474,127.065605,68.3,0.03,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:52:1194621,37.289474,127.06559,68.2,0.27,214.12,231.97,371.91,-169.72,,0
not defined yet,6:7:42:53:1195595,37.28947,127.065605,67.9,0.28,214.12,231.86,370.73,-169.72,,0
not defined yet,6:7:42:54:1196597,37.28947,127.065605,69.6,0.75,171.18,231.97,371.91,-169.72,,0
not defined yet,6:7:42:55:1197613,37.28947,127.06561,73.2,0.82,136.56,231.97,371.91,-169.72,,0
not defined yet,6:7:42:56:1198586,37.289463,127.06561,76.7,0.63,146.53,232.03,372.44,-169.72,,0
not defined yet,6:7:42:57:1199588,37.289455,127.065605,79.1,1.01,192.29,232.29,371.16,-169.72,,0
