sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:8:56:9:55187,109.91,-12.96,98.83,-0.23,0.93,-0.32,1.01,1.03
6:8:56:9:55268,109.52,-12.84,98.8,-0.25,0.9,-0.4,1.02,1.03
6:8:56:9:55396,108.76,-12.27,99.18,-0.13,0.97,-0.29,1.02,1.02
6:8:56:9:55491,107.74,-11.79,98.68,-0.27,0.96,-0.32,1.05,1.03
6:8:56:9:55587,106.23,-11.94,99.59,-0.19,0.93,-0.32,1.0,1.03
6:8:56:10:55977,95.1,-7.38,102.97,-0.11,0.97,-0.1,0.98,1.01
6:8:56:10:56088,92.59,-7.92,104.7,-0.09,0.98,-0.1,0.99,0.99
6:8:56:10:56184,92.05,-9.78,104.86,-0.17,1.05,-0.07,1.06,1.01
6:8:56:10:56280,91.83,-12.03,106.33,-0.2,1.0,0.02,1.02,1.02
6:8:56:10:56376,92.75,-10.22,109.39,-0.11,0.94,-0.12,0.95,1.01
6:8:56:10:56472,95.4,-11.61,109.23,-0.38,0.87,-0.08,0.95,0.97
6:8:56:10:56584,97.08,-11.62,111.48,-0.16,0.96,-0.11,0.98,0.96
6:8:56:11:56980,97.59,-12.05,117.2,-0.19,1.03,-0.14,1.05,1.0
6:8:56:11:57077,97.59,-11.65,117.26,-0.19,0.99,-0.17,1.03,1.02
6:8:56:11:57173,98.38,-12.73,116.67,-0.25,0.97,-0.13,1.01,1.03
6:8:56:11:57269,98.39,-13.31,116.65,-0.2,1.02,-0.13,1.05,1.03
6:8:56:11:57380,98.62,-14.06,117.09,-0.32,1.19,-0.06,1.23,1.1
6:8:56:11:57477,97.95,-14.0,117.74,-0.24,0.98,-0.14,1.02,1.1
6:8:56:11:57589,97.24,-13.83,117.92,-0.21,1.01,-0.11,1.04,1.1
6:8:56:12:58004,96.18,-16.14,122.88,-0.28,1.01,-0.15,1.06,1.04
6:8:56:12:58084,97.02,-15.61,123.68,-0.33,0.98,-0.19,1.05,1.05
6:8:56:12:58180,96.83,-14.85,124.51,-0.22,1.03,-0.18,1.07,1.06
6:8:56:12:58277,96.76,-15.12,124.01,-0.25,0.97,-0.09,1.01,1.04
6:8:56:12:58372,97.65,-15.88,124.61,-0.27,0.93,-0.14,0.97,1.02
6:8:56:12:58468,99.14,-15.94,125.23,-0.3,1.0,-0.17,1.05,1.01
6:8:56:12:58596,100.0,-16.3,125.51,-0.28,0.97,-0.16,1.02,1.02
6:8:56:13:58974,106.01,-19.95,127.53,-0.3,1.05,-0.3,1.13,1.07
6:8:56:13:59069,104.62,-20.62,127.37,-0.38,0.87,-0.26,0.99,1.05
6:8:56:13:59182,103.81,-18.74,127.08,-0.3,0.88,-0.18,0.94,1.02
6:8:56:13:59278,107.47,-18.77,125.31,-0.36,1.02,-0.3,1.13,1.02
6:8:56:13:59374,110.58,-17.78,123.29,-0.27,0.89,-0.31,0.98,1.02
6:8:56:13:59486,115.55,-16.29,121.63,-0.19,0.81,-0.31,0.89,1.0
6:8:56:13:59582,122.16,-15.5,119.34,-0.3,0.74,-0.47,0.93,0.93
6:8:56:14:59966,119.21,-12.66,112.73,-0.28,0.85,-0.46,1.0,0.94
6:8:56:14:60077,121.1,-12.76,110.98,-0.25,0.81,-0.47,0.97,0.97
6:8:56:14:60189,124.8,-13.01,109.34,-0.35,0.69,-0.55,0.95,0.97
6:8:56:14:60286,126.16,-13.5,108.09,-0.26,0.81,-0.57,1.03,0.98
6:8:56:14:60397,126.04,-13.49,107.45,-0.29,0.85,-0.55,1.05,1.01
6:8:56:14:60493,126.26,-13.85,106.54,-0.3,0.78,-0.63,1.05,1.04
6:8:56:14:60589,122.94,-13.49,106.05,-0.35,0.91,-0.55,1.11,1.07
6:8:56:15:60988,123.21,-13.26,100.86,-0.32,0.88,-0.55,1.08,1.08
6:8:56:15:61083,123.11,-13.26,100.15,-0.26,0.88,-0.54,1.07,1.09
6:8:56:15:61178,122.59,-13.69,99.97,-0.25,0.82,-0.5,0.99,1.05
6:8:56:15:61276,121.31,-14.82,100.02,-0.34,0.89,-0.51,1.08,1.05
6:8:56:15:61370,119.78,-14.94,100.28,-0.26,0.86,-0.46,1.0,1.03
6:8:56:15:61468,118.93,-15.27,100.56,-0.29,0.89,-0.45,1.04,1.04
6:8:56:15:61578,119.98,-16.4,99.61,-0.28,0.81,-0.48,0.99,1.01
6:8:56:16:61979,127.79,-20.72,98.23,-0.35,0.73,-0.52,0.97,1.0
6:8:56:16:62075,131.6,-21.5,99.84,-0.24,0.7,-0.54,0.92,0.96
6:8:56:16:62186,134.01,-25.07,100.9,-0.42,0.75,-0.73,1.13,1.0
6:8:56:16:62282,136.72,-28.76,99.83,-0.53,0.66,-0.76,1.14,1.06
6:8:56:16:62378,138.11,-28.94,97.06,-0.53,0.7,-0.77,1.17,1.15
6:8:56:16:62475,139.4,-27.28,92.59,-0.4,0.66,-0.74,1.07,1.13
6:8:56:16:62571,140.41,-25.6,87.42,-0.35,0.57,-0.73,0.99,1.08
6:8:56:17:62981,140.3,-27.53,71.39,-0.41,0.62,-0.75,1.06,1.04
6:8:56:17:63076,142.1,-27.2,67.21,-0.42,0.55,-0.76,1.03,1.03
6:8:56:17:63172,142.82,-26.92,63.63,-0.42,0.55,-0.75,1.02,1.04
6:8:56:17:63283,142.14,-27.62,61.43,-0.4,0.63,-0.69,1.02,1.02
6:8:56:17:63381,141.54,-28.87,60.03,-0.42,0.64,-0.69,1.02,1.02
6:8:56:17:63476,142.05,-30.09,58.76,-0.43,0.58,-0.7,1.0,1.02
6:8:56:17:63572,142.94,-31.27,57.31,-0.42,0.56,-0.71,1.0,1.01
6:8:56:18:63976,141.91,-36.52,59.42,-0.44,0.6,-0.7,1.02,1.01
6:8:56:18:64073,141.27,-36.73,61.32,-0.43,0.63,-0.7,1.03,1.02
6:8:56:18:64184,140.94,-37.08,63.27,-0.44,0.61,-0.68,1.01,1.02
6:8:56:18:64265,140.81,-37.42,65.39,-0.46,0.59,-0.73,1.04,1.03
6:8:56:18:64376,140.68,-37.15,67.43,-0.44,0.61,-0.72,1.04,1.03
6:8:56:18:64473,140.08,-36.99,69.73,-0.41,0.61,-0.71,1.02,1.03
6:8:56:18:64585,139.92,-36.59,71.4,-0.41,0.58,-0.69,0.99,1.02
6:8:56:19:64974,137.45,-36.51,77.93,-0.42,0.62,-0.67,1.0,1.01
6:8:56:19:65085,136.19,-36.24,79.88,-0.43,0.68,-0.64,1.03,1.01
6:8:56:19:65181,135.52,-37.08,81.85,-0.47,0.64,-0.68,1.04,1.02
6:8:56:19:65277,135.0,-37.52,83.65,-0.44,0.63,-0.65,1.01,1.03
6:8:56:19:65374,134.43,-36.53,85.42,-0.46,0.65,-0.67,1.04,1.03
6:8:56:19:65485,134.13,-35.97,86.99,-0.44,0.67,-0.63,1.03,1.02
6:8:56:19:65581,133.87,-35.75,89.04,-0.47,0.62,-0.65,1.01,1.03
6:8:56:20:65981,133.21,-33.35,95.38,-0.47,0.65,-0.67,1.04,1.03
6:8:56:20:66092,132.18,-33.16,96.72,-0.48,0.7,-0.63,1.06,1.04
6:8:56:20:66189,131.15,-32.61,98.28,-0.44,0.7,-0.62,1.03,1.04
6:8:56:20:66284,130.9,-32.32,99.48,-0.45,0.67,-0.61,1.01,1.03
6:8:56:20:66381,130.86,-32.31,100.72,-0.46,0.69,-0.63,1.04,1.03
6:8:56:20:66477,131.24,-31.89,101.58,-0.45,0.67,-0.62,1.02,1.03
6:8:56:20:66573,131.46,-31.3,102.49,-0.44,0.68,-0.63,1.02,1.03
6:8:56:21:66986,131.02,-30.58,106.77,-0.48,0.69,-0.61,1.04,1.03
6:8:56:21:67082,131.24,-30.55,107.36,-0.46,0.68,-0.64,1.05,1.04
6:8:56:21:67178,131.56,-30.54,107.74,-0.45,0.7,-0.62,1.04,1.04
6:8:56:21:67275,131.49,-29.89,108.57,-0.45,0.67,-0.64,1.03,1.04
6:8:56:21:67386,130.77,-29.92,109.46,-0.47,0.69,-0.61,1.03,1.03
6:8:56:21:67482,130.16,-29.82,110.24,-0.49,0.73,-0.62,1.07,1.04
6:8:56:21:67608,130.38,-29.29,110.67,-0.43,0.67,-0.58,0.99,1.03
6:8:56:22:67983,129.57,-28.86,113.36,-0.46,0.7,-0.63,1.05,1.04
6:8:56:22:68080,129.89,-28.55,113.55,-0.47,0.69,-0.6,1.03,1.02
6:8:56:22:68176,130.61,-28.4,113.64,-0.44,0.68,-0.6,1.01,1.03
6:8:56:22:68287,130.58,-28.14,114.05,-0.44,0.71,-0.59,1.03,1.02
6:8:56:22:68383,130.25,-27.97,114.63,-0.43,0.71,-0.6,1.03,1.02
6:8:56:22:68479,130.02,-27.79,115.32,-0.45,0.69,-0.61,1.02,1.02
6:8:56:22:68575,130.55,-28.16,115.65,-0.45,0.67,-0.59,1.0,1.02
6:8:56:23:68974,129.29,-28.83,120.36,-0.55,0.65,-0.54,1.01,1.01
6:8:56:23:69085,129.88,-29.58,123.24,-0.57,0.67,-0.56,1.05,1.02
6:8:56:23:69181,130.4,-28.95,127.27,-0.53,0.68,-0.57,1.03,1.03
6:8:56:23:69277,131.4,-28.71,131.85,-0.5,0.62,-0.58,0.99,1.02
6:8:56:23:69373,131.68,-28.47,137.0,-0.52,0.66,-0.64,1.06,1.03
6:8:56:23:69486,131.64,-27.76,142.14,-0.5,0.66,-0.65,1.05,1.03
6:8:56:23:69597,131.8,-26.06,146.27,-0.41,0.62,-0.6,0.96,1.02
6:8:56:24:69980,138.63,-26.28,164.43,-0.52,0.65,-0.56,1.0,1.0
6:8:56:24:70076,143.03,-27.44,164.87,-0.6,0.69,-0.61,1.09,1.02
6:8:56:24:70188,148.38,-28.51,163.75,-0.71,0.6,-0.64,1.13,1.07
6:8:56:24:70284,151.54,-31.84,163.76,-0.78,0.44,-0.52,1.03,1.09
6:8:56:24:70380,151.87,-34.4,165.59,-0.77,0.53,-0.46,1.04,1.07
6:8:56:24:70476,149.97,-37.0,168.51,-0.76,0.58,-0.43,1.05,1.04
6:8:56:24:70573,151.98,-38.55,168.27,-0.61,0.59,-0.46,0.97,1.02
6:8:56:25:70976,153.41,-44.1,177.94,-0.69,0.53,-0.48,0.99,1.0
6:8:56:25:71073,153.81,-44.16,179.23,-0.69,0.61,-0.46,1.03,1.0
6:8:56:25:71168,157.55,-44.41,178.67,-0.79,0.57,-0.46,1.07,1.03
6:8:56:25:71280,163.07,-44.32,175.78,-0.84,0.53,-0.44,1.09,1.06
6:8:56:25:71377,167.17,-43.2,172.46,-0.84,0.57,-0.46,1.12,1.09
6:8:56:25:71489,170.41,-41.83,169.06,-0.79,0.55,-0.45,1.06,1.09
6:8:56:25:71585,171.14,-41.68,166.65,-0.81,0.66,-0.45,1.13,1.1
6:8:56:26:71973,173.83,-32.42,153.27,-0.8,0.56,-0.46,1.08,1.09
6:8:56:26:72084,169.33,-29.39,151.05,-0.71,0.6,-0.43,1.03,1.08
6:8:56:26:72181,162.4,-27.37,149.43,-0.63,0.66,-0.41,1.01,1.04
6:8:56:26:72278,155.38,-25.42,147.79,-0.64,0.51,-0.33,0.88,0.97
6:8:56:26:72374,150.98,-21.68,143.85,-0.63,0.57,-0.28,0.89,0.93
6:8:56:26:72485,143.31,-20.3,142.18,-0.73,0.7,-0.26,1.05,0.94
6:8:56:26:72581,139.44,-16.26,137.49,-0.66,0.7,-0.24,0.99,0.98
6:8:56:27:72981,125.31,-11.78,119.32,-0.59,0.79,-0.27,1.02,1.02
6:8:56:27:73077,119.86,-14.26,116.76,-0.64,0.83,-0.28,1.08,1.03
6:8:56:27:73173,116.49,-13.41,115.24,-0.63,0.85,-0.3,1.1,1.07
6:8:56:27:73269,114.23,-15.08,113.85,-0.6,0.76,-0.3,1.02,1.06
6:8:56:27:73380,112.4,-20.27,112.51,-0.62,0.75,-0.31,1.02,1.04
6:8:56:27:73492,111.78,-23.23,111.09,-0.57,0.73,-0.3,0.97,1.0
6:8:56:27:73589,111.73,-24.62,110.0,-0.53,0.78,-0.26,0.98,0.99
6:8:56:28:73973,108.54,-29.59,117.3,-0.56,0.93,-0.17,1.1,1.02
6:8:56:28:74100,109.35,-32.47,117.58,-0.59,0.72,-0.14,0.94,1.01
6:8:56:28:74164,110.2,-32.46,115.74,-0.5,0.7,-0.19,0.88,0.97
6:8:56:28:74292,107.83,-29.18,114.94,-0.62,0.86,-0.29,1.09,0.97
6:8:56:28:74389,106.39,-27.8,113.18,-0.73,0.94,-0.31,1.23,1.07
6:8:56:28:74484,106.11,-29.64,110.11,-0.69,0.93,-0.27,1.19,1.17
6:8:56:28:74596,107.13,-32.19,106.57,-0.54,0.64,-0.23,0.87,1.1
6:8:56:29:74985,109.66,-31.91,107.61,-0.7,0.85,-0.17,1.11,1.06
6:8:56:29:75081,112.5,-34.3,106.52,-0.61,0.71,-0.17,0.95,0.98
6:8:56:29:75193,115.66,-35.76,104.11,-0.58,0.61,-0.26,0.88,0.98
6:8:56:29:75289,112.79,-34.2,104.97,-0.65,0.83,-0.25,1.09,0.97
6:8:56:29:75385,109.01,-33.18,106.16,-0.83,0.9,-0.42,1.3,1.09
6:8:56:29:75496,107.61,-35.13,107.05,-0.84,0.82,-0.26,1.2,1.19
6:8:56:29:75577,107.24,-38.19,106.03,-0.62,0.74,-0.24,0.99,1.16
6:8:56:30:75976,109.67,-39.7,113.48,-0.77,0.69,-0.23,1.06,1.08
6:8:56:30:76075,109.96,-42.95,116.15,-0.72,0.7,-0.25,1.03,1.03
6:8:56:30:76167,111.59,-44.74,117.29,-0.64,0.52,-0.18,0.84,0.98
6:8:56:30:76279,111.21,-44.06,118.3,-0.64,0.66,-0.22,0.94,0.94
6:8:56:30:76392,108.4,-42.46,120.06,-0.79,0.79,-0.29,1.16,0.98
6:8:56:30:76487,106.56,-41.93,121.56,-0.78,0.66,-0.19,1.04,1.05
6:8:56:30:76583,104.36,-42.06,121.63,-0.72,0.93,-0.34,1.22,1.14
6:8:56:31:76983,105.43,-39.97,121.41,-0.76,0.83,-0.21,1.14,1.14
6:8:56:31:77079,106.26,-41.01,122.64,-0.69,0.75,-0.16,1.03,1.13
6:8:56:31:77175,107.47,-43.79,123.78,-0.7,0.68,-0.18,0.99,1.05
6:8:56:31:77271,109.73,-45.97,123.09,-0.66,0.56,-0.14,0.88,0.97
6:8:56:31:77367,108.1,-44.11,123.47,-0.65,0.73,-0.15,0.99,0.95
6:8:56:31:77494,105.26,-40.9,123.73,-0.8,0.81,-0.27,1.17,1.01
6:8:56:31:77591,105.12,-39.98,122.08,-0.77,0.72,-0.2,1.07,1.08
6:8:56:32:77975,105.64,-39.15,120.13,-0.71,0.77,-0.24,1.08,1.11
6:8:56:32:78071,105.79,-39.02,122.16,-0.81,0.81,-0.24,1.16,1.1
6:8:56:32:78166,105.73,-40.65,124.02,-0.73,0.71,-0.2,1.04,1.09
6:8:56:32:78278,106.31,-42.17,125.56,-0.68,0.65,-0.18,0.95,1.05
6:8:56:32:78391,106.65,-41.95,125.98,-0.6,0.66,-0.16,0.91,0.97
6:8:56:32:78471,105.96,-40.43,125.55,-0.56,0.73,-0.14,0.93,0.93
6:8:56:32:78566,103.98,-37.52,125.59,-0.75,0.81,-0.24,1.13,0.99
6:8:56:33:79014,103.28,-37.77,121.53,-0.61,0.65,-0.18,0.91,0.99
6:8:56:33:79094,102.85,-37.09,122.0,-0.7,0.83,-0.2,1.1,1.05
6:8:56:33:79206,103.63,-37.28,122.89,-0.86,0.88,-0.2,1.24,1.08
6:8:56:33:79286,104.97,-40.27,123.03,-0.72,0.74,-0.18,1.05,1.13
6:8:56:33:79366,106.7,-41.12,123.02,-0.64,0.64,-0.1,0.91,1.07
6:8:56:33:79510,108.06,-41.34,122.04,-0.61,0.7,-0.15,0.94,0.97
6:8:56:33:79589,106.32,-39.64,122.7,-0.64,0.75,-0.12,0.99,0.95
6:8:56:34:80005,100.63,-36.99,118.59,-0.57,0.63,-0.13,0.86,0.93
6:8:56:34:80085,102.18,-37.95,117.61,-0.54,0.63,-0.14,0.84,0.9
6:8:56:34:80180,103.44,-37.72,117.81,-0.65,0.82,-0.23,1.07,0.92
6:8:56:34:80276,104.46,-37.13,119.5,-0.68,0.78,-0.17,1.05,0.98
6:8:56:34:80405,103.91,-37.11,123.07,-0.68,0.87,-0.17,1.12,1.08
6:8:56:34:80485,103.24,-39.99,126.58,-0.7,0.82,-0.21,1.1,1.09
6:8:56:34:80596,104.4,-42.36,128.04,-0.65,0.6,-0.12,0.9,1.04
6:8:56:35:80995,104.76,-35.9,124.06,-0.65,0.76,-0.23,1.03,1.01
6:8:56:35:81076,105.3,-36.65,123.32,-0.63,0.76,-0.26,1.02,0.98
6:8:56:35:81172,105.99,-37.98,123.35,-0.62,0.62,-0.25,0.92,0.99
6:8:56:35:81268,105.36,-37.8,124.07,-0.65,0.67,-0.21,0.95,0.96
6:8:56:35:81411,105.13,-37.23,124.48,-0.71,0.84,-0.19,1.12,1.0
6:8:56:35:81491,105.86,-38.42,125.35,-0.71,0.76,-0.13,1.04,1.04
6:8:56:35:81573,104.54,-39.47,128.5,-0.73,0.71,-0.16,1.03,1.06
6:8:56:36:82025,88.78,-40.81,137.12,-0.9,0.76,0.03,1.18,1.09
6:8:56:36:82120,83.13,-41.13,140.35,-0.78,0.74,0.09,1.08,1.1
6:8:56:36:82184,77.77,-42.6,143.63,-0.62,0.57,0.04,0.84,1.03
6:8:56:36:82295,69.96,-42.2,149.06,-0.66,0.61,0.24,0.93,0.95
6:8:56:36:82407,61.69,-40.63,156.29,-0.71,0.65,0.37,1.03,0.93
6:8:56:36:82503,55.0,-38.49,162.79,-0.68,0.64,0.44,1.03,0.99
6:8:56:36:82568,50.91,-37.78,167.49,-0.68,0.59,0.59,1.08,1.05
6:8:56:37:82983,39.35,-38.42,-179.25,-0.67,0.5,0.6,1.03,1.05
6:8:56:37:83079,36.81,-36.8,-177.79,-0.68,0.51,0.72,1.11,1.07
6:8:56:37:83191,34.02,-35.33,-176.66,-0.64,0.44,0.69,1.03,1.06
6:8:56:37:83318,30.54,-34.58,-175.78,-0.59,0.38,0.67,0.97,1.04
6:8:56:37:83382,27.73,-34.49,-173.82,-0.54,0.37,0.66,0.93,0.98
6:8:56:37:83511,26.99,-34.64,-172.39,-0.49,0.36,0.67,0.91,0.94
6:8:56:37:83588,27.27,-34.15,-170.94,-0.54,0.25,0.7,0.92,0.92
6:8:56:38:83994,16.18,-29.47,-156.9,-0.42,0.2,0.8,0.92,0.92
6:8:56:38:84090,13.79,-26.86,-155.33,-0.48,0.22,0.86,1.01,0.95
6:8:56:38:84185,12.6,-24.7,-155.36,-0.44,0.12,0.86,0.97,0.97
6:8:56:38:84282,10.55,-22.8,-154.13,-0.38,0.13,0.84,0.93,0.97
6:8:56:38:84379,8.14,-21.06,-151.44,-0.39,0.12,0.85,0.94,0.95
6:8:56:38:84475,6.72,-19.85,-148.83,-0.38,0.06,0.88,0.96,0.94
6:8:56:38:84572,5.99,-19.49,-147.89,-0.33,0.03,0.89,0.95,0.95
6:8:56:39:84998,4.78,-19.61,-169.86,-0.28,0.07,0.96,1.01,0.97
6:8:56:39:85080,3.81,-19.29,-177.93,-0.28,0.03,1.01,1.05,1.0
6:8:56:39:85176,2.59,-17.88,174.25,-0.29,0.04,1.03,1.07,1.04
6:8:56:39:85271,1.15,-16.82,167.64,-0.31,0.05,1.04,1.09,1.07
6:8:56:39:85400,0.15,-16.66,162.77,-0.26,0.03,1.02,1.06,1.07
6:8:56:39:85480,0.63,-18.08,159.07,-0.29,0.0,1.0,1.04,1.06
6:8:56:39:85576,0.0,-19.03,158.05,-0.23,0.03,1.02,1.05,1.05
6:8:56:40:85982,-5.32,-20.14,165.42,-0.29,0.03,0.95,0.99,1.03
6:8:56:40:86077,-6.05,-19.08,165.58,-0.17,0.06,0.95,0.97,1.0
6:8:56:40:86175,-5.04,-15.17,165.47,-0.25,0.12,0.99,1.03,0.99
6:8:56:40:86271,-5.41,-11.01,167.88,-0.37,0.03,1.01,1.07,1.02
6:8:56:40:86382,-5.05,-11.3,170.83,-0.27,0.14,0.95,1.0,1.03
6:8:56:40:86494,-4.48,-13.01,171.85,-0.15,0.15,0.87,0.89,0.99
6:8:56:40:86591,-4.57,-13.41,173.14,-0.17,0.14,0.92,0.95,0.95
6:8:56:41:86990,-8.95,-10.88,-178.62,-0.22,0.09,0.95,0.98,0.94
6:8:56:41:87086,-8.79,-11.7,-175.84,-0.21,0.1,0.94,0.97,0.96
6:8:56:41:87195,-8.3,-11.32,-173.42,-0.17,0.06,0.95,0.96,0.97
6:8:56:41:87294,-6.97,-10.07,-171.13,-0.2,0.09,0.98,1.0,0.98
6:8:56:41:87390,-5.27,-8.67,-169.15,-0.17,0.1,0.94,0.96,0.97
6:8:56:41:87533,-4.88,-7.47,-166.71,-0.31,0.04,1.0,1.05,1.0
6:8:56:41:87612,-5.62,-6.41,-163.25,-0.18,0.09,0.94,0.96,0.99
6:8:56:42:87987,-3.25,-6.3,-149.64,-0.18,0.1,0.94,0.96,0.99
6:8:56:42:88113,-2.64,-6.2,-145.96,-0.18,0.05,0.97,0.99,0.97
6:8:56:42:88194,-1.15,-6.25,-143.48,-0.21,0.1,0.96,0.99,0.98
6:8:56:42:88305,0.38,-6.21,-141.16,-0.15,0.1,0.96,0.97,0.98
6:8:56:42:88385,1.48,-6.74,-139.52,-0.2,0.16,0.95,0.98,0.98
6:8:56:42:88482,1.88,-7.1,-137.64,-0.16,0.08,0.91,0.93,0.96
6:8:56:42:88592,3.08,-6.49,-135.21,-0.19,0.09,0.95,0.97,0.96
6:8:56:43:89081,6.52,-4.87,-128.99,-0.12,0.19,0.97,1.0,0.97
6:8:56:43:89098,6.21,-5.07,-127.52,-0.13,0.11,0.96,0.98,0.98
6:8:56:43:89194,6.71,-5.41,-126.59,-0.13,0.14,0.97,0.99,0.99
6:8:56:43:89338,8.47,-5.57,-125.63,-0.13,0.16,0.97,0.99,0.99
6:8:56:43:89434,9.55,-5.31,-124.87,-0.11,0.17,0.96,0.98,0.99
6:8:56:43:89483,11.48,-5.31,-124.3,-0.12,0.26,0.92,0.96,0.98
6:8:56:43:89592,11.77,-5.44,-123.64,-0.07,0.22,0.94,0.97,0.97
6:8:56:44:90002,6.88,-6.47,-121.35,-0.12,0.11,0.95,0.96,0.97
6:8:56:44:90068,6.59,-6.11,-120.87,-0.09,0.12,0.95,0.96,0.97
6:8:56:44:90179,6.96,-6.36,-120.3,-0.12,0.11,0.96,0.97,0.97
6:8:56:44:90276,7.19,-6.32,-119.89,-0.1,0.11,0.95,0.96,0.97
6:8:56:44:90388,6.93,-6.34,-119.51,-0.11,0.13,0.97,0.99,0.98
6:8:56:44:90515,6.56,-6.23,-119.1,-0.11,0.11,0.97,0.98,0.98
6:8:56:44:90596,6.35,-6.12,-118.71,-0.1,0.12,0.96,0.98,0.98
6:8:56:45:90996,7.54,-6.73,-117.9,-0.12,0.13,0.96,0.98,0.98
6:8:56:45:91108,7.79,-6.51,-117.47,-0.1,0.15,0.96,0.98,0.98
6:8:56:45:91172,7.78,-6.55,-117.45,-0.12,0.13,0.96,0.98,0.98
6:8:56:45:91315,7.88,-7.03,-117.51,-0.11,0.13,0.95,0.97,0.97
6:8:56:45:91395,7.82,-7.15,-117.53,-0.11,0.13,0.95,0.96,0.97
6:8:56:45:91489,8.11,-7.3,-117.45,-0.07,0.11,0.96,0.97,0.97
6:8:56:45:91602,8.57,-8.06,-118.05,-0.09,0.14,0.97,0.98,0.97
6:8:56:46:91987,5.57,-8.13,-123.28,-0.16,0.08,1.03,1.05,1.0
6:8:56:46:92083,6.03,-6.89,-123.54,-0.17,0.11,0.98,1.0,1.01
6:8:56:46:92179,6.19,-5.97,-123.0,-0.08,-0.0,0.99,1.0,1.02
6:8:56:46:92274,5.51,-5.25,-121.82,-0.13,0.07,1.02,1.03,1.01
6:8:56:46:92370,4.83,-5.27,-119.99,-0.13,0.1,1.04,1.05,1.02
6:8:56:46:92482,4.93,-5.18,-118.15,-0.12,0.12,1.0,1.01,1.03
6:8:56:46:92578,5.82,-4.99,-116.42,-0.07,0.09,0.96,0.96,1.01
6:8:56:47:92977,10.09,-5.61,-111.51,-0.1,0.26,0.88,0.92,0.97
6:8:56:47:93071,9.68,-5.16,-110.68,-0.07,0.21,0.9,0.93,0.94
6:8:56:47:93182,9.26,-4.65,-110.49,-0.06,0.25,0.9,0.94,0.93
6:8:56:47:93278,9.63,-4.23,-110.73,-0.03,0.23,0.91,0.93,0.93
6:8:56:47:93375,10.92,-4.24,-111.66,-0.05,0.21,0.93,0.96,0.94
6:8:56:47:93488,12.62,-4.34,-113.02,-0.08,0.21,0.95,0.98,0.96
6:8:56:47:93598,13.66,-4.34,-114.22,-0.07,0.22,0.94,0.97,0.97
6:8:56:48:94051,12.25,-5.12,-115.72,-0.09,0.22,0.96,0.99,0.98
6:8:56:48:94067,12.0,-5.32,-116.18,-0.04,0.24,0.95,0.98,0.98
6:8:56:48:94212,11.94,-5.2,-116.62,-0.07,0.23,0.94,0.97,0.98
6:8:56:48:94276,12.04,-4.92,-116.91,-0.06,0.21,1.03,1.05,1.0
6:8:56:48:94404,12.23,-4.89,-117.12,-0.09,0.2,0.87,0.89,0.97
6:8:56:48:94501,12.04,-4.94,-117.38,-0.09,0.14,0.9,0.91,0.95
6:8:56:48:94580,11.38,-5.3,-117.48,-0.09,0.11,0.91,0.92,0.91
6:8:56:49:94982,11.01,-6.27,-118.62,-0.06,0.16,0.92,0.93,0.92
6:8:56:49:95122,11.9,-5.56,-119.07,-0.08,0.19,0.94,0.96,0.94
6:8:56:49:95187,12.87,-4.89,-119.11,-0.1,0.2,0.93,0.96,0.95
6:8:56:49:95315,13.75,-4.88,-119.15,-0.08,0.23,0.93,0.96,0.96
6:8:56:49:95380,14.16,-4.45,-119.28,-0.07,0.19,1.01,1.03,0.98
6:8:56:49:95491,14.34,-4.14,-119.22,-0.14,0.26,0.94,0.99,0.99
6:8:56:49:95603,14.67,-4.07,-119.22,-0.05,0.22,0.91,0.94,0.99
6:8:56:50:96001,14.73,-3.32,-119.66,-0.05,0.21,0.94,0.97,0.96
6:8:56:50:96081,14.64,-2.99,-119.91,-0.04,0.29,0.94,0.98,0.96
6:8:56:50:96210,14.76,-2.82,-120.02,-0.04,0.23,0.95,0.98,0.98
6:8:56:50:96307,15.02,-2.79,-120.56,-0.06,0.25,0.96,0.99,0.98
6:8:56:50:96386,15.13,-2.63,-120.97,-0.02,0.25,0.91,0.95,0.97
6:8:56:50:96498,15.41,-2.69,-121.01,-0.01,0.31,0.94,0.99,0.98
6:8:56:50:96595,15.68,-2.76,-121.47,-0.06,0.25,1.01,1.04,0.99
6:8:56:51:96995,15.39,-3.17,-122.9,-0.1,0.3,0.97,1.02,1.02
6:8:56:51:97074,15.5,-3.09,-123.16,-0.05,0.26,0.89,0.93,1.0
6:8:56:51:97186,15.26,-3.09,-123.33,-0.02,0.25,0.97,1.0,0.99
6:8:56:51:97299,14.81,-3.21,-123.36,-0.1,0.25,0.98,1.01,0.98
6:8:56:51:97377,14.88,-3.39,-123.45,-0.06,0.2,0.89,0.91,0.98
6:8:56:51:97487,15.09,-3.41,-123.46,-0.07,0.25,0.96,0.99,0.97
6:8:56:51:97585,15.3,-3.3,-123.57,-0.03,0.24,1.0,1.03,0.98
6:8:56:52:97992,16.56,-2.44,-123.58,-0.05,0.29,0.95,0.99,1.01
6:8:56:52:98086,16.3,-2.8,-123.51,-0.08,0.26,0.89,0.93,0.99
6:8:56:52:98199,15.94,-3.29,-123.32,-0.06,0.32,0.99,1.04,0.99
6:8:56:52:98277,16.15,-3.56,-123.06,-0.11,0.28,1.01,1.06,1.01
