sysTime,serialLOG
6:9:32:46:15418,"Freefall detected
"
6:9:32:46:15419,"%,1,6,69.02,-20.48,142.75,-0.34,0.87,0.34,0.99,0.33
"
6:9:32:46:15428,"%,1,6,67.26,-18.66,144.18,-0.31,0.89,0.37,1.02,1.00
"
6:9:32:46:15494,"%,1,6,66.74,-18.42,145.25,-0.30,0.85,0.38,0.98,1.00
"
6:9:32:47:15590,"%,1,6,68.26,-22.11,144.75,-0.27,0.80,0.43,0.95,0.97
"
6:9:32:47:15701,"%,1,6,74.25,-32.90,138.96,-0.67,0.89,0.22,1.13,1.01
"
6:9:32:47:15797,"%,1,6,79.53,-40.30,133.91,-0.68,0.76,0.00,1.03,1.10
"
6:9:32:47:15908,"%,3,2,3,1
"
6:9:32:47:15908,"%,4,1,1
"
6:9:32:47:16004,"%,1,6,78.09,-48.98,136.35,-0.76,0.59,0.16,0.97,1.01
"
6:9:32:47:16100,"%,1,6,77.78,-48.42,138.32,-0.84,0.61,0.21,1.06,1.00
"
6:9:32:47:16212,"%,1,6,78.58,-45.53,139.92,-0.72,0.72,0.15,1.02,1.05
"
6:9:32:47:16324,"%,1,6,79.60,-43.65,140.94,-0.64,0.74,0.09,0.98,1.01
"
6:9:32:47:16404,"%,1,6,82.88,-43.47,139.61,-0.76,0.71,0.06,1.04,1.00
"
6:9:32:48:16515,"%,1,6,84.17,-42.76,139.59,-0.67,0.77,0.08,1.02,1.03
"
6:9:32:48:16612,"%,1,6,86.53,-42.44,138.14,-0.68,0.79,0.01,1.04,1.03
"
6:9:32:48:16771,"%,3,2,3,1
"
6:9:32:48:16771,"%,4,1,1
"
6:9:32:48:16888,"%,2,6,37.2894935,127.0656814,52.50,8,0.17,0.00
"
6:9:32:48:16889,"%,5,2,378.65,232.33
"
6:9:32:48:16890,"%,8,1,0
"
6:9:32:48:16891,"Distance=378.65
"
6:9:32:48:16892,"velocity_air=0.17
"
6:9:32:48:16893,"velocity_fall=-3.40
"
6:9:32:48:16893,"height=52.50
"
6:9:32:48:16894,"estimate_landing_point=-2.63
"
6:9:32:48:16904,"distance_delta=-381.27
"
6:9:32:48:16905,"%,1,6,89.42,-47.69,135.01,-0.74,0.66,-0.04,1.00,1.03
"
6:9:32:48:17016,"%,1,6,92.02,-47.83,133.01,-0.78,0.68,-0.01,1.04,1.01
"
6:9:32:48:17114,"%,1,6,91.06,-47.33,135.10,-0.73,0.72,-0.01,1.03,1.03
"
6:9:32:48:17209,"%,1,6,89.53,-47.23,137.98,-0.71,0.66,-0.03,0.97,1.01
"
6:9:32:48:17306,"%,1,6,90.55,-45.69,138.85,-0.70,0.71,0.01,1.00,0.98
"
6:9:32:48:17402,"%,1,6,92.31,-45.12,138.83,-0.74,0.74,-0.04,1.04,1.01
"
6:9:32:48:17498,"%,1,6,92.63,-44.38,139.52,-0.68,0.70,-0.02,0.98,1.02
"
6:9:32:49:17768,"%,3,2,3,1
"
6:9:32:49:17768,"%,4,1,3
"
6:9:32:49:17874,"%,2,6,37.2895355,127.0656280,65.50,9,0.12,0.00
"
6:9:32:49:17875,"%,5,2,377.50,231.39
"
6:9:32:49:17902,"%,8,1,0
"
6:9:32:49:17903,"Distance=377.50
"
6:9:32:49:17904,"velocity_air=0.12
"
6:9:32:49:17904,"velocity_fall=-16.20
"
6:9:32:49:17905,"height=65.50
"
6:9:32:49:17906,"estimate_landing_point=-0.49
"
6:9:32:49:17906,"distance_delta=-377.99
"
6:9:32:49:17919,"%,1,6,93.76,-30.90,141.87,-0.59,0.81,-0.09,1.00,0.99
"
6:9:32:49:18065,"%,1,6,93.07,-22.40,143.08,-0.35,0.96,-0.10,1.03,1.01
"
6:9:32:49:18113,"%,1,6,91.00,-19.03,143.44,-0.29,0.91,-0.12,0.96,1.01
"
6:9:32:49:18207,"%,1,6,88.12,-20.94,143.82,-0.37,0.81,0.13,0.90,0.94
"
6:9:32:49:18317,"%,1,6,87.71,-22.58,142.87,-0.41,0.94,0.11,1.03,0.94
"
6:9:32:49:18398,"%,1,6,87.01,-21.82,142.96,-0.36,0.99,0.14,1.06,1.04
"
6:9:32:49:18511,"%,1,6,85.35,-21.92,145.93,-0.22,0.89,0.15,0.93,1.01
"
6:9:32:50:18750,"%,3,2,3,1
"
6:9:32:50:18750,"%,4,1,3
"
6:9:32:50:18878,"%,2,6,37.2895393,127.0656280,67.50,11,0.10,0.00
"
6:9:32:50:18910,"%,5,2,377.74,231.34
"
6:9:32:50:18911,"%,8,1,0
"
6:9:32:50:18911,"Distance=377.74
"
6:9:32:50:18912,"velocity_air=0.10
"
6:9:32:50:18913,"velocity_fall=-29.40
"
6:9:32:50:18913,"height=67.50
"
6:9:32:50:18914,"estimate_landing_point=-0.23
"
6:9:32:50:18926,"distance_delta=-377.97
"
6:9:32:50:19007,"%,1,6,87.88,-23.03,137.36,-0.42,0.82,0.08,0.92,0.93
"
6:9:32:50:19105,"%,1,6,89.55,-24.74,137.45,-0.46,0.86,-0.01,0.98,0.94
"
6:9:32:50:19200,"%,1,6,89.20,-26.76,138.47,-0.48,0.89,0.02,1.01,0.99
"
6:9:32:50:19296,"%,1,6,88.27,-27.39,139.13,-0.42,0.90,0.05,1.00,1.01
"
6:9:32:50:19393,"%,1,6,87.71,-27.49,139.53,-0.46,0.91,0.06,1.02,1.00
"
6:9:32:50:19503,"%,1,6,86.17,-27.75,139.78,-0.44,0.91,0.07,1.02,1.02
"
6:9:32:51:19759,"%,3,2,3,1
"
6:9:32:51:19759,"%,4,1,3
"
6:9:32:51:19759,"%,7,1,0
"
6:9:32:51:19918,"%,2,6,37.2895317,127.0656433,68.80,11,0.14,0.00
"
6:9:32:51:19919,"%,5,2,378.09,231.60
"
6:9:32:51:19919,"%,8,1,0
"
6:9:32:51:19920,"Distance=378.09
"
6:9:32:51:19920,"velocity_air=0.14
"
6:9:32:51:19921,"velocity_fall=-43.20
"
6:9:32:51:19921,"height=68.80
"
6:9:32:51:19921,"estimate_landing_point=-0.22
"
6:9:32:51:19922,"distance_delta=-378.31
"
6:9:32:51:19923,"%,1,6,81.22,-33.20,143.65,-0.55,0.84,0.14,1.01,1.02
"
6:9:32:51:20015,"%,1,6,78.31,-34.78,147.31,-0.54,0.80,0.17,0.98,1.00
"
6:9:32:51:20112,"%,1,6,76.62,-36.18,150.34,-0.45,0.73,0.23,0.88,0.94
"
6:9:32:51:20210,"%,1,6,78.49,-36.11,147.25,-0.72,0.83,0.24,1.12,0.96
"
6:9:32:51:20310,"%,1,6,79.26,-35.52,146.37,-0.61,0.79,0.14,1.01,1.08
"
6:9:32:51:20416,"%,1,6,80.42,-34.72,146.02,-0.59,0.80,0.07,1.00,1.00
"
6:9:32:51:20511,"%,1,6,79.99,-33.38,146.64,-0.54,0.82,0.18,1.00,1.00
"
6:9:32:52:20750,"%,3,2,3,1
"
6:9:32:52:20750,"%,4,1,3
"
6:9:32:52:20901,"%,2,6,37.2895317,127.0656433,67.90,12,0.30,0.00
"
6:9:32:52:20927,"%,5,2,378.09,231.60
"
6:9:32:52:20927,"%,8,1,0
"
6:9:32:52:20928,"Distance=378.09
"
6:9:32:52:20929,"velocity_air=0.30
"
6:9:32:52:20930,"velocity_fall=-56.40
"
6:9:32:52:20931,"height=67.90
"
6:9:32:52:20933,"estimate_landing_point=-0.36
"
6:9:32:52:20934,"distance_delta=-378.45
"
6:9:32:52:21009,"%,1,6,81.09,-31.72,146.81,-0.51,0.88,0.14,1.03,1.01
"
6:9:32:52:21105,"%,1,6,79.66,-32.00,147.29,-0.50,0.82,0.10,0.96,1.01
"
6:9:32:52:21216,"%,1,6,78.81,-31.97,148.09,-0.49,0.86,0.23,1.02,0.98
"
6:9:32:52:21313,"%,1,6,77.88,-31.41,148.68,-0.53,0.84,0.18,1.01,1.02
"
6:9:32:52:21409,"%,1,6,77.59,-30.02,148.57,-0.53,0.85,0.18,1.01,1.01
"
6:9:32:52:21504,"%,1,6,77.29,-28.39,148.40,-0.49,0.87,0.21,1.02,1.01
"
6:9:32:53:21743,"%,3,2,3,1
"
6:9:32:53:21744,"%,4,1,3
"
6:9:32:53:21889,"%,2,6,37.2895393,127.0656433,66.80,12,0.22,0.00
"
6:9:32:53:21913,"%,5,2,378.91,231.45
"
6:9:32:53:21914,"%,8,1,0
"
6:9:32:53:21916,"Distance=378.91
"
6:9:32:53:21917,"velocity_air=0.22
"
6:9:32:53:21918,"velocity_fall=-66.40
"
6:9:32:53:21918,"height=66.80
"
6:9:32:53:21920,"estimate_landing_point=-0.22
"
6:9:32:53:21922,"distance_delta=-379.13
"
6:9:32:53:22011,"%,1,6,78.67,-25.01,147.28,-0.42,0.90,0.17,1.01,1.01
"
6:9:32:53:22107,"%,1,6,78.73,-24.72,146.85,-0.43,0.91,0.19,1.02,1.01
"
6:9:32:53:22203,"%,1,6,79.01,-24.59,146.25,-0.44,0.90,0.18,1.02,1.02
"
6:9:32:53:22298,"%,1,6,79.32,-24.70,145.94,-0.42,0.90,0.17,1.01,1.01
"
6:9:32:53:22411,"%,1,6,79.32,-24.57,145.58,-0.43,0.88,0.16,1.00,1.01
"
6:9:32:54:22522,"%,1,6,79.26,-24.16,145.65,-0.41,0.92,0.18,1.02,1.01
"
6:9:32:54:22745,"%,3,2,3,1
"
6:9:32:54:22745,"%,4,1,3
"
6:9:32:54:22903,"%,2,6,37.2895469,127.0656433,66.60,12,0.19,0.00
"
6:9:32:54:22934,"%,5,2,379.39,231.36
"
6:9:32:54:22935,"%,8,1,0
"
6:9:32:54:22936,"Distance=379.39
"
6:9:32:54:22938,"velocity_air=0.19
"
6:9:32:54:22940,"velocity_fall=-66.60
"
6:9:32:54:22942,"height=66.60
"
6:9:32:54:22944,"estimate_landing_point=-0.19
"
6:9:32:54:22946,"distance_delta=-379.58
"
6:9:32:54:23013,"%,1,6,80.30,-22.63,146.28,-0.40,0.88,0.16,0.98,1.01
"
6:9:32:54:23094,"%,1,6,80.53,-22.30,146.57,-0.35,0.95,0.16,1.02,1.00
"
6:9:32:54:23191,"%,1,6,80.65,-23.01,145.56,-0.40,0.91,0.15,1.01,1.02
"
6:9:32:54:23301,"%,1,6,81.26,-23.48,144.10,-0.42,0.92,0.14,1.02,1.01
"
6:9:32:54:23414,"%,1,6,81.30,-23.80,143.52,-0.41,0.91,0.13,1.01,1.02
"
6:9:32:54:23511,"%,1,6,81.48,-23.93,143.32,-0.41,0.92,0.14,1.01,1.01
"
6:9:32:55:23733,"%,3,2,3,1
"
6:9:32:55:23733,"%,4,1,3
"
6:9:32:55:23905,"%,2,6,37.2895507,127.0656433,66.10,12,0.15,0.00
"
6:9:32:55:23919,"%,5,2,379.39,231.36
"
6:9:32:55:23945,"%,8,1,0
"
6:9:32:55:23946,"Distance=379.39
"
6:9:32:55:23947,"velocity_air=0.15
"
6:9:32:55:23948,"velocity_fall=-66.60
"
6:9:32:55:23949,"height=66.10
"
6:9:32:55:23951,"estimate_landing_point=-0.15
"
6:9:32:55:23953,"distance_delta=-379.54
"
6:9:32:55:24011,"%,1,6,82.64,-24.90,143.50,-0.42,0.91,0.11,1.01,1.01
"
6:9:32:55:24106,"%,1,6,83.01,-24.98,143.10,-0.43,0.92,0.11,1.02,1.01
"
6:9:32:55:24217,"%,1,6,83.38,-24.80,142.76,-0.43,0.93,0.11,1.03,1.02
"
6:9:32:55:24314,"%,1,6,83.34,-24.67,142.63,-0.45,0.91,0.10,1.02,1.03
"
6:9:32:55:24411,"%,1,6,83.23,-24.68,142.69,-0.44,0.91,0.11,1.02,1.02
"
6:9:32:55:24491,"%,1,6,82.61,-24.43,143.41,-0.41,0.92,0.13,1.01,1.02
"
6:9:32:56:24728,"%,3,2,3,1
"
6:9:32:56:24729,"%,4,1,3
"
6:9:32:56:24729,"%,7,1,0
"
6:9:32:56:24891,"%,2,6,37.2895507,127.0656509,65.10,12,0.06,0.00
"
6:9:32:56:24915,"%,5,2,379.92,231.42
"
6:9:32:56:24916,"%,8,1,0
"
6:9:32:56:24916,"Distance=379.92
"
6:9:32:56:24917,"velocity_air=0.06
"
6:9:32:56:24918,"velocity_fall=-65.60
"
6:9:32:56:24919,"height=65.10
"
6:9:32:56:24921,"estimate_landing_point=-0.06
"
6:9:32:56:24923,"distance_delta=-379.98
"
6:9:32:56:24997,"%,1,6,81.23,-24.47,144.12,-0.43,0.91,0.14,1.02,1.01
"
6:9:32:56:25109,"%,1,6,81.28,-24.28,144.68,-0.40,0.90,0.15,1.00,1.01
"
6:9:32:56:25202,"%,1,6,82.02,-24.36,145.00,-0.42,0.93,0.14,1.03,1.01
"
6:9:32:56:25299,"%,1,6,82.31,-24.26,145.16,-0.41,0.91,0.11,1.01,1.02
"
6:9:32:56:25396,"%,1,6,82.49,-24.31,145.09,-0.43,0.91,0.11,1.02,1.01
"
6:9:32:56:25492,"%,1,6,82.46,-24.22,145.26,-0.41,0.92,0.13,1.01,1.02
"
6:9:32:57:25730,"%,3,2,3,1
"
6:9:32:57:25731,"%,4,1,3
"
6:9:32:57:25875,"%,2,6,37.2895545,127.0656509,64.70,12,0.46,0.00
"
6:9:32:57:25903,"%,5,2,380.63,231.29
"
6:9:32:57:25904,"%,8,1,0
"
6:9:32:57:25905,"Distance=380.63
"
6:9:32:57:25906,"velocity_air=0.46
"
6:9:32:57:25908,"velocity_fall=-65.40
"
6:9:32:57:25909,"height=64.70
"
6:9:32:57:25911,"estimate_landing_point=-0.46
"
6:9:32:57:25925,"distance_delta=-381.08
"
6:9:32:57:25928,"%,1,6,82.22,-23.71,145.04,-0.41,0.91,0.12,1.00,1.01
"
6:9:32:57:26038,"%,1,6,82.33,-23.85,144.90,-0.41,0.91,0.14,1.01,1.00
"
6:9:32:57:26085,"%,1,6,83.05,-24.03,144.69,-0.42,0.93,0.10,1.02,1.01
"
6:9:32:57:26197,"%,1,6,83.51,-24.20,144.45,-0.41,0.91,0.11,1.00,1.02
"
6:9:32:57:26309,"%,1,6,84.36,-23.90,143.92,-0.42,0.93,0.10,1.03,1.01
"
6:9:32:57:26407,"%,1,6,84.65,-23.72,143.55,-0.42,0.92,0.10,1.02,1.02
"
6:9:32:58:26533,"%,1,6,84.57,-23.63,143.41,-0.40,0.92,0.10,1.01,1.02
"
6:9:32:58:26725,"%,3,2,3,1
"
6:9:32:58:26726,"%,4,1,3
"
6:9:32:58:26886,"%,2,6,37.2895622,127.0656509,64.20,12,0.00,0.00
"
6:9:32:58:26926,"%,5,2,380.98,231.22
"
6:9:32:58:26928,"%,8,1,0
"
6:9:32:58:26929,"Distance=380.98
"
6:9:32:58:26930,"velocity_air=0.00
"
6:9:32:58:26931,"velocity_fall=-64.40
"
6:9:32:58:26933,"height=64.20
"
6:9:32:58:26934,"estimate_landing_point=0.00
"
6:9:32:58:26936,"distance_delta=-380.98
"
6:9:32:58:27008,"%,1,6,83.84,-23.64,142.93,-0.39,0.91,0.10,0.99,1.01
"
6:9:32:58:27105,"%,1,6,84.04,-23.55,142.82,-0.39,0.91,0.10,0.99,0.99
"
6:9:32:58:27215,"%,1,6,84.05,-23.31,142.80,-0.40,0.93,0.09,1.02,1.00
"
6:9:32:58:27311,"%,1,6,83.55,-23.42,143.34,-0.38,0.92,0.11,1.00,1.01
"
6:9:32:58:27407,"%,1,6,83.52,-23.28,143.35,-0.40,0.94,0.11,1.02,1.01
"
6:9:32:58:27503,"%,1,6,83.18,-23.18,143.62,-0.39,0.94,0.12,1.02,1.02
"
6:9:32:59:27694,"%,3,2,3,1
"
6:9:32:59:27695,"%,4,1,3
"
6:9:32:59:27885,"%,2,6,37.2895622,127.0656509,63.90,12,0.12,0.00
"
6:9:32:59:27887,"%,5,2,380.98,231.22
"
6:9:32:59:27889,"%,8,1,0
"
6:9:32:59:27890,"Distance=380.98
"
6:9:32:59:27891,"velocity_air=0.12
"
6:9:32:59:27920,"velocity_fall=-64.20
"
6:9:32:59:27921,"height=63.90
"
6:9:32:59:27923,"estimate_landing_point=-0.12
"
6:9:32:59:27925,"distance_delta=-381.10
"
6:9:32:59:27928,"%,1,6,82.19,-23.62,144.40,-0.40,0.92,0.12,1.01,1.02
"
6:9:32:59:28016,"%,1,6,82.12,-23.51,144.31,-0.40,0.94,0.14,1.03,1.02
"
6:9:32:59:28113,"%,1,6,81.70,-23.50,144.39,-0.40,0.91,0.15,1.01,1.02
"
6:9:32:59:28208,"%,1,6,81.56,-23.98,144.43,-0.40,0.90,0.15,1.00,1.00
"
6:9:32:59:28304,"%,1,6,82.56,-24.70,144.24,-0.43,0.92,0.11,1.02,1.00
"
6:9:32:59:28416,"%,1,6,83.72,-24.96,143.92,-0.43,0.93,0.10,1.02,1.02
"
6:9:32:59:28496,"%,1,6,84.53,-25.32,143.58,-0.43,0.92,0.09,1.02,1.02
"
6:9:33:0:28719,"%,3,2,3,1
"
6:9:33:0:28719,"%,4,1,3
"
6:9:33:0:28922,"%,2,6,37.2895584,127.0656661,62.60,12,0.05,0.00
"
6:9:33:0:28924,"%,5,2,381.92,231.37
"
6:9:33:0:28925,"%,8,1,0
"
6:9:33:0:28926,"Distance=381.92
"
6:9:33:0:28927,"velocity_air=0.05
"
6:9:33:0:28928,"velocity_fall=-63.20
"
6:9:33:0:28929,"height=62.60
"
6:9:33:0:28931,"estimate_landing_point=-0.05
"
6:9:33:0:28932,"distance_delta=-381.97
"
6:9:33:0:29004,"%,1,6,87.55,-27.09,142.53,-0.46,0.91,0.02,1.02,1.02
"
6:9:33:0:29114,"%,1,6,88.29,-27.15,141.80,-0.45,0.89,0.02,1.00,1.02
"
6:9:33:0:29225,"%,1,6,89.44,-27.19,140.37,-0.46,0.90,-0.00,1.01,1.01
"
6:9:33:0:29291,"%,1,6,91.18,-26.85,137.85,-0.43,0.91,-0.06,1.01,1.01
"
6:9:33:0:29419,"%,1,6,94.72,-25.49,133.17,-0.37,0.88,-0.13,0.97,1.00
"
6:9:33:1:29514,"%,1,6,98.79,-22.89,127.59,-0.38,0.95,-0.11,1.03,0.99
"
6:9:33:1:29705,"%,3,2,3,1
"
6:9:33:1:29706,"%,4,1,3
"
6:9:33:1:29721,"%,7,1,0
"
6:9:33:1:29907,"%,2,6,37.2895584,127.0656661,62.20,12,0.13,0.00
"
6:9:33:1:29908,"%,5,2,381.92,231.37
"
6:9:33:1:29909,"%,8,1,0
"
6:9:33:1:29909,"Distance=381.92
"
6:9:33:1:29910,"velocity_air=0.13
"
6:9:33:1:29911,"velocity_fall=-62.80
"
6:9:33:1:29912,"height=62.20
"
6:9:33:1:29913,"estimate_landing_point=-0.13
"
6:9:33:1:29944,"distance_delta=-382.05
"
6:9:33:1:29944,"%,1,6,106.41,-22.30,115.88,-0.33,1.05,-0.26,1.13,1.06
"
6:9:33:1:30023,"%,1,6,105.83,-21.96,115.79,-0.56,0.81,-0.27,1.02,1.09
"
6:9:33:1:30025,"37.2897529,127.0652008,70.10
"
6:9:33:1:30026,"0,Home Position updated;
"
6:9:33:1:30102,"%,1,6,104.74,-22.68,113.61,-0.57,0.92,-0.31,1.12,1.06
"
6:9:33:1:30214,"%,1,6,105.34,-24.35,112.81,-0.52,0.73,-0.15,0.91,1.05
"
6:9:33:1:30324,"%,1,6,104.18,-27.09,113.12,-0.51,0.80,-0.23,0.98,0.93
"
6:9:33:1:30405,"%,1,6,105.32,-28.29,115.04,-0.47,0.90,-0.18,1.03,1.00
"
6:9:33:1:30501,"%,1,6,105.18,-27.60,118.30,-0.45,0.84,-0.15,0.96,1.01
"
6:9:33:2:30692,"%,3,2,3,1
"
6:9:33:2:30692,"%,4,1,3
"
6:9:33:2:30855,"%,2,6,37.2895584,127.0656661,61.50,12,0.31,0.00
"
6:9:33:2:30903,"%,5,2,46.59,297.65
"
6:9:33:2:30904,"%,6,2,-62.35,-8.60
"
6:9:33:2:30905,"%,8,1,0
"
6:9:33:2:30905,"Distance=46.59
"
6:9:33:2:30905,"velocity_air=0.31
"
6:9:33:2:30906,"velocity_fall=-48.20
"
6:9:33:2:30906,"height=-8.60
"
6:9:33:2:30907,"estimate_landing_point=0.06
"
6:9:33:2:30907,"distance_delta=-46.53
"
6:9:33:2:30920,"%,1,6,96.50,-23.54,134.71,-0.39,0.86,-0.31,1.00,0.97
"
6:9:33:2:31000,"%,1,6,96.24,-22.12,134.26,-0.34,0.85,-0.21,0.94,0.98
"
6:9:33:2:31112,"%,1,6,96.43,-22.61,132.40,-0.34,0.81,-0.07,0.89,0.92
"
6:9:33:2:31208,"%,1,6,96.16,-22.83,130.19,-0.33,0.89,-0.09,0.96,0.91
"
6:9:33:2:31304,"%,1,6,96.50,-23.45,129.48,-0.39,1.00,0.00,1.07,1.00
"
6:9:33:2:31400,"%,1,6,94.50,-25.50,132.25,-0.52,1.08,-0.18,1.21,1.12
"
6:9:33:3:31527,"%,1,6,93.86,-25.02,131.27,-0.51,0.94,-0.28,1.11,1.18
"
6:9:33:3:31703,"%,3,2,3,1
"
6:9:33:3:31704,"%,4,1,3
"
6:9:33:3:31881,"%,2,6,37.2895622,127.0656661,62.10,12,0.57,343.57
"
6:9:33:3:31882,"%,5,2,46.59,297.65
"
6:9:33:3:31884,"%,6,2,-45.92,-8.00
"
6:9:33:3:31884,"%,8,1,0
"
6:9:33:3:31906,"Distance=46.59
"
6:9:33:3:31907,"velocity_air=0.57
"
6:9:33:3:31908,"velocity_fall=-34.40
"
6:9:33:3:31909,"height=-8.00
"
6:9:33:3:31910,"estimate_landing_point=0.13
"
6:9:33:3:31912,"distance_delta=-46.46
"
6:9:33:3:31922,"%,1,6,102.98,-35.81,135.65,-0.66,0.80,-0.25,1.07,1.09
"
6:9:33:3:32004,"%,1,6,105.32,-37.29,138.32,-0.66,0.78,-0.25,1.05,1.06
"
6:9:33:3:32099,"%,1,6,105.11,-38.69,143.42,-0.81,0.75,-0.27,1.13,1.08
"
6:9:33:3:32210,"%,1,6,100.53,-38.98,153.77,-0.79,0.80,-0.18,1.14,1.14
"
6:9:33:4:32632,"%,1,6,97.30,-38.35,163.31,-0.64,0.72,-0.12,0.97,1.08
"
6:9:33:4:32633,"%,1,6,93.51,-37.54,172.17,-0.66,0.72,-0.07,0.98,0.97
"
6:9:33:4:32634,"%,1,6,90.72,-35.67,-179.19,-0.62,0.96,-0.07,1.15,1.04
"
6:9:33:4:32688,"%,3,2,3,1
"
6:9:33:4:32688,"%,4,1,3
"
6:9:33:4:32893,"%,2,6,37.2895660,127.0656661,63.40,12,0.72,256.57
"
6:9:33:4:32926,"%,5,2,46.59,297.65
"
6:9:33:4:32926,"%,6,2,41.08,-6.70
"
6:9:33:4:32927,"%,8,1,0
"
6:9:33:4:32927,"Distance=46.59
"
6:9:33:4:32928,"velocity_air=0.72
"
6:9:33:4:32929,"velocity_fall=-20.40
"
6:9:33:4:32930,"height=-6.70
"
6:9:33:4:32931,"estimate_landing_point=0.24
"
6:9:33:4:32933,"distance_delta=-46.35
"
6:9:33:4:33008,"%,1,6,93.92,-30.99,-151.78,-0.40,0.91,0.03,1.00,1.10
"
6:9:33:4:33105,"%,1,6,95.47,-32.33,-155.02,-0.50,0.87,0.01,1.00,1.00
"
6:9:33:4:33215,"%,1,6,96.27,-33.72,-158.00,-0.69,0.91,0.02,1.14,1.05
"
6:9:33:4:33296,"%,1,6,98.33,-34.92,-161.76,-0.60,1.06,-0.34,1.26,1.18
"
6:9:33:4:33407,"%,1,6,97.28,-39.14,-162.41,-0.50,0.74,-0.11,0.89,1.14
"
6:9:33:4:33504,"%,1,6,95.84,-40.33,-163.09,-0.65,0.76,-0.13,1.01,0.93
"
6:9:33:5:33678,"%,3,2,3,1
"
6:9:33:5:33678,"%,4,1,3
"
6:9:33:5:33908,"%,2,6,37.2895507,127.0656814,65.40,12,0.43,189.94
"
6:9:33:5:33910,"%,5,2,48.50,298.50
"
6:9:33:5:33911,"%,6,2,108.56,-4.70
"
6:9:33:5:33912,"%,8,1,0
"
6:9:33:5:33913,"Distance=48.50
"
6:9:33:5:33914,"velocity_air=0.43
"
6:9:33:5:33915,"velocity_fall=-7.40
"
6:9:33:5:33916,"height=-4.70
"
6:9:33:5:33918,"estimate_landing_point=0.27
"
6:9:33:5:33919,"distance_delta=-48.22
"
6:9:33:5:33989,"%,1,6,101.46,-47.96,166.47,-0.73,0.69,0.02,1.00,1.01
"
6:9:33:5:34115,"%,1,6,95.44,-48.55,160.67,-0.81,0.71,-0.08,1.08,1.03
"
6:9:33:5:34213,"%,1,6,88.48,-49.73,153.30,-0.86,0.65,0.01,1.08,1.08
"
6:9:33:5:34309,"%,1,6,83.60,-49.92,146.42,-0.79,0.77,0.02,1.10,1.09
"
6:9:33:5:34405,"%,1,6,80.53,-46.75,140.04,-0.63,0.73,0.10,0.97,1.06
"
6:9:33:5:34500,"%,1,6,77.65,-40.10,135.85,-0.63,0.77,0.17,1.01,0.99
"
6:9:33:6:34691,"%,3,2,3,1
"
