sysTime,serialLOG
11:22:49:6:417339,"%,2,6,37.3431816,127.1019821,72.10,12,0.00,161.75
"
11:22:49:6:417340,"%,5,2,6882.87,210.74
"
11:22:49:6:417354,"[817279] Turn winch(auto):
"
11:22:49:6:417355,"[817279] 48.99
"
11:22:49:6:417356,"%,6,2,48.99,-22.66
"
11:22:49:6:417371,"%,1,6,11.01,15.57,-86.88,0.24,0.17,0.94
"
11:22:49:6:417482,"%,1,6,11.02,15.59,-86.88,0.26,0.17,0.93
"
11:22:49:6:417483,"%,3,1,2
"
11:22:49:6:417484,"%,4,1,4
"
11:22:49:6:417610,"%,1,6,11.02,15.57,-86.89,0.28,0.20,0.93
"
11:22:49:6:417674,"%,1,6,11.00,15.58,-86.90,0.27,0.17,0.94
"
11:22:49:6:417787,"%,1,6,11.02,15.56,-86.89,0.26,0.16,0.94
"
11:22:49:6:417866,"%,1,6,11.01,15.60,-86.92,0.24,0.17,0.94
"
11:22:49:6:417992,"%,1,6,11.03,15.60,-86.93,0.29,0.18,0.92
"
11:22:49:7:418091,"%,1,6,11.01,15.60,-86.93,0.26,0.19,0.94
"
11:22:49:7:418473,"%,3,1,2
"
11:22:49:7:418473,"%,4,1,4
"
11:22:49:8:419365,"%,2,6,37.3431816,127.1019821,72.40,12,0.04,161.75
"
11:22:49:8:419366,"%,5,2,6882.87,210.74
"
11:22:49:8:419367,"[819289] Turn winch(auto):
"
11:22:49:8:419368,"[819289] 48.99
"
11:22:49:8:419369,"%,6,2,48.99,-22.66
"
11:22:49:8:419380,"%,1,6,11.02,15.60,-86.92,0.27,0.18,0.93
"
11:22:49:8:419459,"%,3,1,2
"
11:22:49:8:419459,"%,4,1,4
"
11:22:49:8:419476,"%,1,6,11.04,15.59,-86.91,0.27,0.16,0.94
"
11:22:49:8:419620,"%,1,6,11.03,15.61,-86.90,0.24,0.18,0.94
"
11:22:49:8:419669,"%,1,6,11.04,15.59,-86.90,0.30,0.17,0.91
"
11:22:49:8:419781,"%,1,6,11.01,15.58,-86.90,0.26,0.20,0.95
"
11:22:49:8:419877,"%,1,6,11.02,15.58,-86.92,0.29,0.15,0.93
"
11:22:49:8:419987,"%,1,6,11.03,15.60,-86.92,0.23,0.20,0.94
"
11:22:49:9:420068,"%,1,6,11.03,15.62,-86.94,0.30,0.17,0.92
"
11:22:49:9:420467,"%,3,1,2
"
11:22:49:9:420467,"%,4,1,4
"
11:22:49:10:421364,"%,2,6,37.3431816,127.1019821,72.70,12,0.04,161.75
"
11:22:49:10:421365,"%,5,2,6882.87,210.74
"
11:22:49:10:421365,"[821301] Turn winch(auto):
"
11:22:49:10:421365,"[821303] 48.99
"
11:22:49:10:421366,"%,6,2,48.99,-22.66
"
11:22:49:10:421380,"%,1,6,11.06,15.60,-86.99,0.29,0.17,0.91
"
11:22:49:10:421443,"%,3,1,2
"
11:22:49:10:421458,"%,4,1,4
"
11:22:49:10:421476,"%,1,6,11.03,15.58,-86.99,0.26,0.21,0.94
"
11:22:49:10:421571,"%,1,6,11.03,15.58,-86.98,0.28,0.15,0.93
"
11:22:49:10:421684,"%,1,6,11.05,15.57,-86.97,0.24,0.18,0.96
"
11:22:49:10:421779,"%,1,6,11.03,15.60,-86.98,0.26,0.16,0.92
"
11:22:49:10:421890,"%,1,6,11.03,15.58,-86.97,0.27,0.20,0.93
"
11:22:49:10:421971,"%,1,6,11.01,15.59,-86.96,0.27,0.17,0.93
"
11:22:49:11:422083,"%,1,6,11.03,15.57,-86.95,0.26,0.16,0.94
"
11:22:49:11:422450,"%,3,1,2
"
11:22:49:11:422451,"%,4,1,4
"
11:22:49:12:423387,"%,2,6,37.3431816,127.1019821,72.80,12,0.00,161.75
"
11:22:49:12:423388,"%,5,2,6882.87,210.74
"
11:22:49:12:423390,"[823307] Turn winch(auto):
"
11:22:49:12:423390,"[823308] 48.99
"
11:22:49:12:423391,"%,6,2,48.99,-22.66
"
11:22:49:12:423392,"%,1,6,11.03,15.59,-86.93,0.26,0.16,0.94
"
11:22:49:12:423435,"%,3,1,3
"
11:22:49:12:423435,"%,4,1,4
"
11:22:49:12:423466,"%,1,6,11.03,15.61,-86.93,0.24,0.17,0.93
"
11:22:49:12:423594,"%,1,6,11.04,15.60,-86.95,0.30,0.18,0.91
"
11:22:49:12:423676,"%,1,6,11.00,15.60,-86.95,0.26,0.19,0.94
"
11:22:49:12:423771,"%,1,6,11.03,15.58,-86.94,0.28,0.15,0.93
"
11:22:49:12:423883,"%,1,6,11.03,15.61,-86.94,0.24,0.19,0.93
"
11:22:49:12:423978,"%,1,6,11.03,15.62,-86.94,0.30,0.17,0.91
"
11:22:49:13:424090,"%,1,6,11.03,15.60,-86.93,0.26,0.21,0.94
"
11:22:49:13:424442,"%,3,1,2
"
11:22:49:13:424442,"%,4,1,4
"
11:22:49:14:425369,"%,2,6,37.3431816,127.1019821,72.90,12,0.00,161.75
"
11:22:49:14:425370,"%,5,2,6882.87,210.74
"
11:22:49:14:425371,"[825316] Turn winch(auto):
"
11:22:49:14:425372,"[825317] 48.99
"
11:22:49:14:425373,"%,6,2,48.99,-22.66
"
11:22:49:14:425385,"%,1,6,11.01,15.59,-86.90,0.27,0.20,0.94
"
11:22:49:14:425462,"%,3,1,3
"
11:22:49:14:425463,"%,4,1,4
"
11:22:49:14:425480,"%,1,6,11.02,15.60,-86.91,0.29,0.16,0.93
"
11:22:49:14:425577,"%,1,6,11.03,15.58,-86.89,0.24,0.19,0.96
"
11:22:49:14:425671,"%,1,6,11.02,15.61,-86.89,0.27,0.16,0.91
"
11:22:49:14:425767,"%,1,6,11.02,15.58,-86.89,0.27,0.20,0.94
"
11:22:49:14:425909,"%,1,6,11.01,15.59,-86.90,0.28,0.17,0.93
"
11:22:49:14:425974,"%,1,6,11.02,15.59,-86.89,0.25,0.17,0.94
"
11:22:49:15:426086,"%,1,6,11.02,15.62,-86.90,0.25,0.17,0.93
"
11:22:49:15:426438,"%,3,1,2
"
11:22:49:15:426453,"%,4,1,4
"
11:22:49:16:427362,"%,2,6,37.3431816,127.1019821,73.00,12,0.04,161.75
"
11:22:49:16:427363,"%,5,2,6882.87,210.74
"
11:22:49:16:427364,"[827325] Turn winch(auto):
"
11:22:49:16:427364,"[827326] 48.99
"
11:22:49:16:427364,"%,6,2,48.99,-22.66
"
11:22:49:16:427410,"%,1,6,11.03,15.63,-86.88,0.25,0.17,0.92
"
11:22:49:16:427424,"%,3,1,2
"
11:22:49:16:427425,"%,4,1,4
"
11:22:49:16:427490,"%,1,6,11.04,15.61,-86.88,0.28,0.19,0.92
"
11:22:49:16:427588,"%,1,6,11.00,15.61,-86.88,0.27,0.17,0.94
"
11:22:49:16:427682,"%,1,6,11.03,15.60,-86.86,0.26,0.16,0.94
"
11:22:49:16:427777,"%,1,6,11.03,15.63,-86.86,0.24,0.17,0.93
"
11:22:49:16:427874,"%,1,6,11.03,15.61,-86.87,0.29,0.18,0.92
"
11:22:49:16:427985,"%,1,6,11.00,15.61,-86.88,0.26,0.19,0.94
"
11:22:49:17:428081,"%,1,6,11.03,15.60,-86.87,0.28,0.15,0.93
"
11:22:49:17:428431,"%,3,1,2
"
11:22:49:17:428432,"%,4,1,4
"
11:22:49:18:429363,"%,2,6,37.3431854,127.1019821,73.00,12,0.04,161.75
"
11:22:49:18:429364,"%,5,2,6883.03,210.74
"
11:22:49:18:429365,"[829336] Turn winch(auto):
"
11:22:49:18:429366,"[829336] 48.99
"
11:22:49:18:429367,"%,6,2,48.99,-22.66
"
11:22:49:18:429380,"%,1,6,11.02,15.61,-86.87,0.26,0.16,0.94
"
11:22:49:18:429410,"%,3,1,2
"
11:22:49:18:429411,"%,4,1,4
"
11:22:49:18:429476,"%,1,6,11.04,15.62,-86.84,0.24,0.18,0.94
"
11:22:49:18:429574,"%,1,6,11.04,15.62,-86.84,0.29,0.18,0.91
"
11:22:49:18:429668,"%,1,6,11.02,15.62,-86.84,0.26,0.19,0.94
"
11:22:49:18:429764,"%,1,6,10.92,15.70,-86.87,0.34,0.12,0.93
"
11:22:49:18:429860,"%,1,6,10.32,16.20,-87.05,0.30,0.12,0.93
"
11:22:49:18:429987,"%,1,6,9.69,16.71,-87.21,0.33,0.12,0.92
"
11:22:49:19:430082,"%,1,6,9.13,17.12,-87.34,0.33,0.13,0.92
"
11:22:49:19:430419,"%,3,1,2
"
11:22:49:19:430419,"%,4,1,4
"
11:22:49:20:431352,"%,2,6,37.3431739,127.1019821,73.10,12,4.64,160.63
"
11:22:49:20:431353,"%,5,2,6882.71,210.75
"
11:22:49:20:431372,"[831351] Turn winch(auto):
"
11:22:49:20:431372,"[831353] 50.12
"
11:22:49:20:431372,"%,6,2,50.12,-22.66
"
11:22:49:20:431373,"%,1,6,6.37,19.47,-87.69,0.30,0.09,0.91
"
11:22:49:20:431403,"%,3,1,2
"
11:22:49:20:431403,"%,4,1,4
"
11:22:49:20:431469,"%,1,6,6.56,19.25,-87.61,0.35,0.13,0.94
"
11:22:49:20:431579,"%,1,6,6.90,19.04,-87.51,0.35,0.16,0.92
"
11:22:49:20:431677,"%,1,6,7.25,18.97,-87.41,0.32,0.15,0.93
"
11:22:49:20:431771,"%,1,6,7.54,18.74,-87.31,0.30,0.15,0.94
"
11:22:49:20:431898,"%,1,6,7.81,18.48,-87.28,0.31,0.17,0.95
"
11:22:49:20:431963,"%,1,6,8.16,18.25,-87.23,0.31,0.17,0.92
"
11:22:49:21:432075,"%,1,6,8.43,17.93,-87.21,0.29,0.17,0.94
"
11:22:49:21:432409,"%,3,1,2
"
11:22:49:21:432409,"%,4,1,4
"
11:22:49:22:433355,"%,2,6,37.3431396,127.1020050,73.10,12,8.68,160.53
"
11:22:49:22:433378,"%,5,2,6880.00,210.78
"
11:22:49:22:433379,"[833363] Turn winch(auto):
"
11:22:49:22:433380,"[833363] 50.25
"
11:22:49:22:433381,"%,6,2,50.25,-22.66
"
11:22:49:22:433383,"%,1,6,7.91,18.60,-87.34,0.32,0.10,0.96
"
11:22:49:22:433394,"%,3,1,2
"
11:22:49:22:433395,"%,4,1,4
"
11:22:49:22:433473,"%,1,6,7.76,18.69,-87.17,0.33,0.09,0.95
"
11:22:49:22:433586,"%,1,6,7.46,19.03,-87.00,0.33,0.06,0.88
"
11:22:49:22:433681,"%,1,6,7.18,19.45,-86.76,0.37,0.13,0.91
"
11:22:49:22:433778,"%,1,6,6.90,19.57,-86.45,0.34,0.10,0.91
"
11:22:49:22:433874,"%,1,6,6.58,19.36,-86.16,0.36,0.05,0.93
"
11:22:49:22:433969,"%,1,6,6.30,19.27,-85.83,0.30,0.09,1.02
"
11:22:49:23:434096,"%,1,6,6.23,19.61,-85.43,0.32,0.12,0.95
"
11:22:49:23:434401,"%,3,1,2
"
11:22:49:23:434401,"%,4,1,4
"
11:22:49:24:435349,"%,2,6,37.3430786,127.1020278,73.00,12,15.80,161.55
"
11:22:49:24:435364,"%,5,2,6875.66,210.82
"
11:22:49:24:435385,"[835372] Turn winch(auto):
"
11:22:49:24:435386,"[835373] 49.27
"
11:22:49:24:435387,"%,6,2,49.27,-22.66
"
11:22:49:24:435388,"%,1,6,6.70,19.47,-84.21,0.37,0.14,1.01
"
11:22:49:24:435389,"%,3,1,2
"
11:22:49:24:435389,"%,4,1,4
"
11:22:49:24:435466,"%,1,6,6.90,19.81,-84.29,0.36,0.09,0.87
"
11:22:49:24:435578,"%,1,6,6.80,20.30,-84.39,0.32,0.18,0.96
"
11:22:49:24:435690,"%,1,6,6.69,20.16,-84.40,0.34,0.05,0.97
"
11:22:49:24:435770,"%,1,6,6.31,20.29,-84.51,0.38,0.03,0.86
"
11:22:49:24:435883,"%,1,6,6.07,20.20,-84.59,0.36,0.02,0.96
"
11:22:49:24:435979,"%,1,6,6.16,20.21,-84.53,0.39,0.07,0.99
"
11:22:49:25:436074,"%,1,6,6.33,20.38,-84.46,0.33,0.11,0.87
"
11:22:49:25:436441,"%,3,1,2
"
11:22:49:25:436441,"%,4,1,4
"
11:22:49:26:437353,"%,2,6,37.3429832,127.1020660,72.70,12,23.72,161.45
"
11:22:49:26:437383,"%,5,2,6868.11,210.89
"
11:22:49:26:437385,"[837385] Turn winch(auto):
"
11:22:49:26:437385,"[837385] 49.44
"
11:22:49:26:437386,"%,6,2,49.44,-22.66
"
11:22:49:26:437386,"%,3,1,2
"
11:22:49:26:437387,"%,4,1,4
"
11:22:49:26:437464,"%,1,6,8.38,18.97,-82.74,0.35,0.14,0.91
"
11:22:49:26:437561,"%,1,6,8.88,18.93,-82.65,0.27,0.24,1.01
"
11:22:49:26:437687,"%,1,6,9.40,18.82,-82.64,0.24,0.33,1.01
"
11:22:49:26:437767,"%,1,6,9.30,18.82,-82.80,0.28,0.20,0.84
"
11:22:49:26:437863,"%,1,6,9.15,18.92,-83.01,0.26,0.11,0.88
"
11:22:49:26:437990,"%,1,6,9.26,19.08,-82.98,0.31,0.18,0.86
"
11:22:49:27:438070,"%,1,6,9.02,19.19,-83.08,0.33,0.10,0.99
"
11:22:49:27:438389,"%,3,1,2
"
11:22:49:27:438389,"%,4,1,4
"
11:22:49:28:439356,"%,2,6,37.3428573,127.1021194,72.40,12,28.91,161.59
"
11:22:49:28:439378,"%,5,2,6858.67,210.98
"
11:22:49:28:439379,"[839394] Turn winch(auto):
"
11:22:49:28:439380,"[839394] 49.39
"
11:22:49:28:439381,"%,6,2,49.39,-22.66
"
11:22:49:28:439381,"%,3,1,2
"
11:22:49:28:439382,"%,4,1,4
"
11:22:49:28:439475,"%,1,6,7.10,19.89,-82.09,0.29,0.08,1.01
"
11:22:49:28:439569,"%,1,6,7.62,19.51,-81.97,0.30,0.19,1.08
"
11:22:49:28:439666,"%,1,6,7.96,19.24,-82.02,0.26,0.12,0.86
"
11:22:49:28:439778,"%,1,6,8.21,19.61,-82.17,0.17,0.00,0.98
"
11:22:49:28:439874,"%,1,6,8.29,19.59,-82.37,0.47,0.29,0.98
"
11:22:49:28:439970,"%,1,6,8.68,19.43,-82.39,0.21,0.06,0.76
"
11:22:49:29:440082,"%,1,6,9.01,19.47,-82.39,0.29,0.05,1.00
"
11:22:49:29:440370,"%,3,1,2
"
11:22:49:29:440370,"%,4,1,4
"
11:22:49:30:441380,"%,2,6,37.3427009,127.1021804,71.70,12,34.20,161.93
"
11:22:49:30:441382,"%,5,2,6846.19,211.10
"
11:22:49:30:441383,"[841405] Turn winch(auto):
"
11:22:49:30:441384,"[841405] 49.17
"
11:22:49:30:441385,"%,6,2,49.17,-22.66
"
11:22:49:30:441386,"%,3,1,2
"
11:22:49:30:441386,"%,4,1,4
"
11:22:49:30:441476,"%,1,6,9.33,19.43,-82.71,0.38,0.14,0.93
"
11:22:49:30:441572,"%,1,6,9.24,19.35,-82.73,0.27,0.20,1.04
"
11:22:49:30:441669,"%,1,6,9.35,19.30,-82.72,0.42,0.17,0.86
"
11:22:49:30:441763,"%,1,6,9.33,19.19,-82.70,0.28,0.15,0.94
"
11:22:49:30:441861,"%,1,6,9.46,18.95,-82.68,0.35,0.16,0.93
"
11:22:49:30:441987,"%,1,6,9.65,18.85,-82.62,0.29,0.15,0.93
"
11:22:49:31:442083,"%,1,6,9.96,18.83,-82.52,0.27,0.13,0.85
"
11:22:49:31:442372,"%,3,1,2
"
11:22:49:31:442372,"%,4,1,4
"
11:22:49:32:443369,"%,2,6,37.3425292,127.1022491,71.30,12,37.51,162.22
"
11:22:49:32:443370,"%,5,2,6833.27,211.22
"
11:22:49:32:443389,"[843410] Turn winch(auto):
"
11:22:49:32:443389,"[843410] 49.00
"
11:22:49:32:443390,"%,6,2,49.00,-22.66
"
11:22:49:32:443390,"%,3,1,2
"
11:22:49:32:443390,"%,4,1,4
"
11:22:49:32:443392,"%,1,6,10.78,19.18,-82.42,0.35,0.14,0.95
"
11:22:49:32:443470,"%,1,6,10.58,19.44,-82.49,0.32,0.11,0.81
"
11:22:49:32:443565,"%,1,6,10.34,19.65,-82.58,0.38,0.14,0.99
"
11:22:49:32:443679,"%,1,6,10.12,19.99,-82.66,0.38,0.18,0.92
"
11:22:49:32:443772,"%,1,6,9.74,20.08,-82.80,0.37,0.11,0.91
"
11:22:49:32:443869,"%,1,6,9.53,20.14,-82.89,0.31,0.09,0.91
"
11:22:49:32:443967,"%,1,6,9.41,20.21,-82.94,0.45,0.12,0.94
"
11:22:49:33:444094,"%,1,6,9.35,20.25,-82.97,0.30,0.23,1.00
"
11:22:49:33:444365,"%,3,1,2
"
11:22:49:33:444366,"%,4,1,4
"
11:22:49:34:445374,"%,3,1,2
"
11:22:49:34:445374,"%,4,1,4
"
11:22:49:34:445376,"%,2,6,37.3423347,127.1023406,71.00,12,42.16,162.33
"
11:22:49:34:445377,"%,5,2,6818.85,211.38
"
11:22:49:34:445379,"[845422] Turn winch(auto):
"
11:22:49:34:445379,"[845423] 49.05
"
11:22:49:34:445380,"%,6,2,49.05,-22.66
"
11:22:49:34:445485,"%,1,6,11.12,18.26,-82.37,0.26,0.18,0.92
"
11:22:49:34:445566,"%,1,6,11.14,18.26,-82.36,0.32,0.21,0.98
"
11:22:49:34:445679,"%,1,6,11.14,18.28,-82.33,0.30,0.20,0.90
"
11:22:49:34:445774,"%,1,6,11.35,18.18,-82.23,0.27,0.18,0.90
"
11:22:49:34:445869,"%,1,6,11.45,17.93,-82.14,0.28,0.20,0.97
"
11:22:49:34:445966,"%,1,6,11.67,18.03,-82.01,0.28,0.22,0.98
"
11:22:49:35:446076,"%,1,6,11.79,18.14,-81.91,0.34,0.23,0.93
"
11:22:49:35:446333,"%,3,1,2
"
11:22:49:35:446334,"%,4,1,4
"
11:22:49:36:447341,"%,3,1,2
"
11:22:49:36:447342,"%,4,1,4
"
11:22:49:36:447371,"%,2,6,37.3421287,127.1024169,70.60,12,44.42,162.67
"
11:22:49:36:447372,"%,5,2,6802.96,211.53
"
11:22:49:36:447373,"[847430] Turn winch(auto):
"
11:22:49:36:447417,"[847430] 48.86
"
11:22:49:36:447418,"%,6,2,48.86,-22.66
"
11:22:49:36:447482,"%,1,6,12.25,18.69,-81.27,0.33,0.32,1.00
"
11:22:49:36:447577,"%,1,6,12.26,19.06,-81.17,0.25,0.26,1.13
"
11:22:49:36:447673,"%,1,6,11.54,19.96,-81.31,0.50,0.17,0.93
"
11:22:49:36:447786,"%,1,6,10.16,20.84,-81.68,0.35,0.04,0.97
"
11:22:49:36:447866,"%,1,6,10.27,20.84,-81.59,0.38,0.15,0.92
"
11:22:49:36:447961,"%,1,6,10.35,20.46,-81.52,0.30,0.14,0.93
"
11:22:49:37:448059,"%,1,6,9.82,20.30,-81.69,0.41,0.11,0.90
"
11:22:49:37:448329,"%,3,1,2
"
11:22:49:37:448329,"%,4,1,4
"
11:22:49:38:449334,"%,3,1,2
"
11:22:49:38:449335,"%,4,1,4
"
11:22:49:38:449403,"%,2,6,37.3418998,127.1024932,70.10,12,49.50,164.97
"
11:22:49:38:449405,"%,5,2,6785.02,211.69
"
11:22:49:38:449406,"[849438] Turn winch(auto):
"
11:22:49:38:449406,"[849438] 46.72
"
11:22:49:38:449407,"%,6,2,46.72,-22.66
"
11:22:49:38:449470,"%,1,6,10.02,17.07,-80.69,0.31,0.16,0.89
"
11:22:49:38:449565,"%,1,6,10.05,16.93,-80.61,0.20,0.17,0.96
"
11:22:49:38:449661,"%,1,6,10.05,16.84,-80.54,0.33,0.18,0.99
"
11:22:49:38:449773,"%,1,6,10.08,16.75,-80.47,0.26,0.18,0.88
"
11:22:49:38:449871,"%,1,6,10.28,16.85,-80.34,0.32,0.22,0.99
"
11:22:49:38:449980,"%,1,6,10.15,16.76,-80.34,0.27,0.24,1.04
"
11:22:49:39:450077,"%,1,6,10.00,16.84,-80.32,0.33,0.15,0.93
"
11:22:49:39:450316,"%,3,1,2
"
11:22:49:39:450317,"%,4,1,4
"
11:22:49:40:451323,"%,3,1,2
"
11:22:49:40:451337,"%,4,1,4
"
11:22:49:40:451375,"%,2,6,37.3416595,127.1025695,69.70,12,49.50,167.61
"
11:22:49:40:451376,"%,5,2,6765.52,211.86
"
11:22:49:40:451378,"[851446] Turn winch(auto):
"
11:22:49:40:451379,"[851448] 44.25
"
11:22:49:40:451379,"%,6,2,44.25,-22.66
"
11:22:49:40:451472,"%,1,6,10.55,16.45,-78.84,0.30,0.12,0.95
"
11:22:49:40:451569,"%,1,6,10.26,16.60,-78.80,0.28,0.13,0.98
"
11:22:49:40:451695,"%,1,6,10.10,16.82,-78.73,0.30,0.19,0.94
"
11:22:49:40:451774,"%,1,6,10.08,16.83,-78.64,0.31,0.14,0.87
"
11:22:49:40:451871,"%,1,6,10.00,16.72,-78.59,0.23,0.21,0.98
"
11:22:49:40:451968,"%,1,6,9.99,16.68,-78.54,0.29,0.17,0.92
"
11:22:49:41:452065,"%,1,6,9.64,16.63,-78.64,0.28,0.16,0.92
"
11:22:49:41:452318,"%,3,1,2
"
11:22:49:41:452318,"%,4,1,4
"
11:22:49:42:453295,"%,3,1,2
"
11:22:49:42:453295,"%,4,1,4
"
11:22:49:42:453387,"%,2,6,37.3414077,127.1026153,69.30,12,51.16,172.68
"
11:22:49:42:453388,"%,5,2,6744.16,212.01
"
11:22:49:42:453389,"[853451] Turn winch(auto):
"
11:22:49:42:453390,"[853451] 39.33
"
11:22:49:42:453391,"%,6,2,39.33,-22.66
"
11:22:49:42:453392,"%,1,6,10.56,15.91,-78.76,0.20,0.14,0.98
"
11:22:49:42:453468,"%,1,6,10.38,15.90,-78.77,0.27,0.17,1.02
"
11:22:49:42:453562,"%,1,6,10.20,16.03,-78.80,0.26,0.16,0.94
"
11:22:49:42:453660,"%,1,6,9.99,16.14,-78.84,0.29,0.07,0.92
"
11:22:49:42:453786,"%,1,6,10.02,16.30,-78.80,0.32,0.12,0.93
"
11:22:49:42:453883,"%,1,6,10.02,16.34,-78.76,0.25,0.12,0.98
"
11:22:49:42:453977,"%,1,6,9.93,16.45,-78.74,0.34,0.23,0.99
"
11:22:49:43:454059,"%,1,6,9.60,16.54,-78.77,0.23,0.13,1.00
"
11:22:49:43:454329,"%,3,1,2
"
11:22:49:43:454329,"%,4,1,4
"
11:22:49:44:455289,"%,3,1,2
"
11:22:49:44:455303,"%,4,1,4
"
11:22:49:44:455376,"%,2,6,37.3411483,127.1026458,69.20,12,53.21,176.51
"
11:22:49:44:455377,"%,5,2,6721.50,212.16
"
11:22:49:44:455377,"[855461] Turn winch(auto):
"
11:22:49:44:455378,"[855463] 35.65
"
11:22:49:44:455379,"%,6,2,35.65,-22.66
"
11:22:49:44:455380,"%,1,6,8.32,17.24,-78.19,0.31,0.18,0.95
"
11:22:49:44:455475,"%,1,6,8.46,17.31,-78.18,0.32,0.15,0.88
"
11:22:49:44:455568,"%,1,6,8.56,17.25,-78.11,0.30,0.17,0.99
"
11:22:49:44:455665,"%,1,6,8.76,17.33,-78.01,0.29,0.13,0.93
"
11:22:49:44:455792,"%,1,6,8.70,17.30,-78.00,0.24,0.18,0.99
"
11:22:49:44:455874,"%,1,6,8.86,17.36,-77.89,0.26,0.14,0.92
"
11:22:49:44:455969,"%,1,6,9.11,17.31,-77.78,0.26,0.13,0.92
"
11:22:49:45:456064,"%,1,6,9.65,17.14,-77.61,0.24,0.20,0.88
"
11:22:49:45:456318,"%,3,1,2
"
11:22:49:45:456319,"%,4,1,4
"
11:22:49:46:457278,"%,3,1,2
"
11:22:49:46:457278,"%,4,1,4
"
11:22:49:46:457379,"%,2,6,37.3408775,127.1026611,69.40,12,54.90,179.72
"
11:22:49:46:457380,"%,5,2,6696.22,212.31
"
11:22:49:46:457382,"[857476] Turn winch(auto):
"
11:22:49:46:457382,"[857476] 32.59
"
11:22:49:46:457383,"%,6,2,32.59,-22.66
"
11:22:49:46:457473,"%,1,6,10.77,16.63,-77.58,0.29,0.17,0.91
"
11:22:49:46:457587,"%,1,6,11.24,16.35,-77.44,0.19,0.19,0.95
"
11:22:49:46:457667,"%,1,6,11.29,16.10,-77.45,0.25,0.19,1.02
"
11:22:49:46:457779,"%,1,6,11.14,16.29,-77.52,0.27,0.20,0.98
"
11:22:49:46:457873,"%,1,6,11.01,16.61,-77.62,0.30,0.15,0.90
"
11:22:49:46:457970,"%,1,6,11.12,16.74,-77.61,0.29,0.17,0.87
"
11:22:49:47:458067,"%,1,6,11.48,16.74,-77.59,0.28,0.23,0.90
"
11:22:49:47:458289,"%,3,1,2
"
11:22:49:47:458304,"%,4,1,4
"
11:22:49:48:459280,"%,3,1,2
"
11:22:49:48:459280,"%,4,1,4
"
11:22:49:48:459374,"%,2,6,37.3406066,127.1026611,69.10,12,54.22,179.70
"
11:22:49:48:459375,"%,5,2,6670.91,212.44
"
11:22:49:48:459377,"[859482] Turn winch(auto):
"
11:22:49:48:459377,"[859482] 32.74
"
11:22:49:48:459378,"%,6,2,32.74,-22.66
"
11:22:49:48:459379,"%,1,6,13.13,17.98,-78.12,0.30,0.21,0.92
"
11:22:49:48:459486,"%,1,6,13.29,18.18,-78.11,0.32,0.25,0.92
"
11:22:49:48:459581,"%,1,6,13.18,18.23,-78.26,0.35,0.15,0.91
"
11:22:49:48:459678,"%,1,6,12.99,18.31,-78.47,0.31,0.17,0.91
"
11:22:49:48:459773,"%,1,6,12.56,18.33,-78.75,0.24,0.18,0.92
"
11:22:49:48:459870,"%,1,6,12.10,18.36,-79.04,0.33,0.13,0.94
"
11:22:49:48:459965,"%,1,6,11.62,18.48,-79.30,0.33,0.15,0.91
"
11:22:49:49:460061,"%,1,6,11.39,18.65,-79.49,0.26,0.16,0.89
"
11:22:49:49:460267,"%,3,1,2
"
11:22:49:49:460267,"%,4,1,4
"
11:22:49:50:461275,"%,3,1,2
"
11:22:49:50:461276,"%,4,1,4
"
11:22:49:50:461356,"%,2,6,37.3403282,127.1026611,68.50,12,55.94,179.35
"
11:22:49:50:461378,"%,5,2,6644.84,212.59
"
11:22:49:50:461379,"[861492] Turn winch(auto):
"
11:22:49:50:461380,"[861492] 33.24
"
11:22:49:50:461381,"%,6,2,33.24,-22.66
"
11:22:49:50:461475,"%,1,6,11.61,17.56,-79.54,0.36,0.27,0.98
"
11:22:49:50:461587,"%,1,6,11.52,17.51,-79.50,0.31,0.16,0.92
"
11:22:49:50:461668,"%,1,6,11.47,17.43,-79.47,0.23,0.19,1.00
"
11:22:49:50:461762,"%,1,6,11.50,17.84,-79.39,0.39,0.19,0.87
"
11:22:49:50:461875,"%,1,6,11.67,17.97,-79.26,0.35,0.19,0.83
"
11:22:49:50:461986,"%,1,6,12.06,17.96,-79.10,0.41,0.28,0.95
"
11:22:49:51:462066,"%,1,6,12.13,18.09,-79.04,0.13,0.10,0.97
"
11:22:49:51:462274,"%,3,1,2
"
11:22:49:51:462274,"%,4,1,4
"
11:22:49:52:463262,"%,3,1,2
"
11:22:49:52:463263,"%,4,1,4
"
11:22:49:52:463381,"%,2,6,37.3400497,127.1026611,68.30,12,56.92,179.41
"
11:22:49:52:463382,"%,5,2,6618.49,212.73
"
11:22:49:52:463383,"[863504] Turn winch(auto):
"
11:22:49:52:463383,"[863505] 33.32
"
11:22:49:52:463384,"%,6,2,33.32,-22.66
"
11:22:49:52:463475,"%,1,6,11.20,17.63,-79.53,0.27,0.16,0.91
"
11:22:49:52:463589,"%,1,6,11.04,17.62,-79.59,0.28,0.16,0.92
"
11:22:49:52:463667,"%,1,6,11.14,17.70,-79.58,0.34,0.21,0.94
"
11:22:49:52:463780,"%,1,6,11.29,17.76,-79.55,0.34,0.25,1.01
"
11:22:49:52:463875,"%,1,6,11.14,17.84,-79.61,0.36,0.25,1.04
"
11:22:49:52:463972,"%,1,6,10.67,18.12,-79.76,0.30,0.15,0.95
"
11:22:49:53:464068,"%,1,6,10.39,18.20,-79.86,0.28,0.06,0.80
"
