sysTime,serialLOG
6:10:10:59:31519,"%,1,6,-94.92,-37.85,-118.37,-0.67,-0.76,-0.07,1.02,1.00
"
6:10:10:59:31615,"%,1,6,-94.49,-37.48,-118.21,-0.64,-0.77,-0.05,1.00,1.01
"
6:10:10:59:31711,"%,3,2,3,1
"
6:10:10:59:31711,"%,4,1,3
"
6:10:10:59:32045,"%,2,6,37.2894973,127.0657196,73.20,11,0.06,0.00
"
6:10:10:59:32046,"%,5,2,381.45,232.62
"
6:10:10:59:32046,"%,8,1,0
"
6:10:10:59:32046,"Distance=381.45
"
6:10:10:59:32047,"velocity_air=0.06
"
6:10:10:59:32047,"velocity_fall=-72.00
"
6:10:10:59:32047,"height=73.20
"
6:10:10:59:32047,"estimate_landing_point=-0.06
"
6:10:10:59:32061,"distance_delta=-381.51
"
6:10:10:59:32124,"%,1,6,-92.99,-34.93,-119.63,-0.57,-0.81,-0.01,0.99,1.00
"
6:10:11:0:32221,"%,1,6,-92.34,-34.82,-119.95,-0.57,-0.84,-0.00,1.01,1.00
"
6:10:11:0:32317,"%,1,6,-92.09,-34.98,-119.88,-0.59,-0.82,-0.03,1.01,1.01
"
6:10:11:0:32429,"%,1,6,-92.27,-35.10,-119.53,-0.59,-0.80,-0.02,0.99,1.00
"
6:10:11:0:32509,"%,1,6,-92.43,-34.89,-119.09,-0.58,-0.81,-0.04,1.00,1.00
"
6:10:11:0:32621,"%,1,6,-92.76,-34.63,-118.75,-0.59,-0.81,-0.04,1.00,1.00
"
6:10:11:0:32715,"%,1,6,-92.99,-34.43,-118.55,-0.58,-0.81,-0.04,1.00,1.00
"
6:10:11:0:32731,"%,3,2,3,1
"
6:10:11:0:32731,"%,4,1,3
"
6:10:11:0:32731,"%,7,1,0
"
6:10:11:0:32987,"%,2,6,37.2895011,127.0657196,73.50,11,0.04,0.00
"
6:10:11:0:33018,"%,5,2,381.56,232.59
"
6:10:11:0:33019,"%,8,1,0
"
6:10:11:0:33047,"Distance=381.56
"
6:10:11:0:33048,"velocity_air=0.04
"
6:10:11:0:33048,"velocity_fall=-72.40
"
6:10:11:0:33049,"height=73.50
"
6:10:11:0:33049,"estimate_landing_point=-0.04
"
6:10:11:0:33050,"distance_delta=-381.60
"
6:10:11:0:33127,"%,1,6,-93.32,-33.64,-120.51,-0.57,-0.83,-0.05,1.00,1.00
"
6:10:11:1:33207,"%,1,6,-93.27,-33.79,-122.47,-0.61,-0.84,-0.08,1.04,1.01
"
6:10:11:1:33319,"%,1,6,-92.83,-33.36,-124.95,-0.55,-0.82,-0.04,0.99,1.02
"
6:10:11:1:33414,"%,1,6,-91.01,-32.28,-127.56,-0.51,-0.84,0.01,0.99,0.99
"
6:10:11:1:33511,"%,1,6,-89.62,-30.90,-129.54,-0.48,-0.88,0.04,1.00,0.99
"
6:10:11:1:33622,"%,1,6,-88.79,-30.04,-131.10,-0.49,-0.89,0.05,1.01,1.01
"
6:10:11:1:33686,"%,3,2,3,1
"
6:10:11:1:33686,"%,4,1,3
"
6:10:11:1:34022,"%,2,6,37.2895011,127.0657043,74.00,11,0.11,0.00
"
6:10:11:1:34023,"%,5,2,380.37,232.49
"
6:10:11:1:34023,"%,8,1,0
"
6:10:11:1:34043,"Distance=380.37
"
6:10:11:1:34043,"velocity_air=0.11
"
6:10:11:1:34043,"velocity_fall=-72.20
"
6:10:11:1:34043,"height=74.00
"
6:10:11:1:34043,"estimate_landing_point=-0.11
"
6:10:11:1:34059,"distance_delta=-380.48
"
6:10:11:1:34123,"%,1,6,-88.05,-29.86,-130.53,-0.51,-0.85,0.03,0.99,1.01
"
6:10:11:2:34220,"%,1,6,-88.31,-30.03,-130.28,-0.52,-0.85,0.03,0.99,0.99
"
6:10:11:2:34316,"%,1,6,-88.57,-30.28,-130.09,-0.52,-0.84,0.01,0.99,0.99
"
6:10:11:2:34428,"%,1,6,-88.77,-30.41,-130.30,-0.52,-0.83,0.02,0.97,0.98
"
6:10:11:2:34524,"%,1,6,-88.62,-30.33,-130.80,-0.52,-0.86,0.02,1.01,0.99
"
6:10:11:2:34620,"%,1,6,-88.78,-30.25,-131.03,-0.50,-0.85,0.03,0.98,1.00
"
6:10:11:2:34721,"%,1,6,-88.90,-30.41,-131.05,-0.51,-0.85,0.03,1.00,0.99
"
6:10:11:2:34722,"%,3,2,3,1
"
6:10:11:2:34722,"%,4,1,3
"
6:10:11:2:34993,"%,2,6,37.2894973,127.0657043,74.60,11,0.05,0.00
"
6:10:11:2:35027,"%,5,2,380.26,232.51
"
6:10:11:2:35027,"%,8,1,0
"
6:10:11:2:35027,"Distance=380.26
"
6:10:11:2:35028,"velocity_air=0.05
"
6:10:11:2:35028,"velocity_fall=-73.00
"
6:10:11:2:35028,"height=74.60
"
6:10:11:2:35028,"estimate_landing_point=-0.05
"
6:10:11:2:35043,"distance_delta=-380.31
"
6:10:11:2:35107,"%,1,6,-89.33,-30.20,-130.43,-0.51,-0.86,0.02,1.00,1.00
"
6:10:11:3:35203,"%,1,6,-89.57,-30.01,-130.15,-0.50,-0.86,0.02,0.99,1.00
"
6:10:11:3:35315,"%,1,6,-89.72,-29.82,-129.94,-0.51,-0.86,0.02,1.00,1.00
"
6:10:11:3:35411,"%,1,6,-89.75,-29.81,-129.76,-0.50,-0.86,0.02,1.00,1.00
"
6:10:11:3:35522,"%,1,6,-89.67,-29.76,-129.59,-0.51,-0.86,0.01,1.00,1.00
"
6:10:11:3:35619,"%,1,6,-89.40,-29.76,-129.40,-0.50,-0.87,0.03,1.00,1.00
"
6:10:11:3:35699,"%,3,2,3,1
"
6:10:11:3:35699,"%,4,1,3
"
6:10:11:3:36038,"%,2,6,37.2894973,127.0657043,75.30,11,0.03,0.00
"
6:10:11:3:36039,"%,5,2,380.26,232.51
"
6:10:11:3:36039,"%,8,1,0
"
6:10:11:3:36039,"Distance=380.26
"
6:10:11:3:36039,"velocity_air=0.03
"
6:10:11:3:36040,"velocity_fall=-73.20
"
6:10:11:3:36040,"height=75.30
"
6:10:11:3:36040,"estimate_landing_point=-0.03
"
6:10:11:3:36054,"distance_delta=-380.29
"
6:10:11:3:36118,"%,1,6,-88.88,-31.09,-128.74,-0.53,-0.85,0.01,1.00,1.00
"
6:10:11:4:36214,"%,1,6,-89.05,-31.45,-128.51,-0.52,-0.85,0.03,1.00,1.00
"
6:10:11:4:36326,"%,1,6,-89.17,-31.72,-128.27,-0.53,-0.84,0.02,0.99,1.00
"
6:10:11:4:36422,"%,1,6,-89.31,-31.57,-128.05,-0.53,-0.83,0.01,0.98,0.99
"
6:10:11:4:36533,"%,1,6,-89.67,-31.19,-127.72,-0.53,-0.87,0.01,1.02,0.99
"
6:10:11:4:36630,"%,1,6,-89.91,-31.16,-127.53,-0.52,-0.85,0.00,0.99,1.01
"
6:10:11:4:36710,"%,3,2,3,1
"
6:10:11:4:36710,"%,4,1,3
"
6:10:11:4:37031,"%,2,6,37.2895011,127.0657043,75.20,12,0.05,0.00
"
6:10:11:4:37031,"%,5,2,380.37,232.49
"
6:10:11:4:37031,"%,8,1,0
"
6:10:11:4:37032,"Distance=380.37
"
6:10:11:4:37032,"velocity_air=0.05
"
6:10:11:4:37032,"velocity_fall=-74.00
"
6:10:11:4:37032,"height=75.20
"
6:10:11:4:37032,"estimate_landing_point=-0.05
"
6:10:11:4:37046,"distance_delta=-380.42
"
6:10:11:4:37111,"%,1,6,-87.76,-31.75,-124.35,-0.65,-0.98,-0.02,1.17,1.05
"
6:10:11:5:37207,"%,1,6,-87.82,-34.13,-124.38,-0.62,-0.90,0.01,1.09,1.15
"
6:10:11:5:37303,"%,1,6,-89.46,-35.78,-124.52,-0.62,-0.77,0.01,0.99,1.06
"
6:10:11:5:37398,"%,1,6,-90.75,-37.60,-123.95,-0.62,-0.83,-0.01,1.04,1.01
"
6:10:11:5:37527,"%,1,6,-91.46,-39.97,-123.68,-0.67,-0.82,0.00,1.06,1.05
"
6:10:11:5:37606,"%,1,6,-92.85,-42.35,-122.44,-0.69,-0.69,-0.04,0.98,1.03
"
6:10:11:5:37718,"%,3,2,3,1
"
6:10:11:5:37718,"%,4,1,3
"
6:10:11:5:37718,"%,7,1,0
"
6:10:11:5:38006,"%,2,6,37.2895011,127.0657043,75.10,11,0.06,0.00
"
6:10:11:5:38040,"%,5,2,380.37,232.49
"
6:10:11:5:38040,"%,8,1,0
"
6:10:11:5:38041,"Distance=380.37
"
6:10:11:5:38041,"velocity_air=0.06
"
6:10:11:5:38041,"velocity_fall=-74.00
"
6:10:11:5:38041,"height=75.10
"
6:10:11:5:38041,"estimate_landing_point=-0.06
"
6:10:11:5:38042,"distance_delta=-380.43
"
6:10:11:5:38105,"%,1,6,-95.24,-43.03,-118.55,-0.72,-0.71,-0.05,1.01,0.99
"
6:10:11:6:38200,"%,1,6,-95.52,-43.69,-118.01,-0.69,-0.67,-0.06,0.96,0.99
"
6:10:11:6:38328,"%,1,6,-94.81,-43.90,-117.56,-0.71,-0.70,-0.03,1.00,0.98
"
6:10:11:6:38424,"%,1,6,-93.81,-43.65,-117.53,-0.71,-0.70,-0.05,1.00,1.00
"
6:10:11:6:38520,"%,1,6,-93.35,-43.39,-117.65,-0.73,-0.70,-0.01,1.01,1.01
"
6:10:11:6:38617,"%,1,6,-93.89,-43.27,-117.22,-0.72,-0.71,-0.05,1.01,1.01
"
6:10:11:6:38696,"%,3,2,3,1
"
6:10:11:6:38696,"%,4,1,3
"
6:10:11:6:39000,"%,2,6,37.2895050,127.0657043,74.70,12,0.10,0.00
"
6:10:11:6:39033,"%,5,2,380.72,232.42
"
6:10:11:6:39034,"%,8,1,0
"
6:10:11:6:39034,"Distance=380.72
"
6:10:11:6:39034,"velocity_air=0.10
"
6:10:11:6:39034,"velocity_fall=-74.60
"
6:10:11:6:39034,"height=74.70
"
6:10:11:6:39034,"estimate_landing_point=-0.10
"
6:10:11:6:39035,"distance_delta=-380.82
"
6:10:11:6:39130,"%,1,6,-102.30,-51.45,-110.93,-0.78,-0.61,-0.07,0.99,1.00
"
6:10:11:7:39226,"%,1,6,-101.98,-50.80,-110.02,-0.81,-0.65,-0.14,1.05,1.01
"
6:10:11:7:39322,"%,1,6,-102.62,-51.04,-108.47,-0.87,-0.65,-0.09,1.09,1.06
"
6:10:11:7:39418,"%,1,6,-103.54,-52.54,-105.97,-0.85,-0.51,-0.08,0.99,1.06
"
6:10:11:7:39530,"%,1,6,-102.27,-52.19,-104.14,-0.75,-0.50,-0.11,0.91,0.96
"
6:10:11:7:39626,"%,1,6,-98.04,-50.40,-105.15,-0.76,-0.50,-0.16,0.93,0.91
"
6:10:11:7:39706,"%,3,2,3,1
"
6:10:11:7:39706,"%,4,1,3
"
6:10:11:7:40010,"%,2,6,37.2895011,127.0657043,75.80,11,0.22,0.00
"
6:10:11:7:40051,"%,5,2,380.37,232.49
"
6:10:11:7:40052,"%,8,1,0
"
6:10:11:7:40052,"Distance=380.37
"
6:10:11:7:40052,"velocity_air=0.22
"
6:10:11:7:40052,"velocity_fall=-74.40
"
6:10:11:7:40053,"height=75.80
"
6:10:11:7:40053,"estimate_landing_point=-0.22
"
6:10:11:7:40054,"distance_delta=-380.60
"
6:10:11:7:40115,"%,1,6,-84.45,-48.06,-111.73,-0.84,-0.66,0.11,1.08,0.98
"
6:10:11:8:40211,"%,1,6,-87.88,-49.30,-108.20,-0.82,-0.58,0.12,1.01,1.05
"
6:10:11:8:40307,"%,1,6,-91.58,-50.87,-104.73,-0.69,-0.52,0.01,0.86,0.96
"
6:10:11:8:40420,"%,1,6,-93.57,-51.13,-102.65,-0.91,-0.57,-0.08,1.08,0.94
"
6:10:11:8:40515,"%,1,6,-97.85,-52.01,-97.36,-0.75,-0.57,-0.05,0.94,1.03
"
6:10:11:8:40628,"%,1,6,-98.45,-52.90,-95.20,-0.77,-0.58,-0.08,0.97,0.95
"
6:10:11:8:40750,"%,1,6,-96.80,-52.65,-95.36,-0.89,-0.54,-0.14,1.05,0.99
"
6:10:11:8:40750,"%,3,2,3,1
"
6:10:11:8:40750,"%,4,1,3
"
6:10:11:8:41005,"%,2,6,37.2895050,127.0657043,75.80,12,0.13,0.00
"
6:10:11:8:41036,"%,5,2,380.72,232.42
"
6:10:11:8:41036,"%,8,1,0
"
6:10:11:8:41036,"Distance=380.72
"
6:10:11:8:41037,"velocity_air=0.13
"
6:10:11:8:41037,"velocity_fall=-74.80
"
6:10:11:8:41037,"height=75.80
"
6:10:11:8:41037,"estimate_landing_point=-0.13
"
6:10:11:8:41068,"distance_delta=-380.85
"
6:10:11:8:41132,"%,1,6,-99.45,-52.16,-85.49,-0.88,-0.57,-0.11,1.05,1.05
"
6:10:11:9:41228,"%,1,6,-98.96,-51.19,-83.63,-0.91,-0.63,-0.08,1.11,1.07
"
6:10:11:9:41324,"%,1,6,-97.92,-50.52,-82.22,-0.83,-0.58,-0.09,1.01,1.08
"
6:10:11:9:41404,"%,1,6,-95.95,-51.41,-81.59,-0.83,-0.58,-0.11,1.01,1.01
"
6:10:11:9:41564,"%,1,6,-94.54,-52.10,-81.33,-0.80,-0.53,-0.08,0.96,1.00
"
6:10:11:9:41644,"%,1,6,-93.53,-52.39,-81.33,-0.86,-0.58,-0.08,1.04,0.99
"
6:10:11:9:41692,"%,3,2,3,1
"
6:10:11:9:41692,"%,4,1,3
"
6:10:11:9:42065,"%,2,6,37.2895088,127.0657043,75.00,12,0.04,0.00
"
6:10:11:9:42066,"%,5,2,380.95,232.38
"
6:10:11:9:42066,"%,8,1,0
"
6:10:11:9:42066,"Distance=380.95
"
6:10:11:9:42066,"velocity_air=0.04
"
6:10:11:9:42066,"velocity_fall=-74.40
"
6:10:11:9:42067,"height=75.00
"
6:10:11:9:42067,"estimate_landing_point=-0.04
"
6:10:11:9:42067,"distance_delta=-380.99
"
6:10:11:9:42129,"%,1,6,-104.81,-45.66,-75.27,-0.88,-0.74,-0.20,1.16,1.08
"
6:10:11:10:42209,"%,1,6,-105.27,-44.79,-76.05,-0.83,-0.70,-0.20,1.10,1.14
"
6:10:11:10:42321,"%,1,6,-104.66,-44.25,-77.04,-0.75,-0.61,-0.19,0.98,1.06
"
6:10:11:10:42417,"%,1,6,-102.78,-43.77,-78.45,-0.65,-0.54,-0.13,0.85,0.94
"
6:10:11:10:42513,"%,1,6,-100.58,-43.48,-81.36,-0.60,-0.59,-0.11,0.85,0.85
"
6:10:11:10:42609,"%,1,6,-99.86,-43.34,-85.30,-0.60,-0.54,-0.06,0.81,0.84
"
6:10:11:10:42721,"%,1,6,-99.76,-44.20,-89.87,-0.59,-0.50,-0.07,0.78,0.80
"
6:10:11:10:42721,"%,3,2,3,1
"
6:10:11:10:42721,"%,4,1,3
"
6:10:11:10:42721,"%,7,1,0
"
6:10:11:10:42993,"%,2,6,37.2895126,127.0657043,73.90,12,0.34,0.00
"
6:10:11:10:43024,"%,5,2,380.95,232.38
"
6:10:11:10:43024,"%,8,1,0
"
6:10:11:10:43024,"Distance=380.95
"
6:10:11:10:43024,"velocity_air=0.34
"
6:10:11:10:43024,"velocity_fall=-74.60
"
6:10:11:10:43024,"height=73.90
"
6:10:11:10:43025,"estimate_landing_point=-0.34
"
6:10:11:10:43025,"distance_delta=-381.29
"
6:10:11:10:43119,"%,1,6,-90.46,-48.47,-116.23,-0.75,-0.61,0.01,0.97,0.84
"
6:10:11:11:43216,"%,1,6,-90.49,-48.06,-120.72,-0.76,-0.64,0.04,1.00,0.98
"
6:10:11:11:43327,"%,1,6,-92.34,-46.16,-123.25,-0.67,-0.59,0.02,0.90,0.96
"
6:10:11:11:43407,"%,1,6,-93.31,-45.21,-124.78,-0.72,-0.63,-0.01,0.95,0.92
"
6:10:11:11:43519,"%,1,6,-92.27,-45.19,-125.87,-0.76,-0.69,-0.01,1.03,0.98
"
6:10:11:11:43615,"%,1,6,-91.89,-44.74,-125.19,-0.77,-0.78,-0.02,1.09,1.05
"
6:10:11:11:43694,"%,3,2,3,1
"
6:10:11:11:43694,"%,4,1,3
"
6:10:11:11:43839,"1,Command without attached callback;
"
6:10:11:11:44072,"%,2,6,37.2895011,127.0657043,74.80,12,0.68,232.39
"
6:10:11:11:44073,"%,5,2,380.37,232.49
"
6:10:11:11:44073,"%,8,1,0
"
6:10:11:11:44073,"Distance=380.37
"
6:10:11:11:44074,"velocity_air=0.68
"
6:10:11:11:44074,"velocity_fall=-74.00
"
6:10:11:11:44074,"height=74.80
"
6:10:11:11:44075,"estimate_landing_point=-0.69
"
6:10:11:11:44075,"distance_delta=-381.06
"
6:10:11:11:44120,"%,1,6,-97.34,-49.57,-111.06,-0.79,-0.64,-0.13,1.02,1.07
"
6:10:11:12:44217,"%,1,6,-95.53,-50.52,-110.71,-0.84,-0.75,-0.09,1.13,1.06
"
6:10:11:12:44312,"%,1,6,-93.41,-48.98,-111.00,-0.90,-0.81,-0.12,1.22,1.16
"
6:10:11:12:44408,"%,1,6,-93.54,-47.21,-109.45,-0.67,-0.67,-0.09,0.96,1.13
"
6:10:11:12:44504,"%,1,6,-93.89,-48.77,-107.30,-0.66,-0.61,-0.07,0.90,0.94
"
6:10:11:12:44632,"%,1,6,-94.28,-49.37,-104.67,-0.69,-0.54,-0.02,0.87,0.89
"
6:10:11:12:44712,"%,1,6,-93.19,-48.53,-101.51,-0.74,-0.70,-0.07,1.02,0.92
"
6:10:11:12:44728,"%,3,2,3,1
"
6:10:11:12:44728,"%,4,1,3
"
6:10:11:12:44952,"37.2898483,127.0650863,68.50
"
6:10:11:12:44952,"0,Home Position updated;
"
6:10:11:12:45048,"%,2,6,37.2894973,127.0656890,74.80,12,0.63,231.39
"
6:10:11:12:45049,"%,5,2,66.09,306.04
"
6:10:11:12:45049,"%,6,2,74.65,6.30
"
6:10:11:12:45049,"%,8,1,0
"
6:10:11:12:45049,"Distance=66.09
"
6:10:11:12:45049,"velocity_air=0.63
"
6:10:11:12:45049,"velocity_fall=-60.40
"
6:10:11:12:45050,"height=6.30
"
6:10:11:12:45050,"estimate_landing_point=-0.07
"
6:10:11:12:45050,"distance_delta=-66.16
"
6:10:11:12:45128,"%,1,6,-92.89,-46.12,-83.55,-0.77,-0.66,0.00,1.01,1.02
"
6:10:11:13:45208,"%,1,6,-93.67,-46.36,-80.51,-0.74,-0.61,-0.01,0.96,1.00
"
6:10:11:13:45320,"%,1,6,-94.04,-46.80,-78.42,-0.77,-0.59,-0.04,0.97,0.96
"
6:10:11:13:45400,"%,1,6,-93.92,-48.52,-76.26,-0.76,-0.64,-0.03,1.00,0.98
"
6:10:11:13:45511,"%,1,6,-94.07,-49.75,-74.19,-0.76,-0.67,-0.08,1.02,1.00
"
6:10:11:13:45608,"%,1,6,-93.34,-49.74,-73.41,-0.83,-0.77,-0.14,1.14,1.06
"
6:10:11:13:45712,"%,1,6,-95.39,-48.16,-71.38,-0.72,-0.70,-0.17,1.02,1.10
"
6:10:11:13:45712,"%,3,2,3,1
"
6:10:11:13:45728,"%,4,1,3
"
6:10:11:13:46027,"%,2,6,37.2894973,127.0656814,75.00,12,0.78,249.33
"
6:10:11:13:46043,"%,5,2,65.66,306.52
"
6:10:11:13:46043,"%,6,2,57.19,6.50
"
6:10:11:13:46043,"%,8,1,0
"
6:10:11:13:46043,"Distance=65.66
"
6:10:11:13:46064,"velocity_air=0.78
"
6:10:11:13:46064,"velocity_fall=-46.40
"
6:10:11:13:46064,"height=6.50
"
6:10:11:13:46064,"estimate_landing_point=-0.11
"
6:10:11:13:46064,"distance_delta=-65.77
"
6:10:11:13:46128,"%,1,6,-102.65,-49.75,-61.94,-0.89,-0.75,-0.11,1.17,1.07
"
6:10:11:14:46240,"%,1,6,-105.23,-48.69,-58.38,-0.75,-0.69,-0.17,1.03,1.12
"
6:10:11:14:46320,"%,1,6,-107.69,-48.23,-54.60,-0.72,-0.68,-0.15,1.00,1.02
"
6:10:11:14:46415,"%,1,6,-109.33,-48.02,-52.34,-0.70,-0.59,-0.16,0.93,0.98
"
6:10:11:14:46511,"%,1,6,-110.11,-48.44,-51.08,-0.71,-0.56,-0.15,0.92,0.93
"
6:10:11:14:46607,"%,1,6,-109.42,-49.18,-51.38,-0.76,-0.56,-0.15,0.96,0.93
"
6:10:11:14:46704,"%,1,6,-107.41,-51.22,-52.76,-0.85,-0.65,-0.19,1.09,1.00
"
6:10:11:14:46719,"%,3,2,3,1
"
6:10:11:14:46719,"%,4,1,3
"
6:10:11:14:47056,"%,2,6,37.2894973,127.0656814,75.20,12,0.88,248.38
"
6:10:11:14:47056,"%,5,2,65.66,306.52
"
6:10:11:14:47056,"%,6,2,58.14,6.70
"
6:10:11:14:47057,"%,8,1,0
"
6:10:11:14:47057,"Distance=65.66
"
6:10:11:14:47057,"velocity_air=0.88
"
6:10:11:14:47057,"velocity_fall=-33.00
"
6:10:11:14:47057,"height=6.70
"
6:10:11:14:47058,"estimate_landing_point=-0.18
"
6:10:11:14:47058,"distance_delta=-65.84
"
6:10:11:14:47135,"%,1,6,-106.42,-50.10,-55.02,-0.67,-0.55,-0.22,0.89,1.02
"
6:10:11:15:47216,"%,1,6,-104.67,-49.66,-57.23,-0.72,-0.56,-0.21,0.94,0.91
"
6:10:11:15:47344,"%,1,6,-103.49,-49.39,-58.89,-0.78,-0.65,-0.19,1.03,0.97
"
6:10:11:15:47439,"%,1,6,-102.93,-49.83,-59.74,-0.80,-0.71,-0.18,1.09,1.05
"
6:10:11:15:47519,"%,1,6,-104.37,-49.42,-57.85,-0.75,-0.75,-0.14,1.07,1.08
"
6:10:11:15:47616,"%,1,6,-105.46,-47.08,-55.84,-0.64,-0.70,-0.16,0.96,1.03
"
6:10:11:15:47727,"%,1,6,-104.98,-44.63,-55.92,-0.62,-0.60,-0.13,0.88,0.93
"
6:10:11:15:47727,"%,3,2,3,1
"
6:10:11:15:47727,"%,4,1,3
"
6:10:11:15:47727,"%,7,1,0
"
6:10:11:15:48031,"%,2,6,37.2894897,127.0656661,76.60,12,0.94,242.27
"
6:10:11:15:48031,"%,5,2,65.04,307.77
"
6:10:11:15:48058,"%,6,2,65.50,8.10
"
6:10:11:15:48058,"%,8,1,0
"
6:10:11:15:48058,"Distance=65.04
"
6:10:11:15:48058,"velocity_air=0.94
"
6:10:11:15:48058,"velocity_fall=-19.40
"
6:10:11:15:48058,"height=8.10
"
6:10:11:15:48059,"estimate_landing_point=-0.39
"
6:10:11:15:48059,"distance_delta=-65.43
"
6:10:11:15:48122,"%,1,6,-101.85,-51.59,-62.85,-0.78,-0.75,-0.14,1.09,0.95
"
6:10:11:16:48202,"%,1,6,-99.88,-52.58,-66.56,-0.90,-0.73,-0.15,1.16,1.12
"
6:10:11:16:48330,"%,1,6,-97.85,-52.85,-69.50,-0.69,-0.59,-0.12,0.91,1.08
"
6:10:11:16:48443,"%,1,6,-94.46,-53.29,-72.94,-0.66,-0.49,-0.08,0.82,0.88
"
6:10:11:16:48522,"%,1,6,-92.15,-52.44,-75.47,-0.80,-0.64,-0.08,1.03,0.89
"
6:10:11:16:48651,"%,1,6,-92.90,-51.22,-75.26,-0.90,-0.79,-0.11,1.20,1.08
"
6:10:11:16:48713,"%,1,6,-95.54,-50.91,-72.96,-0.78,-0.80,-0.02,1.12,1.18
"
6:10:11:16:48729,"%,3,2,3,1
"
6:10:11:16:48729,"%,4,1,3
"
6:10:11:16:49012,"%,2,6,37.2894859,127.0656509,76.20,12,1.18,232.32
"
6:10:11:16:49027,"%,5,2,64.33,308.90
"
6:10:11:16:49028,"%,6,2,76.58,7.70
"
6:10:11:16:49028,"%,8,1,0
"
6:10:11:16:49028,"Distance=64.33
"
6:10:11:16:49049,"velocity_air=1.18
"
6:10:11:16:49049,"velocity_fall=-6.40
"
6:10:11:16:49049,"height=7.70
"
6:10:11:16:49050,"estimate_landing_point=-1.42
"
6:10:11:16:49050,"distance_delta=-65.75
"
6:10:11:16:49129,"%,1,6,-90.81,-49.98,-77.65,-0.78,-0.65,0.01,1.01,1.08
"
6:10:11:17:49208,"%,1,6,-88.73,-51.27,-80.49,-0.86,-0.84,-0.04,1.20,1.08
"
6:10:11:17:49337,"%,1,6,-88.10,-50.96,-82.28,-0.76,-0.84,-0.02,1.13,1.18
"
6:10:11:17:49417,"%,1,6,-88.32,-49.68,-83.56,-0.70,-0.61,0.00,0.93,1.06
"
6:10:11:17:49513,"%,1,6,-88.34,-48.95,-84.53,-0.59,-0.54,-0.02,0.80,0.89
"
6:10:11:17:49625,"%,1,6,-87.19,-49.38,-85.96,-0.74,-0.62,-0.02,0.97,0.86
"
6:10:11:17:49720,"%,1,6,-87.13,-50.36,-85.62,-0.87,-0.89,-0.05,1.25,1.06
"
6:10:11:17:49720,"%,3,2,3,1
"
6:10:11:17:49720,"%,4,1,3
"
6:10:11:17:50040,"%,2,6,37.2894783,127.0656509,76.90,12,1.19,229.47
"
6:10:11:17:50087,"%,5,2,64.81,309.43
"
6:10:11:17:50087,"%,6,2,79.96,8.40
"
6:10:11:17:50087,"%,8,1,0
"
6:10:11:17:50088,"Distance=64.81
"
6:10:11:17:50088,"velocity_air=1.19
"
6:10:11:17:50088,"velocity_fall=-6.80
"
6:10:11:17:50088,"height=8.40
"
6:10:11:17:50089,"estimate_landing_point=-1.47
"
