sysTime,serialLOG
4:23:52:10:568756,"%,1,6,70.03,63.65,14.79,0.88,0.43,0.14
"
4:23:52:10:568852,"%,1,6,69.39,64.12,15.17,0.88,0.42,0.15
"
4:23:52:10:569156,"%,3,2,3,1
"
4:23:52:10:569156,"%,4,1,1
"
4:23:52:10:569444,"%,1,6,67.51,66.07,13.01,0.93,0.35,0.15
"
4:23:52:10:569540,"%,1,6,68.03,65.45,13.44,0.87,0.43,0.13
"
4:23:52:10:569636,"%,1,6,68.29,65.25,13.76,0.90,0.37,0.18
"
4:23:52:11:569731,"%,1,6,70.03,64.42,14.54,0.86,0.45,0.11
"
4:23:52:11:569860,"%,1,6,69.66,64.63,13.95,0.90,0.39,0.19
"
4:23:52:11:569955,"%,1,6,70.65,64.25,15.14,0.90,0.40,0.17
"
4:23:52:11:570051,"%,1,6,69.92,64.59,14.88,0.90,0.39,0.13
"
4:23:52:11:570147,"%,3,2,3,1
"
4:23:52:11:570147,"%,4,1,1
"
4:23:52:11:570244,"%,1,6,69.70,64.42,15.20,0.88,0.41,0.15
"
4:23:52:11:570355,"%,1,6,69.23,65.06,15.41,0.90,0.38,0.14
"
4:23:52:11:570451,"%,1,6,68.06,65.88,14.70,0.91,0.36,0.16
"
4:23:52:11:570547,"%,1,6,67.65,66.47,14.34,0.90,0.35,0.15
"
4:23:52:11:570643,"%,1,6,67.98,66.93,14.61,0.91,0.36,0.14
"
4:23:52:12:570739,"%,1,6,67.45,67.64,13.74,0.91,0.36,0.14
"
4:23:52:12:570835,"%,1,6,67.40,67.58,12.54,0.87,0.43,0.14
"
4:23:52:12:571138,"%,3,2,3,1
"
4:23:52:12:571138,"%,4,1,1
"
4:23:52:12:571139,"%,7,1,0
"
4:23:52:12:571442,"%,1,6,67.84,67.62,13.71,0.92,0.34,0.14
"
4:23:52:12:571538,"%,1,6,68.55,67.04,14.14,0.90,0.37,0.14
"
4:23:52:12:571635,"%,1,6,68.62,66.92,14.25,0.91,0.36,0.15
"
4:23:52:13:571762,"%,1,6,68.61,66.97,14.26,0.91,0.36,0.14
"
4:23:52:13:571842,"%,1,6,68.40,67.18,14.16,0.91,0.35,0.14
"
4:23:52:13:571938,"%,1,6,68.26,67.28,14.06,0.91,0.35,0.14
"
4:23:52:13:572065,"%,1,6,68.17,67.33,13.99,0.91,0.35,0.15
"
4:23:52:13:572129,"%,3,2,3,1
"
4:23:52:13:572129,"%,4,1,1
"
4:23:52:13:572258,"%,1,6,67.87,67.40,13.83,0.91,0.35,0.15
"
4:23:52:13:572354,"%,1,6,67.76,67.52,13.88,0.90,0.35,0.15
"
4:23:52:13:572450,"%,1,6,67.28,68.05,13.49,0.92,0.34,0.14
"
4:23:52:13:572546,"%,1,6,66.44,68.80,12.82,0.93,0.31,0.14
"
4:23:52:13:572657,"%,1,6,66.16,68.68,12.10,0.92,0.33,0.15
"
4:23:52:14:572753,"%,1,6,66.14,68.57,11.47,0.92,0.33,0.15
"
4:23:52:14:572850,"%,1,6,66.33,68.41,11.28,0.92,0.33,0.14
"
4:23:52:14:573137,"%,3,2,3,1
"
4:23:52:14:573137,"%,4,1,1
"
