sysTime,serialLOG
3:16:58:58:21051,"%,3,2,0,1
"
3:16:58:58:21052,"%,4,1,1
"
3:16:58:58:21228,"%,1,6,179.04,-3.40,98.00,-0.06,0.02,-1.02
"
3:16:58:58:21355,"%,1,6,179.04,-3.41,97.98,-0.08,0.00,-1.02
"
3:16:58:58:21452,"%,1,6,179.03,-3.44,97.98,-0.07,0.02,-1.02
"
3:16:58:58:21547,"%,1,6,179.03,-3.52,98.04,-0.06,0.02,-1.02
"
3:16:58:58:21644,"%,1,6,179.02,-3.59,98.10,-0.06,0.02,-1.02
"
3:16:58:58:21740,"%,1,6,179.02,-3.62,98.14,-0.06,0.02,-1.02
"
3:16:58:59:21851,"%,1,6,179.02,-3.63,98.18,-0.06,0.02,-1.01
"
3:16:58:59:21915,"%,3,2,0,1
"
3:16:58:59:21915,"%,4,1,1
"
3:16:58:59:21915,"%,7,1,6
"
3:16:58:59:22443,"%,1,6,179.01,-3.69,98.38,-0.06,0.02,-1.02
"
3:16:58:59:22539,"%,1,6,179.00,-3.69,98.41,-0.06,0.02,-1.02
"
3:16:58:59:22636,"%,1,6,179.01,-3.69,98.43,-0.06,0.02,-1.02
"
3:16:58:59:22746,"%,1,6,179.01,-3.69,98.46,-0.07,0.02,-1.01
"
3:16:59:0:22843,"%,1,6,179.00,-3.69,98.49,-0.07,0.02,-1.02
"
3:16:59:0:22939,"%,1,6,179.00,-3.69,98.51,-0.06,0.02,-1.02
"
3:16:59:0:23035,"%,1,6,179.00,-3.68,98.53,-0.06,0.02,-1.01
"
3:16:59:0:23050,"%,3,2,0,1
"
3:16:59:0:23051,"%,4,1,1
"
3:16:59:0:23228,"%,1,6,179.01,-3.67,98.58,-0.06,0.02,-1.02
"
3:16:59:0:23339,"%,1,6,179.00,-3.68,98.61,-0.06,0.02,-1.02
"
3:16:59:0:23450,"%,1,6,179.00,-3.67,98.62,-0.06,0.02,-1.01
"
3:16:59:0:23563,"%,1,6,178.99,-3.67,98.65,-0.06,0.02,-1.02
"
3:16:59:0:23643,"%,1,6,179.01,-3.65,98.66,-0.06,0.02,-1.02
"
3:16:59:0:23739,"%,1,6,179.01,-3.65,98.67,-0.06,0.02,-1.02
"
3:16:59:1:23835,"%,1,6,179.01,-3.66,98.70,-0.06,0.02,-1.01
"
3:16:59:1:23898,"%,3,2,0,1
"
3:16:59:1:23898,"%,4,1,1
"
3:16:59:1:24442,"%,1,6,179.01,-3.63,98.76,-0.07,0.02,-1.01
"
3:16:59:1:24539,"%,1,6,179.02,-3.57,98.70,-0.06,0.02,-1.02
"
3:16:59:1:24634,"%,1,6,179.02,-3.58,98.73,-0.06,0.02,-1.01
"
3:16:59:1:24730,"%,1,6,179.02,-3.60,98.75,-0.06,0.02,-1.01
"
3:16:59:2:24858,"%,1,6,179.03,-3.59,98.76,-0.07,0.02,-1.02
"
3:16:59:2:24938,"%,1,6,179.03,-3.60,98.77,-0.06,0.02,-1.01
"
3:16:59:2:25034,"%,1,6,179.02,-3.60,98.78,-0.06,0.02,-1.02
"
3:16:59:2:25049,"%,3,2,0,1
"
3:16:59:2:25050,"%,4,1,1
"
3:16:59:2:25226,"%,1,6,179.02,-3.60,98.80,-0.07,0.02,-1.02
"
3:16:59:2:25337,"%,1,6,179.02,-3.58,98.79,-0.06,0.02,-1.02
"
3:16:59:2:25434,"%,1,6,179.03,-3.58,98.79,-0.06,0.02,-1.02
"
3:16:59:2:25530,"%,1,6,179.03,-3.57,98.78,-0.06,0.02,-1.01
"
3:16:59:2:25657,"%,1,6,179.03,-3.57,98.78,-0.06,0.02,-1.01
"
3:16:59:2:25738,"%,1,6,179.03,-3.56,98.77,-0.06,0.02,-1.02
"
3:16:59:3:25833,"%,1,6,179.03,-3.56,98.77,-0.06,0.02,-1.02
"
3:16:59:3:25898,"%,3,2,0,1
"
3:16:59:3:25898,"%,4,1,1
"
3:16:59:3:26058,"0.0000000,0.0000000,0.00
"
3:16:59:3:26073,"0,Home Position updated;
"
3:16:59:3:26442,"%,1,6,179.03,-3.56,98.76,-0.06,0.02,-1.01
"
3:16:59:3:26537,"%,1,6,179.02,-3.56,98.76,-0.06,0.02,-1.02
"
3:16:59:3:26649,"%,1,6,179.03,-3.56,98.76,-0.06,0.02,-1.02
"
3:16:59:3:26745,"%,1,6,179.03,-3.57,98.76,-0.06,0.02,-1.01
"
3:16:59:4:26842,"%,1,6,179.03,-3.55,98.74,-0.06,0.02,-1.01
"
3:16:59:4:26937,"%,1,6,179.04,-3.53,98.72,-0.06,0.02,-1.01
"
3:16:59:4:27034,"%,1,6,179.04,-3.55,98.72,-0.06,0.02,-1.02
"
3:16:59:4:27049,"%,3,2,0,1
"
3:16:59:4:27049,"%,4,1,1
"
3:16:59:4:27049,"%,7,1,8
"
3:16:59:4:27257,"%,1,6,179.04,-3.56,98.73,-0.06,0.02,-1.02
"
3:16:59:4:27337,"%,1,6,179.04,-3.55,98.72,-0.07,0.02,-1.01
"
3:16:59:4:27433,"%,1,6,179.05,-3.55,98.71,-0.06,0.02,-1.02
"
3:16:59:4:27545,"%,1,6,179.05,-3.55,98.71,-0.06,0.02,-1.01
"
3:16:59:4:27642,"%,1,6,179.05,-3.55,98.71,-0.06,0.02,-1.02
"
3:16:59:4:27736,"%,1,6,179.05,-3.55,98.71,-0.06,0.02,-1.02
"
3:16:59:5:27848,"%,1,6,179.04,-3.55,98.71,-0.06,0.02,-1.02
"
3:16:59:5:27896,"%,3,2,0,1
"
3:16:59:5:27897,"%,4,1,1
"
3:16:59:5:28440,"%,1,6,179.04,-3.49,98.62,-0.06,0.02,-1.01
"
3:16:59:5:28535,"%,1,6,179.03,-3.48,98.60,-0.07,0.02,-1.02
"
3:16:59:5:28632,"%,1,6,179.03,-3.48,98.58,-0.06,0.02,-1.02
"
3:16:59:5:28745,"%,1,6,179.04,-3.47,98.55,-0.06,0.02,-1.02
"
3:16:59:6:28824,"%,1,6,179.03,-3.48,98.54,-0.06,0.02,-1.02
"
3:16:59:6:28936,"%,1,6,179.02,-3.50,98.56,-0.06,0.02,-1.01
"
3:16:59:6:29032,"%,1,6,179.03,-3.47,98.53,-0.06,0.02,-1.01
"
3:16:59:6:29064,"%,3,2,0,1
"
3:16:59:6:29064,"%,4,1,1
"
3:16:59:6:29240,"%,1,6,179.04,-3.50,98.53,-0.07,0.02,-1.02
"
3:16:59:6:29351,"%,1,6,179.03,-3.51,98.53,-0.06,0.02,-1.01
"
3:16:59:6:29448,"%,1,6,179.03,-3.53,98.54,-0.06,0.02,-1.01
"
3:16:59:6:29528,"%,1,6,179.02,-3.54,98.54,-0.06,0.02,-1.01
"
3:16:59:6:29625,"%,1,6,179.03,-3.52,98.51,-0.06,0.02,-1.01
"
3:16:59:6:29719,"%,1,6,179.02,-3.52,98.51,-0.06,0.02,-1.02
"
3:16:59:7:29864,"%,1,6,179.01,-3.49,98.47,-0.06,0.02,-1.01
"
3:16:59:7:29879,"%,3,2,0,1
"
3:16:59:7:29879,"%,4,1,1
"
3:16:59:7:30440,"%,1,6,179.02,-3.58,98.55,-0.06,0.02,-1.01
"
3:16:59:7:30551,"%,1,6,179.02,-3.58,98.55,-0.06,0.02,-1.01
"
3:16:59:7:30647,"%,1,6,179.02,-3.58,98.56,-0.06,0.02,-1.02
"
3:16:59:7:30743,"%,1,6,179.02,-3.58,98.57,-0.06,0.02,-1.02
"
3:16:59:8:30839,"%,1,6,179.02,-3.58,98.57,-0.06,0.02,-1.01
"
3:16:59:8:30935,"%,1,6,179.01,-3.60,98.59,-0.06,0.02,-1.01
"
3:16:59:8:31062,"%,1,6,179.02,-3.59,98.60,-0.06,0.02,-1.02
"
3:16:59:8:31063,"%,3,2,0,1
"
3:16:59:8:31063,"%,4,1,1
"
3:16:59:8:31239,"%,1,6,179.02,-3.59,98.60,-0.06,0.02,-1.02
"
3:16:59:8:31335,"%,1,6,179.02,-3.57,98.59,-0.06,0.02,-1.02
"
3:16:59:8:31431,"%,1,6,179.02,-3.58,98.60,-0.06,0.02,-1.02
"
3:16:59:8:31526,"%,1,6,179.02,-3.56,98.58,-0.06,0.02,-1.01
"
