sysTime,serialLOG
10:19:28:32:70135,"%,1,6,-8.86,-4.88,-86.74,-0.08,-0.15,0.96
"
10:19:28:33:70326,"%,1,6,-8.87,-4.88,-86.79,-0.08,-0.16,0.98
"
10:19:28:33:70437,"%,1,6,-8.87,-4.89,-86.82,-0.09,-0.16,0.97
"
10:19:28:33:70533,"%,1,6,-8.86,-4.90,-86.84,-0.08,-0.15,0.96
"
10:19:28:33:70646,"%,1,6,-8.86,-4.89,-86.82,-0.08,-0.16,0.98
"
10:19:28:33:70742,"%,1,6,-8.87,-4.89,-86.83,-0.08,-0.15,0.97
"
10:19:28:33:70804,"%,3,1,4
"
10:19:28:33:70805,"%,4,1,1
"
10:19:28:33:70837,"%,1,6,-8.87,-4.89,-86.83,-0.08,-0.16,0.97
"
10:19:28:33:70949,"%,1,6,-8.86,-4.88,-86.83,-0.09,-0.16,0.97
"
10:19:28:34:71555,"%,1,6,-8.87,-4.89,-86.76,-0.08,-0.16,0.96
"
10:19:28:34:71636,"%,1,6,-8.87,-4.89,-86.76,-0.08,-0.16,0.97
"
10:19:28:34:71731,"%,1,6,-8.87,-4.89,-86.78,-0.08,-0.15,0.97
"
10:19:28:34:71762,"%,3,1,4
"
10:19:28:34:71777,"%,4,1,1
"
10:19:28:34:71844,"%,1,6,-8.87,-4.90,-86.78,-0.08,-0.15,0.97
"
10:19:28:34:71939,"%,1,6,-8.87,-4.90,-86.79,-0.08,-0.15,0.97
"
10:19:28:34:72049,"%,1,6,-8.86,-4.90,-86.77,-0.09,-0.15,0.97
"
10:19:28:34:72131,"%,1,6,-8.86,-4.90,-86.77,-0.09,-0.15,0.97
"
10:19:28:35:72338,"%,1,6,-8.87,-4.89,-86.76,-0.08,-0.15,0.97
"
10:19:28:35:72434,"%,1,6,-8.87,-4.89,-86.75,-0.08,-0.16,0.96
"
10:19:28:35:72563,"%,1,6,-8.87,-4.89,-86.75,-0.08,-0.15,0.97
"
10:19:28:35:72641,"%,1,6,-8.87,-4.88,-86.73,-0.08,-0.15,0.97
"
10:19:28:35:72737,"%,1,6,-8.87,-4.88,-86.72,-0.08,-0.15,0.97
"
10:19:28:35:72768,"%,3,1,4
"
10:19:28:35:72769,"%,4,1,1
"
10:19:28:35:72865,"%,1,6,-8.88,-4.88,-86.72,-0.08,-0.15,0.97
"
10:19:28:35:72929,"%,1,6,-8.88,-4.89,-86.73,-0.08,-0.16,0.96
"
10:19:28:36:73535,"%,1,6,-8.87,-4.87,-86.71,-0.08,-0.16,0.97
"
10:19:28:36:73630,"%,1,6,-8.88,-4.88,-86.72,-0.08,-0.15,0.97
"
10:19:28:36:73760,"%,1,6,-8.88,-4.88,-86.70,-0.08,-0.16,0.97
"
10:19:28:36:73760,"%,3,1,4
"
10:19:28:36:73761,"%,4,1,1
"
10:19:28:36:73838,"%,1,6,-8.87,-4.87,-86.70,-0.08,-0.16,0.96
"
10:19:28:36:73935,"%,1,6,-8.87,-4.87,-86.67,-0.08,-0.16,0.97
"
10:19:28:36:74030,"%,1,6,-8.87,-4.87,-86.68,-0.08,-0.15,0.97
"
10:19:28:36:74158,"%,1,6,-8.87,-4.87,-86.66,-0.08,-0.16,0.97
"
10:19:28:37:74333,"%,1,6,-8.87,-4.88,-86.66,-0.08,-0.16,0.97
"
10:19:28:37:74430,"%,1,6,-8.87,-4.88,-86.65,-0.08,-0.16,0.96
"
10:19:28:37:74541,"%,1,6,-8.88,-4.88,-86.65,-0.08,-0.16,0.96
"
10:19:28:37:74636,"%,1,6,-8.89,-4.87,-86.61,-0.08,-0.16,0.97
"
10:19:28:37:74732,"%,1,6,-8.89,-4.88,-86.61,-0.08,-0.15,0.97
"
10:19:28:37:74763,"%,3,1,4
"
10:19:28:37:74764,"%,4,1,1
"
10:19:28:37:74845,"%,1,6,-8.89,-4.89,-86.63,-0.08,-0.16,0.97
"
10:19:28:37:74924,"%,1,6,-8.89,-4.89,-86.63,-0.08,-0.16,0.97
"
10:19:28:38:75562,"%,1,6,-8.87,-4.89,-86.61,-0.08,-0.15,0.97
"
10:19:28:38:75642,"%,1,6,-8.87,-4.89,-86.61,-0.08,-0.16,0.97
"
10:19:28:38:75739,"%,1,6,-8.88,-4.89,-86.61,-0.08,-0.16,0.97
"
10:19:28:38:75753,"%,3,1,4
"
10:19:28:38:75753,"%,4,1,1
"
10:19:28:38:75850,"%,1,6,-8.88,-4.88,-86.61,-0.08,-0.16,0.97
"
10:19:28:38:75962,"%,1,6,-8.88,-4.89,-86.63,-0.08,-0.16,0.97
"
10:19:28:38:76042,"%,1,6,-8.88,-4.88,-86.63,-0.08,-0.16,0.96
"
10:19:28:38:76138,"%,1,6,-8.88,-4.89,-86.64,-0.08,-0.15,0.96
"
10:19:28:39:76346,"%,1,6,-8.87,-4.89,-86.69,-0.08,-0.15,0.97
"
10:19:28:39:76441,"%,1,6,-8.87,-4.89,-86.69,-0.08,-0.16,0.96
"
10:19:28:39:76551,"%,1,6,-8.88,-4.88,-86.69,-0.09,-0.16,0.97
"
10:19:28:39:76648,"%,1,6,-8.88,-4.88,-86.67,-0.08,-0.16,0.96
"
10:19:28:39:76743,"%,1,6,-8.88,-4.88,-86.68,-0.08,-0.15,0.97
"
10:19:28:39:76744,"%,3,1,4
"
10:19:28:39:76744,"%,4,1,1
"
10:19:28:39:76856,"%,1,6,-8.88,-4.89,-86.68,-0.08,-0.15,0.96
"
10:19:28:39:76952,"%,1,6,-8.88,-4.89,-86.69,-0.08,-0.15,0.97
"
10:19:28:40:77541,"%,1,6,-8.88,-4.87,-86.67,-0.08,-0.16,0.96
"
10:19:28:40:77637,"%,1,6,-8.88,-4.87,-86.66,-0.08,-0.16,0.97
"
10:19:28:40:77735,"%,1,6,-8.88,-4.86,-86.64,-0.09,-0.16,0.96
"
10:19:28:40:77749,"%,3,1,4
"
10:19:28:40:77750,"%,4,1,1
"
10:19:28:40:77844,"%,1,6,-8.88,-4.85,-86.63,-0.08,-0.16,0.97
"
10:19:28:40:77926,"%,1,6,-8.88,-4.86,-86.64,-0.08,-0.16,0.97
"
10:19:28:40:78036,"%,1,6,-8.88,-4.87,-86.65,-0.08,-0.15,0.96
"
10:19:28:40:78150,"%,1,6,-8.88,-4.87,-86.65,-0.08,-0.15,0.97
"
10:19:28:41:78340,"%,1,6,-8.88,-4.87,-86.66,-0.08,-0.16,0.97
"
10:19:28:41:78436,"%,1,6,-8.88,-4.87,-86.64,-0.08,-0.15,0.96
"
10:19:28:41:78532,"%,1,6,-8.88,-4.87,-86.64,-0.08,-0.15,0.96
"
10:19:28:41:78645,"%,1,6,-8.88,-4.86,-86.62,-0.08,-0.15,0.97
"
10:19:28:41:78741,"%,1,6,-8.88,-4.86,-86.61,-0.08,-0.15,0.97
"
10:19:28:41:78755,"%,3,1,4
"
10:19:28:41:78755,"%,4,1,1
"
10:19:28:41:78837,"%,1,6,-8.89,-4.86,-86.59,-0.08,-0.16,0.96
"
10:19:28:41:78946,"%,1,6,-8.90,-4.87,-86.60,-0.09,-0.16,0.97
"
10:19:28:42:79554,"%,1,6,-8.88,-4.87,-86.57,-0.08,-0.15,0.97
"
10:19:28:42:79649,"%,1,6,-8.88,-4.87,-86.57,-0.08,-0.16,0.97
"
10:19:28:42:79746,"%,1,6,-8.89,-4.87,-86.57,-0.08,-0.15,0.96
"
10:19:28:42:79747,"%,3,1,4
"
10:19:28:42:79747,"%,4,1,1
"
10:19:28:42:79842,"%,1,6,-8.89,-4.87,-86.59,-0.08,-0.15,0.97
"
10:19:28:42:79938,"%,1,6,-8.89,-4.88,-86.60,-0.08,-0.16,0.97
"
10:19:28:42:80048,"%,1,6,-8.89,-4.88,-86.59,-0.08,-0.16,0.97
"
10:19:28:42:80160,"%,1,6,-8.89,-4.89,-86.61,-0.08,-0.16,0.96
"
10:19:28:43:80336,"%,1,6,-8.89,-4.88,-86.63,-0.08,-0.16,0.97
"
10:19:28:43:80432,"%,1,6,-8.89,-4.88,-86.64,-0.08,-0.15,0.97
"
10:19:28:43:80560,"%,1,6,-8.88,-4.88,-86.67,-0.08,-0.15,0.97
"
10:19:28:43:80640,"%,1,6,-8.88,-4.88,-86.67,-0.08,-0.16,0.97
"
10:19:28:43:80734,"%,3,1,4
"
10:19:28:43:80735,"%,4,1,1
"
10:19:28:43:80736,"%,1,6,-8.88,-4.88,-86.67,-0.08,-0.15,0.96
"
10:19:28:43:80830,"%,1,6,-8.89,-4.88,-86.67,-0.08,-0.15,0.97
"
10:19:28:43:80943,"%,1,6,-8.89,-4.88,-86.68,-0.08,-0.16,0.97
"
10:19:28:44:81551,"%,1,6,-8.89,-4.87,-86.68,-0.09,-0.16,0.97
"
10:19:28:44:81645,"%,1,6,-8.89,-4.87,-86.66,-0.08,-0.16,0.97
"
10:19:28:44:81740,"%,3,1,4
"
10:19:28:44:81741,"%,4,1,1
"
10:19:28:44:81741,"%,1,6,-8.88,-4.87,-86.66,-0.08,-0.15,0.96
"
10:19:28:44:81838,"%,1,6,-8.89,-4.88,-86.68,-0.08,-0.16,0.96
"
10:19:28:44:81935,"%,1,6,-8.89,-4.86,-86.63,-0.08,-0.15,0.97
"
10:19:28:44:82044,"%,1,6,-8.89,-4.86,-86.61,-0.08,-0.16,0.97
"
10:19:28:44:82140,"%,1,6,-8.89,-4.87,-86.63,-0.08,-0.16,0.97
"
10:19:28:45:82348,"%,1,6,-8.88,-4.86,-86.58,-0.09,-0.15,0.97
"
10:19:28:45:82428,"%,1,6,-8.88,-4.85,-86.57,-0.08,-0.15,0.97
"
10:19:28:45:82540,"%,1,6,-8.89,-4.87,-86.59,-0.08,-0.15,0.97
"
10:19:28:45:82635,"%,1,6,-8.89,-4.87,-86.59,-0.08,-0.16,0.96
"
10:19:28:45:82730,"%,3,1,4
"
10:19:28:45:82730,"%,4,1,1
"
10:19:28:45:82747,"%,1,6,-8.89,-4.87,-86.59,-0.08,-0.16,0.97
"
10:19:28:45:82844,"%,1,6,-8.89,-4.88,-86.59,-0.08,-0.15,0.97
"
10:19:28:45:82939,"%,1,6,-8.89,-4.89,-86.61,-0.08,-0.15,0.96
"
10:19:28:46:83546,"%,1,6,-8.88,-4.87,-86.63,-0.08,-0.16,0.97
"
10:19:28:46:83642,"%,1,6,-8.89,-4.88,-86.64,-0.08,-0.16,0.97
"
10:19:28:46:83704,"%,3,1,4
"
10:19:28:46:83704,"%,4,1,1
"
10:19:28:46:83736,"%,1,6,-8.89,-4.88,-86.65,-0.08,-0.16,0.97
"
10:19:28:46:83849,"%,1,6,-8.90,-4.87,-86.64,-0.08,-0.15,0.97
"
10:19:28:46:83945,"%,1,6,-8.89,-4.87,-86.66,-0.08,-0.16,0.97
"
10:19:28:46:84040,"%,1,6,-8.89,-4.88,-86.65,-0.08,-0.16,0.97
"
10:19:28:46:84136,"%,1,6,-8.88,-4.88,-86.68,-0.08,-0.15,0.97
"
10:19:28:47:84346,"%,1,6,-8.88,-4.87,-86.66,-0.08,-0.16,0.97
"
10:19:28:47:84440,"%,1,6,-8.88,-4.88,-86.66,-0.08,-0.16,0.97
"
10:19:28:47:84535,"%,1,6,-8.88,-4.87,-86.67,-0.08,-0.16,0.97
"
10:19:28:47:84647,"%,1,6,-8.88,-4.88,-86.69,-0.08,-0.16,0.97
"
10:19:28:47:84741,"%,3,1,4
"
10:19:28:47:84742,"%,4,1,1
"
10:19:28:47:84758,"%,1,6,-8.89,-4.87,-86.67,-0.08,-0.16,0.97
"
10:19:28:47:84823,"%,1,6,-8.89,-4.87,-86.65,-0.08,-0.16,0.97
"
10:19:28:47:84951,"%,1,6,-8.89,-4.87,-86.64,-0.08,-0.15,0.97
"
10:19:28:48:85541,"%,1,6,-8.88,-4.91,-86.69,-0.08,-0.16,0.98
"
10:19:28:48:85652,"%,1,6,-8.88,-4.92,-86.69,-0.08,-0.16,0.97
"
10:19:28:48:85717,"%,3,1,4
"
10:19:28:48:85717,"%,4,1,1
"
10:19:28:48:85733,"%,1,6,-8.88,-4.92,-86.70,-0.09,-0.16,0.96
"
10:19:28:48:85843,"%,1,6,-8.88,-4.92,-86.71,-0.08,-0.16,0.97
"
10:19:28:48:85941,"%,1,6,-8.87,-4.92,-86.72,-0.08,-0.15,0.96
"
10:19:28:48:86036,"%,1,6,-8.87,-4.91,-86.69,-0.08,-0.15,0.97
"
10:19:28:48:86148,"%,1,6,-8.87,-4.90,-86.67,-0.08,-0.15,0.97
"
10:19:28:49:86357,"%,1,6,-7.00,-4.69,-87.25,-0.07,-0.21,1.24
"
10:19:28:49:86452,"%,1,6,-0.99,2.62,-87.31,0.00,-0.01,0.98
"
10:19:28:49:86564,"%,1,6,11.45,10.34,-89.00,0.16,0.11,0.81
"
10:19:28:49:86644,"%,1,6,28.19,17.58,-90.31,0.29,0.34,0.85
"
10:19:28:49:86705,"%,3,1,4
"
10:19:28:49:86706,"%,4,1,1
"
10:19:28:49:86754,"%,1,6,42.93,22.14,-87.00,0.44,0.63,0.62
"
10:19:28:49:86853,"%,1,6,53.57,24.50,-81.78,0.46,0.78,0.45
"
10:19:28:49:86948,"%,1,6,60.19,26.06,-77.87,0.46,0.72,0.35
"
10:19:28:50:87537,"%,1,6,-14.98,11.33,-92.27,0.20,-0.32,0.89
"
10:19:28:50:87650,"%,1,6,-24.93,6.44,-93.45,0.15,-0.43,0.90
"
10:19:28:50:87711,"%,3,1,4
"
10:19:28:50:87712,"%,4,1,1
"
10:19:28:50:87746,"%,1,6,-29.66,3.85,-94.27,0.09,-0.51,0.88
"
10:19:28:50:87840,"%,1,6,-30.12,3.19,-94.79,0.07,-0.55,0.84
"
10:19:28:50:87936,"%,1,6,-31.48,2.58,-94.95,0.05,-0.53,0.83
"
10:19:28:50:88048,"%,1,6,-31.86,2.26,-94.88,0.04,-0.52,0.84
"
10:19:28:50:88143,"%,1,6,-25.03,4.92,-94.87,0.09,-0.40,0.95
"
10:19:28:51:88336,"%,1,6,10.01,17.91,-91.74,0.30,0.09,0.80
"
10:19:28:51:88446,"%,1,6,6.32,15.95,-91.89,0.29,0.10,0.90
"
10:19:28:51:88530,"%,1,6,-4.33,10.97,-92.21,0.21,-0.03,1.00
"
10:19:28:51:88638,"%,1,6,-14.85,6.22,-92.47,0.09,-0.26,0.92
"
10:19:28:51:88702,"%,3,1,4
"
10:19:28:51:88703,"%,4,1,1
"
10:19:28:51:88735,"%,1,6,-20.97,1.99,-92.50,0.09,-0.36,1.02
"
10:19:28:51:88862,"%,1,6,-8.23,8.34,-92.87,0.09,-0.19,1.00
"
10:19:28:51:88941,"%,1,6,8.00,14.37,-90.74,0.26,0.14,0.96
"
10:19:28:52:89549,"%,1,6,8.97,12.80,-87.18,0.24,0.14,1.00
"
10:19:28:52:89628,"%,1,6,-1.94,8.20,-88.91,0.14,-0.11,0.93
"
10:19:28:52:89691,"%,3,1,4
"
10:19:28:52:89691,"%,4,1,1
"
10:19:28:52:89740,"%,1,6,-11.87,2.51,-89.43,0.06,-0.20,0.95
"
10:19:28:52:89851,"%,1,6,-15.63,-1.09,-89.66,0.00,-0.26,0.99
"
10:19:28:52:89948,"%,1,6,-17.26,-2.65,-90.00,-0.04,-0.32,0.98
"
10:19:28:52:90044,"%,1,6,-18.59,-3.87,-89.96,-0.06,-0.33,0.94
"
10:19:28:52:90139,"%,1,6,-20.02,-5.18,-89.98,-0.08,-0.34,0.93
"
10:19:28:53:90347,"%,1,6,-24.13,-7.61,-89.75,-0.12,-0.40,0.93
"
10:19:28:53:90458,"%,1,6,-33.59,-10.54,-89.61,-0.17,-0.56,0.87
"
10:19:28:53:90553,"%,1,6,-39.81,-10.23,-89.82,-0.19,-0.67,0.73
"
10:19:28:53:90651,"%,1,6,-37.40,-6.88,-91.06,-0.10,-0.66,0.77
"
10:19:28:53:90681,"%,3,1,4
"
10:19:28:53:90682,"%,4,1,1
"
10:19:28:53:90763,"%,1,6,-27.20,-0.01,-92.48,-0.04,-0.51,0.87
"
10:19:28:53:90844,"%,1,6,-15.93,5.78,-91.91,0.13,-0.28,0.96
"
10:19:28:53:90939,"%,1,6,-2.86,12.37,-91.13,0.25,-0.03,0.93
"
10:19:28:54:91561,"%,1,6,-11.07,2.73,-92.91,0.02,-0.26,0.97
"
10:19:28:54:91640,"%,1,6,-12.40,-0.22,-92.85,-0.03,-0.23,0.98
"
10:19:28:54:91688,"%,3,1,4
"
10:19:28:54:91688,"%,4,1,1
"
10:19:28:54:91737,"%,1,6,-11.32,-2.45,-92.22,-0.03,-0.17,1.01
"
10:19:28:54:91836,"%,1,6,-8.82,-2.78,-91.92,-0.04,-0.13,0.99
"
10:19:28:54:91960,"%,1,6,-7.24,-2.92,-91.88,-0.03,-0.12,0.98
"
10:19:28:54:92039,"%,1,6,-6.82,-3.56,-91.67,-0.03,-0.10,0.98
"
10:19:28:54:92135,"%,1,6,-6.34,-3.96,-91.81,-0.04,-0.13,0.99
"
10:19:28:55:92326,"%,1,6,-9.20,-5.57,-91.54,-0.09,-0.21,0.98
"
10:19:28:55:92438,"%,1,6,-9.25,-5.55,-91.64,-0.09,-0.15,0.96
"
10:19:28:55:92534,"%,1,6,-9.18,-5.60,-91.76,-0.07,-0.15,0.96
"
10:19:28:55:92632,"%,1,6,-9.12,-5.54,-91.87,-0.09,-0.16,0.97
"
10:19:28:55:92694,"%,3,1,4
"
10:19:28:55:92695,"%,4,1,1
"
10:19:28:55:92728,"%,1,6,-9.07,-5.50,-92.00,-0.09,-0.16,0.97
"
10:19:28:55:92855,"%,1,6,-9.04,-5.46,-92.07,-0.09,-0.16,0.96
"
10:19:28:55:92950,"%,1,6,-9.00,-5.44,-92.16,-0.09,-0.15,0.97
"
10:19:28:56:93541,"%,1,6,-8.89,-5.34,-92.48,-0.09,-0.16,0.98
"
10:19:28:56:93636,"%,1,6,-8.87,-5.33,-92.51,-0.09,-0.15,0.96
"
10:19:28:56:93683,"%,3,1,4
"
10:19:28:56:93684,"%,4,1,1
"
10:19:28:56:93732,"%,1,6,-8.86,-5.33,-92.57,-0.09,-0.15,0.97
"
10:19:28:56:93828,"%,1,6,-8.86,-5.32,-92.61,-0.09,-0.15,0.96
"
10:19:28:56:93938,"%,1,6,-8.87,-5.31,-92.66,-0.09,-0.15,0.97
"
10:19:28:56:94051,"%,1,6,-8.86,-5.30,-92.66,-0.09,-0.15,0.97
"
10:19:28:56:94147,"%,1,6,-8.86,-5.29,-92.69,-0.09,-0.15,0.96
"
10:19:28:57:94353,"%,1,6,-8.87,-5.27,-92.73,-0.09,-0.15,0.97
"
10:19:28:57:94451,"%,1,6,-8.87,-5.27,-92.74,-0.08,-0.16,0.97
"
10:19:28:57:94546,"%,1,6,-8.86,-5.26,-92.77,-0.09,-0.15,0.97
"
10:19:28:57:94641,"%,1,6,-8.86,-5.27,-92.79,-0.09,-0.16,0.97
"
10:19:28:57:94673,"%,3,1,4
"
10:19:28:57:94673,"%,4,1,1
"
10:19:28:57:94738,"%,1,6,-8.86,-5.27,-92.81,-0.09,-0.16,0.97
"
10:19:28:57:94834,"%,1,6,-8.85,-5.27,-92.84,-0.09,-0.15,0.97
"
10:19:28:57:94929,"%,1,6,-8.85,-5.27,-92.85,-0.09,-0.15,0.96
"
10:19:28:58:95537,"%,1,6,-8.86,-5.24,-92.90,-0.09,-0.16,0.97
"
10:19:28:58:95664,"%,1,6,-8.86,-5.24,-92.90,-0.09,-0.15,0.96
"
10:19:28:58:95679,"%,3,1,4
"
10:19:28:58:95679,"%,4,1,1
"
10:19:28:58:95742,"%,1,6,-8.86,-5.25,-92.93,-0.08,-0.15,0.97
"
10:19:28:58:95839,"%,1,6,-8.86,-5.24,-92.92,-0.09,-0.15,0.97
"
10:19:28:58:95935,"%,1,6,-8.86,-5.23,-92.93,-0.09,-0.15,0.97
"
10:19:28:58:96047,"%,1,6,-8.86,-5.23,-92.93,-0.09,-0.15,0.96
"
10:19:28:58:96143,"%,1,6,-8.86,-5.23,-92.94,-0.09,-0.15,0.97
"
10:19:28:59:96351,"%,1,6,-8.86,-5.22,-92.93,-0.09,-0.16,0.97
"
10:19:28:59:96462,"%,1,6,-8.86,-5.21,-92.93,-0.09,-0.16,0.97
"
10:19:28:59:96543,"%,1,6,-8.85,-5.22,-92.93,-0.09,-0.15,0.97
"
10:19:28:59:96638,"%,1,6,-8.85,-5.22,-92.94,-0.09,-0.15,0.96
"
10:19:28:59:96652,"%,3,1,4
"
10:19:28:59:96652,"%,4,1,1
"
10:19:28:59:96748,"%,1,6,-8.84,-5.22,-92.97,-0.09,-0.16,0.97
"
10:19:28:59:96845,"%,1,6,-8.83,-5.22,-92.99,-0.09,-0.16,0.97
"
10:19:28:59:96941,"%,1,6,-8.83,-5.22,-92.99,-0.09,-0.15,0.96
"
10:19:29:0:97548,"%,1,6,-8.82,-5.22,-93.01,-0.09,-0.14,0.96
"
10:19:29:0:97644,"%,1,6,-8.82,-5.22,-93.02,-0.09,-0.16,0.99
"
10:19:29:0:97675,"%,3,1,4
"
10:19:29:0:97676,"%,4,1,1
"
10:19:29:0:97740,"%,1,6,-8.82,-5.21,-93.02,-0.09,-0.15,0.98
"
10:19:29:0:97835,"%,1,6,-8.83,-5.21,-93.03,-0.09,-0.15,0.97
"
10:19:29:0:97946,"%,1,6,-8.83,-5.20,-93.00,-0.09,-0.15,0.97
"
10:19:29:0:98042,"%,1,6,-8.84,-5.20,-93.02,-0.09,-0.15,0.96
"
10:19:29:0:98140,"%,1,6,-8.85,-5.20,-93.02,-0.09,-0.16,0.97
"
10:19:29:1:98330,"%,1,6,-8.85,-5.21,-93.04,-0.09,-0.15,0.96
"
10:19:29:1:98459,"%,1,6,-8.86,-5.20,-93.04,-0.09,-0.16,0.98
"
10:19:29:1:98538,"%,1,6,-8.86,-5.20,-93.04,-0.09,-0.16,0.96
"
10:19:29:1:98634,"%,1,6,-8.86,-5.19,-93.01,-0.09,-0.15,0.96
"
10:19:29:1:98649,"%,3,1,4
"
10:19:29:1:98649,"%,4,1,1
"
10:19:29:1:98744,"%,1,6,-8.86,-5.18,-93.01,-0.09,-0.16,0.97
"
10:19:29:1:98841,"%,1,6,-8.85,-5.19,-93.02,-0.09,-0.15,0.96
"
10:19:29:1:98939,"%,1,6,-8.85,-5.19,-92.99,-0.09,-0.15,0.97
"
10:19:29:2:99560,"%,1,6,-8.87,-5.17,-92.98,-0.09,-0.15,0.97
"
10:19:29:2:99656,"%,1,6,-8.87,-5.18,-92.99,-0.09,-0.16,0.97
"
10:19:29:2:99657,"%,3,1,4
"
10:19:29:2:99657,"%,4,1,1
"
10:19:29:2:99734,"%,1,6,-8.86,-5.18,-93.02,-0.09,-0.15,0.97
"
10:19:29:2:99863,"%,1,6,-8.85,-5.19,-93.05,-0.08,-0.15,0.97
"
10:19:29:2:99943,"%,1,6,-8.86,-5.18,-93.02,-0.09,-0.15,0.97
"
10:19:29:2:100039,"%,1,6,-8.86,-5.17,-93.03,-0.09,-0.16,0.97
"
10:19:29:2:100150,"%,1,6,-8.86,-5.17,-93.03,-0.09,-0.15,0.96
"
10:19:29:3:100342,"%,1,6,-8.86,-5.16,-93.00,-0.09,-0.15,0.98
"
10:19:29:3:100438,"%,1,6,-8.87,-5.16,-93.01,-0.09,-0.16,0.96
"
10:19:29:3:100548,"%,1,6,-8.85,-5.17,-93.01,-0.09,-0.16,0.96
"
10:19:29:3:100645,"%,1,6,-8.86,-5.18,-93.01,-0.09,-0.16,0.97
"
10:19:29:3:100646,"%,3,1,4
"
10:19:29:3:100646,"%,4,1,1
"
10:19:29:3:100740,"%,1,6,-8.86,-5.18,-93.02,-0.09,-0.15,0.97
"
10:19:29:3:100837,"%,1,6,-8.86,-5.18,-93.01,-0.09,-0.15,0.98
"
10:19:29:3:100933,"%,1,6,-8.87,-5.17,-92.98,-0.09,-0.15,0.96
"
10:19:29:4:101540,"%,1,6,-8.87,-5.17,-92.96,-0.09,-0.16,0.97
"
10:19:29:4:101635,"%,1,6,-8.87,-5.17,-92.97,-0.09,-0.15,0.97
"
10:19:29:4:101650,"%,3,1,4
"
10:19:29:4:101650,"%,4,1,1
"
