sysTime,serialLOG
4:10:1:58:12751,"%,1,6,82.19,-81.30,-103.00,-0.67,0.54,0.15
"
4:10:1:59:12846,"%,1,6,65.83,-82.10,-85.34,-0.72,0.76,0.32
"
4:10:1:59:12878,"%,3,2,2,1
"
4:10:1:59:12879,"%,4,1,3
"
4:10:1:59:13212,"%,2,6,37.2895164,127.0656280,7.37,12,1.11,232.84
"
4:10:1:59:13213,"%,5,2,375.97,231.68
"
4:10:1:59:13213,"%,8,1,0
"
4:10:1:59:13213,"Distance=375.97
"
4:10:1:59:13213,"velocity_air=1.11
"
4:10:1:59:13213,"velocity_fall=-73.60
"
4:10:1:59:13213,"height=73.70
"
4:10:1:59:13214,"estimate_landing_point=-1.11
"
4:10:1:59:13228,"distance_delta=-377.08
"
4:10:1:59:13260,"%,1,6,-6.56,-77.66,-0.83,-0.59,0.37,0.19
"
4:10:1:59:13340,"%,1,6,-8.98,-81.71,2.58,-0.83,0.57,0.33
"
4:10:1:59:13437,"%,1,6,0.28,-81.60,-7.86,-1.03,0.76,0.44
"
4:10:1:59:13548,"%,1,6,2.75,-80.61,-15.00,-1.14,0.59,-0.36
"
4:10:1:59:13660,"%,1,6,24.49,-78.72,-37.18,-0.75,0.62,0.23
"
4:10:1:59:13740,"%,1,6,51.33,-78.98,-64.81,-0.50,0.47,0.23
"
4:10:2:0:13868,"%,1,6,54.47,-80.84,-69.45,-0.62,0.54,0.24
"
4:10:2:0:13884,"%,3,2,2,1
"
4:10:2:0:13884,"%,4,1,3
"
4:10:2:0:14172,"%,2,6,37.2895088,127.0656127,7.36,12,0.95,239.61
"
4:10:2:0:14222,"%,5,2,374.67,231.60
"
4:10:2:0:14223,"%,8,1,0
"
4:10:2:0:14223,"Distance=374.67
"
4:10:2:0:14223,"velocity_air=0.95
"
4:10:2:0:14224,"velocity_fall=-73.60
"
4:10:2:0:14224,"height=73.60
"
4:10:2:0:14224,"estimate_landing_point=-0.95
"
4:10:2:0:14224,"distance_delta=-375.62
"
4:10:2:0:14255,"%,1,6,10.18,-73.18,-32.04,-0.63,0.91,0.54
"
4:10:2:0:14335,"%,1,6,4.13,-72.94,-28.51,-0.42,0.34,0.30
"
4:10:2:0:14462,"%,1,6,4.24,-77.00,-31.71,-0.50,0.37,0.42
"
4:10:2:0:14543,"%,1,6,31.76,-82.05,-63.72,-0.80,0.64,0.45
"
4:10:2:0:14655,"%,1,6,79.28,-83.40,-116.49,-0.90,0.68,0.34
"
4:10:2:0:14783,"%,1,6,92.65,-79.34,-133.82,-0.84,0.85,0.24
"
4:10:2:1:14846,"%,1,6,120.14,-73.28,-161.43,-0.62,0.53,0.19
"
4:10:2:1:14879,"%,3,2,2,1
"
4:10:2:1:14879,"%,4,1,3
"
4:10:2:1:14911,"%,7,1,0
"
4:10:2:1:15213,"%,2,6,37.2894973,127.0656051,7.34,12,1.05,227.23
"
4:10:2:1:15213,"%,5,2,373.43,231.67
"
4:10:2:1:15213,"%,8,1,0
"
4:10:2:1:15213,"Distance=373.43
"
4:10:2:1:15213,"velocity_air=1.05
"
4:10:2:1:15213,"velocity_fall=-73.20
"
4:10:2:1:15213,"height=73.40
"
4:10:2:1:15213,"estimate_landing_point=-1.05
"
4:10:2:1:15214,"distance_delta=-374.49
"
4:10:2:1:15244,"%,1,6,124.57,-67.77,-177.01,-0.87,0.94,-0.03
"
4:10:2:1:15341,"%,1,6,121.29,-66.85,-177.23,-0.71,0.71,0.15
"
4:10:2:1:15500,"%,1,6,121.88,-64.15,178.82,-0.72,0.40,0.17
"
4:10:2:1:15548,"%,1,6,117.35,-65.35,174.71,-0.95,0.38,0.31
"
4:10:2:1:15644,"%,1,6,117.39,-66.76,167.68,-1.18,0.32,0.48
"
4:10:2:1:15772,"%,1,6,105.95,-73.94,169.25,-1.04,0.27,0.40
"
4:10:2:2:15852,"%,1,6,104.29,-81.08,160.38,-0.97,0.32,0.32
"
4:10:2:2:15885,"%,3,2,2,1
"
4:10:2:2:15885,"%,4,1,3
"
4:10:2:2:16223,"%,2,6,37.2894897,127.0656051,7.36,12,0.95,212.44
"
4:10:2:2:16223,"%,5,2,372.85,231.78
"
4:10:2:2:16223,"%,8,1,0
"
4:10:2:2:16224,"Distance=372.85
"
4:10:2:2:16224,"velocity_air=0.95
"
4:10:2:2:16224,"velocity_fall=-73.00
"
4:10:2:2:16224,"height=73.60
"
4:10:2:2:16224,"estimate_landing_point=-0.96
"
4:10:2:2:16225,"distance_delta=-373.80
"
4:10:2:2:16255,"%,1,6,-93.26,-85.05,-22.18,-1.05,-0.19,0.03
"
4:10:2:2:16334,"%,1,6,-84.47,-80.96,-31.40,-0.94,-0.29,0.03
"
4:10:2:2:16431,"%,1,6,-90.01,-79.46,-26.04,-0.92,-0.38,-0.10
"
4:10:2:2:16559,"%,1,6,-98.06,-75.71,-20.83,-0.81,-0.42,-0.08
"
4:10:2:2:16639,"%,1,6,-97.54,-73.62,-21.52,-1.07,-0.26,-0.17
"
4:10:2:2:16734,"%,1,6,-90.29,-74.35,-29.26,-0.77,-0.27,-0.30
"
4:10:2:3:16892,"%,1,6,-85.37,-73.32,-35.13,-0.98,-0.40,-0.07
"
4:10:2:3:16892,"%,3,2,2,1
"
4:10:2:3:16892,"%,4,1,3
"
4:10:2:3:17177,"%,2,6,37.2894897,127.0656051,7.37,12,0.12,212.44
"
4:10:2:3:17193,"%,5,2,372.85,231.78
"
4:10:2:3:17193,"%,8,1,0
"
4:10:2:3:17193,"Distance=372.85
"
4:10:2:3:17193,"velocity_air=0.12
"
4:10:2:3:17214,"velocity_fall=-73.00
"
4:10:2:3:17214,"height=73.70
"
4:10:2:3:17214,"estimate_landing_point=-0.12
"
4:10:2:3:17214,"distance_delta=-372.97
"
4:10:2:3:17262,"%,1,6,-71.44,-70.69,-56.94,-0.94,-0.41,-0.08
"
4:10:2:3:17326,"%,1,6,-58.29,-66.85,-68.06,-0.98,-0.32,-0.05
"
4:10:2:3:17438,"%,1,6,-38.35,-64.06,-83.51,-1.03,-0.28,0.20
"
4:10:2:3:17550,"%,1,6,-17.14,-58.79,-100.85,-0.96,-0.16,0.40
"
4:10:2:3:17662,"%,1,6,13.94,-56.11,-125.23,-0.74,0.03,0.43
"
4:10:2:3:17758,"%,1,6,38.01,-52.15,-143.87,-0.91,0.24,0.38
"
4:10:2:4:17854,"%,1,6,51.47,-52.51,-155.54,-1.12,0.60,0.38
"
4:10:2:4:17870,"%,3,2,2,1
"
4:10:2:4:17870,"%,4,1,3
"
4:10:2:4:18204,"%,2,6,37.2894859,127.0656051,7.40,12,0.12,212.44
"
4:10:2:4:18204,"%,5,2,372.61,231.83
"
4:10:2:4:18204,"%,8,1,0
"
4:10:2:4:18205,"Distance=372.61
"
4:10:2:4:18205,"velocity_air=0.12
"
4:10:2:4:18205,"velocity_fall=-73.20
"
4:10:2:4:18205,"height=74.00
"
4:10:2:4:18206,"estimate_landing_point=-0.12
"
4:10:2:4:18206,"distance_delta=-372.73
"
4:10:2:4:18252,"%,1,6,69.73,-58.73,170.44,-0.90,0.49,0.05
"
4:10:2:4:18348,"%,1,6,67.00,-58.42,171.13,-0.82,0.50,0.03
"
4:10:2:4:18460,"%,1,6,66.80,-58.13,170.93,-0.88,0.40,0.06
"
4:10:2:4:18556,"%,1,6,64.43,-61.17,171.00,-0.93,0.38,0.18
"
4:10:2:4:18651,"%,1,6,73.96,-63.40,160.71,-1.13,0.45,0.30
"
4:10:2:4:18764,"%,1,6,78.15,-63.58,157.99,-0.94,0.39,0.12
"
4:10:2:5:18860,"%,1,6,74.89,-61.21,161.32,-0.67,0.54,0.11
"
4:10:2:5:18907,"%,3,2,2,1
"
4:10:2:5:18907,"%,4,1,3
"
4:10:2:5:19194,"%,2,6,37.2894859,127.0656051,7.40,12,0.03,212.44
"
4:10:2:5:19194,"%,5,2,372.61,231.83
"
4:10:2:5:19194,"%,8,1,0
"
4:10:2:5:19194,"Distance=372.61
"
4:10:2:5:19194,"velocity_air=0.03
"
4:10:2:5:19195,"velocity_fall=-73.40
"
4:10:2:5:19195,"height=74.00
"
4:10:2:5:19195,"estimate_landing_point=-0.03
"
4:10:2:5:19195,"distance_delta=-372.64
"
4:10:2:5:19258,"%,1,6,76.21,-57.92,161.38,-0.86,0.40,-0.15
"
4:10:2:5:19353,"%,1,6,78.54,-57.11,160.36,-0.79,0.65,0.06
"
4:10:2:5:19449,"%,1,6,76.87,-55.85,162.53,-0.84,0.58,0.05
"
4:10:2:5:19545,"%,1,6,76.72,-53.66,164.21,-0.77,0.66,0.03
"
4:10:2:5:19641,"%,1,6,77.04,-52.02,166.34,-0.78,0.62,0.08
"
4:10:2:5:19753,"%,1,6,79.20,-50.63,165.23,-0.81,0.65,0.02
"
4:10:2:6:19872,"%,1,6,77.89,-50.97,166.87,-0.73,0.61,0.07
"
4:10:2:6:19873,"%,3,2,2,1
"
4:10:2:6:19873,"%,4,1,3
"
4:10:2:6:19873,"%,7,1,0
"
4:10:2:6:20216,"%,2,6,37.2894859,127.0656051,7.41,12,0.05,212.44
"
4:10:2:6:20217,"%,5,2,372.61,231.83
"
4:10:2:6:20217,"%,8,1,0
"
4:10:2:6:20217,"Distance=372.61
"
4:10:2:6:20217,"velocity_air=0.05
"
4:10:2:6:20218,"velocity_fall=-73.40
"
4:10:2:6:20218,"height=74.10
"
4:10:2:6:20218,"estimate_landing_point=-0.05
"
4:10:2:6:20218,"distance_delta=-372.66
"
4:10:2:6:20248,"%,1,6,78.61,-50.47,170.78,-0.71,0.63,0.13
"
4:10:2:6:20360,"%,1,6,80.25,-50.52,169.53,-0.80,0.64,0.07
"
4:10:2:6:20456,"%,1,6,81.61,-52.40,170.82,-0.86,0.63,0.14
"
4:10:2:6:20552,"%,1,6,80.19,-53.49,174.27,-0.82,0.58,0.07
"
4:10:2:6:20647,"%,1,6,79.42,-52.24,176.09,-0.80,0.60,0.05
"
4:10:2:6:20744,"%,1,6,79.45,-52.73,176.69,-0.76,0.66,0.03
"
4:10:2:7:20872,"%,1,6,80.54,-52.03,175.91,-0.70,0.69,0.09
"
4:10:2:7:20872,"%,3,2,2,1
"
4:10:2:7:20873,"%,4,1,3
"
4:10:2:7:21206,"%,2,6,37.2894859,127.0656051,7.41,12,0.01,212.44
"
4:10:2:7:21206,"%,5,2,372.61,231.83
"
4:10:2:7:21206,"%,8,1,0
"
4:10:2:7:21207,"Distance=372.61
"
4:10:2:7:21207,"velocity_air=0.01
"
4:10:2:7:21207,"velocity_fall=-73.40
"
4:10:2:7:21208,"height=74.10
"
4:10:2:7:21208,"estimate_landing_point=-0.01
"
4:10:2:7:21208,"distance_delta=-372.62
"
4:10:2:7:21208,"%,3,2,2,1
"
4:10:2:7:21208,"%,4,1,3
"
4:10:2:7:21253,"%,1,6,83.19,-54.78,176.04,-0.90,0.61,0.13
"
4:10:2:7:21334,"%,1,6,81.20,-55.05,178.12,-0.81,0.54,-0.01
"
4:10:2:7:21430,"%,1,6,82.90,-56.13,176.67,-0.84,0.55,0.06
"
4:10:2:7:21526,"%,1,6,83.85,-56.29,176.30,-0.88,0.63,0.08
"
4:10:2:7:21654,"%,1,6,80.77,-55.10,178.61,-0.75,0.62,0.05
"
4:10:2:7:21782,"%,1,6,79.86,-55.51,179.59,-0.80,0.54,0.09
"
4:10:2:8:21861,"%,1,6,79.32,-55.51,-179.14,-0.84,0.55,0.11
"
4:10:2:8:22175,"%,2,6,37.2894859,127.0656051,7.40,12,0.00,212.44
"
4:10:2:8:22202,"%,5,2,372.61,231.83
"
4:10:2:8:22202,"%,8,1,0
"
4:10:2:8:22202,"Distance=372.61
"
4:10:2:8:22202,"velocity_air=0.00
"
4:10:2:8:22203,"velocity_fall=-73.20
"
4:10:2:8:22203,"height=74.00
"
4:10:2:8:22203,"estimate_landing_point=0.00
"
4:10:2:8:22203,"distance_delta=-372.61
"
4:10:2:8:22203,"%,3,2,2,1
"
4:10:2:8:22203,"%,4,1,3
"
4:10:2:8:22266,"%,1,6,81.16,-55.25,-179.33,-0.85,0.56,0.11
"
4:10:2:8:22346,"%,1,6,80.87,-55.48,-179.35,-0.82,0.56,0.10
"
4:10:2:8:22442,"%,1,6,80.84,-55.61,-179.94,-0.85,0.58,0.05
"
4:10:2:8:22554,"%,1,6,80.47,-55.21,179.77,-0.83,0.60,0.10
"
4:10:2:8:22634,"%,1,6,79.75,-54.45,-179.86,-0.81,0.60,0.12
"
4:10:2:8:22746,"%,1,6,80.29,-53.76,179.68,-0.83,0.65,0.15
"
4:10:2:8:22827,"%,1,6,78.97,-53.78,-179.17,-0.82,0.60,0.11
"
4:10:2:9:23173,"%,2,6,37.2894859,127.0656051,7.40,12,0.01,212.44
"
4:10:2:9:23208,"%,5,2,372.61,231.83
"
4:10:2:9:23208,"%,8,1,0
"
4:10:2:9:23209,"Distance=372.61
"
4:10:2:9:23209,"velocity_air=0.01
"
4:10:2:9:23209,"velocity_fall=-73.20
"
4:10:2:9:23209,"height=74.00
"
4:10:2:9:23209,"estimate_landing_point=-0.01
"
4:10:2:9:23209,"distance_delta=-372.62
"
4:10:2:9:23209,"%,3,2,2,1
"
4:10:2:9:23210,"%,4,1,3
"
4:10:2:9:23256,"%,1,6,77.42,-54.22,-179.26,-0.82,0.63,0.11
"
4:10:2:9:23368,"%,1,6,76.44,-54.07,-178.86,-0.80,0.58,0.12
"
4:10:2:9:23448,"%,1,6,78.66,-54.51,179.87,-0.90,0.58,0.12
"
4:10:2:9:23560,"%,1,6,78.79,-55.17,-178.90,-0.86,0.42,0.17
"
4:10:2:9:23640,"%,1,6,77.56,-56.76,-175.94,-0.91,0.42,0.21
"
4:10:2:9:23736,"%,1,6,76.27,-57.03,-173.32,-0.94,0.41,0.20
"
4:10:2:9:23832,"%,1,6,74.94,-56.32,-171.45,-0.83,0.55,0.13
"
4:10:2:10:24209,"%,2,6,37.2894859,127.0656051,7.40,12,0.15,212.44
"
4:10:2:10:24210,"%,5,2,372.61,231.83
"
4:10:2:10:24210,"%,8,1,0
"
4:10:2:10:24210,"Distance=372.61
"
4:10:2:10:24210,"velocity_air=0.15
"
4:10:2:10:24210,"velocity_fall=-73.00
"
4:10:2:10:24211,"height=74.00
"
4:10:2:10:24211,"estimate_landing_point=-0.15
"
4:10:2:10:24211,"distance_delta=-372.76
"
4:10:2:10:24211,"%,3,2,2,1
"
4:10:2:10:24211,"%,4,1,3
"
4:10:2:10:24211,"%,7,1,0
"
4:10:2:10:24241,"%,1,6,88.56,-49.11,-179.15,-0.72,0.66,0.03
"
4:10:2:10:24337,"%,1,6,90.79,-46.94,177.90,-0.86,0.65,-0.06
"
4:10:2:10:24465,"%,1,6,90.77,-47.95,176.81,-0.71,0.67,0.01
"
4:10:2:10:24544,"%,1,6,92.88,-48.68,174.62,-0.77,0.69,-0.00
"
4:10:2:10:24641,"%,1,6,92.70,-51.74,174.71,-0.77,0.62,-0.03
"
4:10:2:10:24753,"%,1,6,92.77,-54.05,175.73,-0.87,0.49,-0.01
"
4:10:2:11:24849,"%,1,6,97.16,-58.51,175.11,-0.90,0.51,0.04
"
4:10:2:11:25168,"%,3,2,2,1
"
4:10:2:11:25168,"%,4,1,3
"
4:10:2:11:25196,"%,2,6,37.2894859,127.0656051,7.41,12,0.05,212.44
"
4:10:2:11:25196,"%,5,2,372.61,231.83
"
4:10:2:11:25196,"%,8,1,0
"
4:10:2:11:25196,"Distance=372.61
"
4:10:2:11:25196,"velocity_air=0.05
"
4:10:2:11:25196,"velocity_fall=-73.00
"
4:10:2:11:25196,"height=74.10
"
4:10:2:11:25212,"estimate_landing_point=-0.05
"
4:10:2:11:25212,"distance_delta=-372.66
"
4:10:2:11:25228,"%,1,6,72.08,-55.45,-170.19,-0.79,0.73,0.13
"
4:10:2:11:25340,"%,1,6,77.74,-53.64,-174.63,-0.72,0.54,0.16
"
4:10:2:11:25452,"%,1,6,78.42,-54.30,-177.34,-0.83,0.61,0.18
"
4:10:2:11:25548,"%,1,6,70.00,-59.30,-169.46,-0.93,0.43,0.46
"
4:10:2:11:25644,"%,1,6,66.85,-61.42,-161.56,-0.90,0.30,0.21
"
4:10:2:11:25755,"%,1,6,63.78,-64.96,-154.73,-0.84,0.34,0.08
"
4:10:2:12:25851,"%,1,6,63.06,-68.33,-152.15,-0.97,0.39,0.00
"
4:10:2:12:26197,"%,3,2,2,1
"
4:10:2:12:26197,"%,4,1,3
"
4:10:2:12:26198,"%,2,6,37.2894821,127.0656051,7.41,12,0.09,212.44
"
4:10:2:12:26198,"%,5,2,372.49,231.85
"
4:10:2:12:26198,"%,8,1,0
"
4:10:2:12:26198,"Distance=372.49
"
4:10:2:12:26198,"velocity_air=0.09
"
4:10:2:12:26198,"velocity_fall=-73.00
"
4:10:2:12:26199,"height=74.10
"
4:10:2:12:26213,"estimate_landing_point=-0.09
"
4:10:2:12:26213,"distance_delta=-372.59
"
4:10:2:12:26229,"%,1,6,38.42,-77.68,-130.42,-0.96,0.13,0.25
"
4:10:2:12:26342,"%,1,6,39.08,-79.99,-131.89,-1.03,0.21,0.15
"
4:10:2:12:26453,"%,1,6,36.35,-81.48,-131.37,-0.94,0.03,0.23
"
4:10:2:12:26549,"%,1,6,-0.17,-81.34,-95.04,-1.10,0.03,0.18
"
4:10:2:12:26645,"%,1,6,-4.57,-82.06,-91.88,-0.94,-0.01,0.18
"
4:10:2:12:26741,"%,1,6,-6.56,-81.61,-87.14,-0.98,-0.03,0.23
"
4:10:2:12:26837,"%,1,6,-2.61,-79.78,-88.64,-1.06,0.09,0.22
"
4:10:2:13:27166,"%,3,2,2,1
"
4:10:2:13:27166,"%,4,1,3
"
4:10:2:13:27239,"%,2,6,37.2894821,127.0656051,7.42,12,0.13,212.44
"
4:10:2:13:27239,"%,5,2,372.49,231.85
"
4:10:2:13:27239,"%,8,1,0
"
4:10:2:13:27239,"Distance=372.49
"
4:10:2:13:27240,"velocity_air=0.13
"
4:10:2:13:27240,"velocity_fall=-73.00
"
4:10:2:13:27240,"height=74.20
"
4:10:2:13:27240,"estimate_landing_point=-0.13
"
4:10:2:13:27240,"distance_delta=-372.63
"
4:10:2:13:27271,"%,1,6,43.06,-67.48,-137.67,-0.98,0.34,0.29
"
4:10:2:13:27335,"%,1,6,57.21,-62.38,-153.03,-0.81,0.36,0.28
"
4:10:2:13:27447,"%,1,6,54.40,-60.85,-151.13,-0.85,0.32,0.25
"
4:10:2:13:27543,"%,1,6,53.43,-62.95,-151.48,-0.90,0.43,0.40
"
4:10:2:13:27655,"%,1,6,52.47,-62.79,-150.40,-0.88,0.35,0.27
"
4:10:2:13:27751,"%,1,6,50.83,-63.32,-150.21,-0.91,0.30,0.50
"
4:10:2:14:27846,"%,1,6,49.71,-63.29,-148.84,-0.88,0.39,0.30
"
4:10:2:14:28150,"%,3,2,2,1
"
4:10:2:14:28150,"%,4,1,3
"
4:10:2:14:28188,"%,2,6,37.2894859,127.0656051,7.34,12,0.03,212.44
"
4:10:2:14:28188,"%,5,2,372.61,231.83
"
4:10:2:14:28188,"%,8,1,0
"
4:10:2:14:28188,"Distance=372.61
"
4:10:2:14:28214,"velocity_air=0.03
"
