sysTime,serialLOG
4:8:56:16:19589,"velocity_fall=-67.00
"
4:8:56:16:19590,"height=67.70
"
4:8:56:16:19590,"estimate_landing_point=-0.02
"
4:8:56:16:19590,"distance_delta=-380.71
"
4:8:56:16:19668,"%,1,6,80.27,-47.37,152.62,-0.73,0.67,0.12
"
4:8:56:16:19761,"%,7,2,0
"
4:8:56:16:19761,"37.2898483,127.0650863,68.50
"
4:8:56:16:19761,"0,Home Position updated;
"
4:8:56:16:19777,"%,1,6,79.93,-47.82,152.55,-0.76,0.68,0.13
"
4:8:56:16:19889,"%,1,6,79.15,-47.87,152.99,-0.76,0.67,0.13
"
4:8:56:16:19984,"%,1,6,79.48,-47.96,152.34,-0.76,0.68,0.13
"
4:8:56:16:20080,"%,1,6,78.87,-47.96,152.63,-0.75,0.68,0.14
"
4:8:56:16:20176,"%,1,6,78.50,-47.97,152.82,-0.76,0.66,0.14
"
4:8:56:17:20256,"%,3,2,2,1
"
4:8:56:17:20256,"%,4,1,3
"
4:8:56:17:20544,"%,2,6,37.2895698,127.0656433,6.76,12,0.04,0.00
"
4:8:56:17:20560,"%,5,2,58.57,302.52
"
4:8:56:17:20576,"%,8,1,0
"
4:8:56:17:20576,"Distance=58.57
"
4:8:56:17:20576,"velocity_air=0.04
"
4:8:56:17:20597,"velocity_fall=-53.80
"
4:8:56:17:20597,"height=-0.90
"
4:8:56:17:20597,"estimate_landing_point=0.00
"
4:8:56:17:20597,"distance_delta=-58.57
"
4:8:56:17:20597,"%,1,6,77.57,-47.42,153.60,-0.74,0.68,0.16
"
4:8:56:17:20677,"%,1,6,77.51,-47.37,153.87,-0.74,0.65,0.12
"
4:8:56:17:20789,"%,1,6,76.76,-47.21,154.55,-0.73,0.69,0.19
"
4:8:56:17:20885,"%,1,6,77.25,-47.88,154.52,-0.76,0.66,0.14
"
4:8:56:17:20981,"%,1,6,77.82,-48.57,153.70,-0.75,0.64,0.15
"
4:8:56:17:21077,"%,1,6,77.75,-48.74,153.37,-0.75,0.64,0.14
"
4:8:56:17:21173,"%,1,6,77.37,-48.56,153.34,-0.77,0.66,0.14
"
4:8:56:18:21237,"%,3,2,2,1
"
4:8:56:18:21237,"%,4,1,3
"
4:8:56:18:21238,"%,7,1,19
"
4:8:56:18:21623,"%,2,6,37.2895660,127.0656433,6.74,12,0.00,0.00
"
4:8:56:18:21623,"%,5,2,58.88,302.99
"
4:8:56:18:21623,"%,8,1,0
"
4:8:56:18:21623,"Distance=58.88
"
4:8:56:18:21623,"velocity_air=0.00
"
4:8:56:18:21624,"velocity_fall=-40.00
"
4:8:56:18:21624,"height=-1.10
"
4:8:56:18:21624,"estimate_landing_point=0.00
"
4:8:56:18:21624,"distance_delta=-58.88
"
4:8:56:18:21687,"%,1,6,77.18,-48.34,153.89,-0.74,0.66,0.16
"
4:8:56:18:21783,"%,1,6,76.85,-48.00,154.77,-0.76,0.67,0.17
"
4:8:56:18:21879,"%,1,6,76.66,-47.70,155.60,-0.75,0.69,0.15
"
4:8:56:18:21974,"%,1,6,75.95,-46.85,157.15,-0.72,0.68,0.19
"
4:8:56:18:22071,"%,1,6,76.33,-46.73,158.18,-0.73,0.66,0.14
"
4:8:56:18:22166,"%,1,6,76.77,-47.16,158.81,-0.73,0.66,0.15
"
4:8:56:19:22262,"%,3,2,2,1
"
4:8:56:19:22262,"%,4,1,3
"
4:8:56:19:22578,"%,2,6,37.2895660,127.0656433,6.71,12,0.05,0.00
"
4:8:56:19:22579,"%,5,2,58.88,302.99
"
4:8:56:19:22579,"%,8,1,0
"
4:8:56:19:22579,"Distance=58.88
"
4:8:56:19:22579,"velocity_air=0.05
"
4:8:56:19:22579,"velocity_fall=-26.40
"
4:8:56:19:22579,"height=-1.40
"
4:8:56:19:22580,"estimate_landing_point=0.00
"
4:8:56:19:22580,"distance_delta=-58.87
"
4:8:56:19:22580,"%,1,6,75.23,-48.68,162.14,-0.75,0.64,0.18
"
4:8:56:19:22674,"%,1,6,75.06,-48.95,162.60,-0.76,0.64,0.19
"
4:8:56:19:22786,"%,1,6,75.02,-48.95,162.95,-0.77,0.65,0.17
"
4:8:56:19:22899,"%,1,6,75.25,-48.92,163.12,-0.78,0.64,0.17
"
4:8:56:19:22979,"%,1,6,75.90,-48.90,162.70,-0.76,0.64,0.17
"
4:8:56:19:23074,"%,1,6,76.39,-48.86,162.05,-0.76,0.63,0.15
"
4:8:56:20:23186,"%,1,6,76.21,-48.97,161.92,-0.75,0.64,0.17
"
4:8:56:20:23234,"%,3,2,2,1
"
4:8:56:20:23234,"%,4,1,3
"
4:8:56:20:23594,"%,2,6,37.2895660,127.0656509,6.67,12,0.01,0.00
"
4:8:56:20:23595,"%,5,2,59.55,302.79
"
4:8:56:20:23595,"%,8,1,0
"
4:8:56:20:23595,"Distance=59.55
"
4:8:56:20:23596,"velocity_air=0.01
"
4:8:56:20:23596,"velocity_fall=-12.60
"
4:8:56:20:23596,"height=-1.80
"
4:8:56:20:23597,"estimate_landing_point=0.00
"
4:8:56:20:23597,"distance_delta=-59.55
"
4:8:56:20:23674,"%,1,6,75.74,-48.71,161.30,-0.77,0.65,0.17
"
4:8:56:20:23786,"%,1,6,76.31,-48.73,160.64,-0.76,0.66,0.16
"
4:8:56:20:23882,"%,1,6,76.56,-48.48,160.20,-0.76,0.65,0.17
"
4:8:56:20:23978,"%,1,6,76.52,-48.15,160.05,-0.74,0.66,0.18
"
4:8:56:20:24074,"%,1,6,76.26,-47.63,160.38,-0.76,0.68,0.18
"
4:8:56:20:24170,"%,1,6,76.50,-47.19,160.46,-0.73,0.66,0.17
"
4:8:56:21:24265,"%,3,2,2,1
"
4:8:56:21:24266,"%,4,1,3
"
4:8:56:21:24665,"%,3,2,2,1
"
4:8:56:21:24666,"%,4,1,3
"
4:8:56:22:25494,"%,7,2,0
"
4:8:56:22:25495,"[25787] Turn winch(manu):
"
4:8:56:22:25495,"[25787] -89.00
"
4:8:56:22:25495,"0,manual Contol Ok;
"
4:8:56:22:25495,"Control angle=-89.00
"
4:8:56:22:25585,"%,2,6,37.2895660,127.0656509,6.62,12,0.04,0.00
"
4:8:56:22:25585,"%,5,2,59.55,302.79
"
4:8:56:22:25585,"%,8,1,0
"
4:8:56:22:25585,"Distance=59.55
"
4:8:56:22:25586,"velocity_air=0.04
"
4:8:56:22:25586,"velocity_fall=0.80
"
4:8:56:22:25586,"height=-2.30
"
4:8:56:22:25586,"estimate_landing_point=-0.12
"
4:8:56:22:25587,"distance_delta=-59.66
"
4:8:56:22:25665,"%,1,6,39.04,-27.35,-170.45,-0.50,0.60,0.68
"
4:8:56:22:25777,"%,1,6,38.15,-27.64,-170.75,-0.46,0.59,0.73
"
4:8:56:22:25905,"%,1,6,38.43,-28.20,-171.10,-0.46,0.53,0.67
"
4:8:56:22:25985,"%,1,6,39.11,-29.00,-171.46,-0.50,0.57,0.71
"
4:8:56:22:26065,"%,1,6,39.60,-29.63,-171.46,-0.50,0.55,0.65
"
4:8:56:22:26177,"%,1,6,40.06,-30.39,-171.40,-0.51,0.58,0.67
"
4:8:56:23:26288,"%,3,2,2,1
"
4:8:56:23:26288,"%,4,1,3
"
4:8:56:23:26289,"%,7,1,23
"
4:8:56:23:26353,"[26654] winch callback
"
4:8:56:23:26561,"%,2,6,37.2895698,127.0656509,6.71,12,0.00,0.00
"
4:8:56:23:26562,"%,5,2,59.24,302.32
"
4:8:56:23:26577,"%,8,1,0
"
4:8:56:23:26577,"Distance=59.24
"
4:8:56:23:26577,"velocity_air=0.00
"
4:8:56:23:26597,"velocity_fall=1.00
"
4:8:56:23:26598,"height=-1.40
"
4:8:56:23:26598,"estimate_landing_point=0.00
"
4:8:56:23:26598,"distance_delta=-59.24
"
4:8:56:23:26598,"%,1,6,38.08,-28.13,-169.95,-0.46,0.60,0.70
"
4:8:56:23:26709,"%,1,6,37.18,-27.06,-169.11,-0.43,0.60,0.69
"
4:8:56:23:26774,"%,1,6,36.75,-26.38,-168.28,-0.44,0.56,0.77
"
4:8:56:23:26869,"%,1,6,37.47,-25.94,-168.06,-0.41,0.53,0.72
"
4:8:56:23:26982,"%,1,6,37.99,-26.00,-168.05,-0.44,0.59,0.74
"
4:8:56:23:27078,"%,1,6,39.08,-26.07,-168.16,-0.43,0.60,0.70
"
4:8:56:23:27174,"%,1,6,40.14,-26.56,-168.54,-0.45,0.57,0.66
"
4:8:56:24:27285,"%,3,2,2,1
"
4:8:56:24:27285,"%,4,1,3
"
4:8:56:24:27573,"%,2,6,37.2895698,127.0656509,6.76,12,0.02,0.00
"
4:8:56:24:27599,"%,5,2,59.24,302.32
"
4:8:56:24:27599,"%,8,1,0
"
4:8:56:24:27599,"Distance=59.24
"
4:8:56:24:27600,"velocity_air=0.02
"
4:8:56:24:27600,"velocity_fall=0.80
"
4:8:56:24:27600,"height=-0.90
"
4:8:56:24:27600,"estimate_landing_point=-0.02
"
4:8:56:24:27600,"distance_delta=-59.26
"
4:8:56:24:27679,"%,1,6,39.42,-26.39,-169.58,-0.46,0.56,0.70
"
4:8:56:24:27775,"%,1,6,39.98,-27.27,-170.33,-0.57,0.65,0.71
"
4:8:56:24:27871,"%,1,6,43.22,-28.03,-173.93,-0.45,0.57,0.59
"
4:8:56:24:27984,"%,1,6,45.82,-29.05,-176.37,-0.45,0.61,0.59
"
4:8:56:24:28079,"%,1,6,47.83,-29.57,-177.47,-0.51,0.66,0.63
"
4:8:56:25:28191,"%,1,6,50.73,-30.77,-179.35,-0.60,0.72,0.62
"
4:8:56:25:28255,"%,3,2,2,1
"
4:8:56:25:28255,"%,4,1,3
"
4:8:56:25:28582,"%,2,6,37.2895698,127.0656509,6.78,12,0.07,0.00
"
4:8:56:25:28583,"%,5,2,59.24,302.32
"
4:8:56:25:28583,"%,8,1,0
"
4:8:56:25:28583,"Distance=59.24
"
4:8:56:25:28583,"velocity_air=0.07
"
4:8:56:25:28584,"velocity_fall=0.60
"
4:8:56:25:28584,"height=-0.70
"
4:8:56:25:28584,"estimate_landing_point=-0.08
"
4:8:56:25:28584,"distance_delta=-59.32
"
4:8:56:25:28585,"%,1,6,69.34,-38.49,167.90,-0.64,0.73,0.27
"
4:8:56:25:28662,"%,1,6,71.12,-39.34,166.31,-0.57,0.72,0.23
"
4:8:56:25:28790,"%,1,6,69.80,-39.12,167.28,-0.57,0.70,0.27
"
4:8:56:25:28886,"%,1,6,65.54,-38.40,170.56,-0.64,0.69,0.34
"
4:8:56:25:28982,"%,1,6,62.27,-37.99,172.50,-0.67,0.71,0.36
"
4:8:56:25:29094,"%,1,6,60.15,-37.77,172.63,-0.62,0.70,0.46
"
4:8:56:25:29173,"%,1,6,59.80,-38.01,172.17,-0.63,0.72,0.44
"
4:8:56:26:29253,"%,3,2,2,1
"
4:8:56:26:29253,"%,4,1,3
"
4:8:56:26:29592,"%,2,6,37.2895698,127.0656509,6.76,12,0.06,0.00
"
4:8:56:26:29592,"%,5,2,59.24,302.32
"
4:8:56:26:29592,"%,8,1,0
"
4:8:56:26:29592,"Distance=59.24
"
4:8:56:26:29592,"velocity_air=0.06
"
4:8:56:26:29593,"velocity_fall=0.40
"
4:8:56:26:29593,"height=-0.90
"
4:8:56:26:29593,"estimate_landing_point=-0.14
"
4:8:56:26:29593,"distance_delta=-59.38
"
4:8:56:26:29687,"%,1,6,67.40,-39.33,161.39,-0.64,0.68,0.31
"
4:8:56:26:29799,"%,1,6,72.17,-39.95,154.38,-0.70,0.78,0.26
"
4:8:56:26:29895,"%,1,6,71.61,-37.26,151.61,-0.42,0.70,0.32
"
4:8:56:26:29975,"%,1,6,81.22,-42.30,141.35,-0.68,0.72,0.14
"
4:8:56:26:30072,"%,1,6,91.64,-44.37,129.46,-0.63,0.71,-0.05
"
4:8:56:27:30184,"%,1,6,99.74,-44.55,119.36,-0.59,0.71,-0.13
"
4:8:56:27:30279,"%,3,2,2,1
"
4:8:56:27:30279,"%,4,1,3
"
4:8:56:27:30552,"%,2,6,37.2895660,127.0656509,6.79,12,0.15,0.00
"
4:8:56:27:30578,"%,5,2,59.55,302.79
"
4:8:56:27:30578,"%,8,1,0
"
4:8:56:27:30578,"Distance=59.55
"
4:8:56:27:30578,"velocity_air=0.15
"
4:8:56:27:30578,"velocity_fall=0.20
"
4:8:56:27:30578,"height=-0.60
"
4:8:56:27:30579,"estimate_landing_point=-0.45
"
4:8:56:27:30579,"distance_delta=-60.00
"
4:8:56:27:30579,"%,1,6,105.40,-39.96,110.72,-0.62,0.78,-0.15
"
4:8:56:27:30690,"%,1,6,104.61,-38.97,111.36,-0.65,0.75,-0.20
"
4:8:56:27:30786,"%,1,6,104.92,-37.72,109.68,-0.63,0.79,-0.25
"
4:8:56:27:30882,"%,1,6,104.27,-34.93,107.34,-0.49,0.79,-0.17
"
4:8:56:27:30978,"%,1,6,102.04,-34.21,108.87,-0.55,0.79,-0.15
"
4:8:56:27:31075,"%,1,6,103.40,-35.69,107.73,-0.62,0.85,-0.18
"
4:8:56:28:31186,"%,1,6,103.58,-36.09,109.35,-0.57,0.79,-0.20
"
4:8:56:28:31250,"%,3,2,2,1
"
4:8:56:28:31250,"%,4,1,3
"
4:8:56:28:31250,"%,7,1,29
"
4:8:56:28:31566,"%,2,6,37.2895660,127.0656509,6.82,12,0.05,0.00
"
4:8:56:28:31581,"%,5,2,59.55,302.79
"
4:8:56:28:31602,"%,8,1,0
"
4:8:56:28:31602,"Distance=59.55
"
4:8:56:28:31603,"velocity_air=0.05
"
4:8:56:28:31603,"velocity_fall=0.00
"
4:8:56:28:31603,"height=-0.30
"
4:8:56:28:31603,"estimate_landing_point=inf
"
4:8:56:28:31603,"distance_delta=inf
"
4:8:56:28:31666,"%,1,6,111.32,-33.61,145.78,-0.66,0.82,-0.21
"
4:8:56:28:31763,"%,1,6,116.88,-34.58,145.73,-0.65,0.71,-0.33
"
4:8:56:28:31875,"%,1,6,125.87,-34.17,142.07,-0.56,0.59,-0.48
"
4:8:56:28:31971,"%,1,6,134.15,-32.18,137.71,-0.52,0.51,-0.58
"
4:8:56:28:32067,"%,1,6,136.35,-31.35,135.12,-0.55,0.62,-0.62
"
4:8:56:28:32163,"%,1,6,137.27,-31.78,133.40,-0.60,0.65,-0.55
"
4:8:56:29:32258,"%,3,2,2,1
"
4:8:56:29:32258,"%,4,1,3
"
4:8:56:29:32539,"%,2,6,37.2895698,127.0656509,6.82,12,0.03,0.00
"
4:8:56:29:32555,"%,5,2,59.24,302.32
"
4:8:56:29:32555,"%,8,1,0
"
4:8:56:29:32555,"Distance=59.24
"
4:8:56:29:32556,"velocity_air=0.03
"
4:8:56:29:32576,"velocity_fall=0.00
"
4:8:56:29:32576,"height=-0.30
"
4:8:56:29:32577,"estimate_landing_point=inf
"
4:8:56:29:32577,"distance_delta=inf
"
4:8:56:29:32609,"%,1,6,141.73,-31.10,127.31,-0.52,0.55,-0.66
"
4:8:56:29:32672,"%,1,6,141.25,-31.25,126.70,-0.49,0.58,-0.65
"
4:8:56:29:32784,"%,1,6,140.29,-31.30,128.88,-0.45,0.59,-0.60
"
4:8:56:29:32880,"%,1,6,140.84,-32.01,131.63,-0.52,0.72,-0.55
"
4:8:56:29:32976,"%,1,6,140.47,-34.10,135.16,-0.69,0.60,-0.71
"
4:8:56:29:33088,"%,1,6,140.80,-34.41,137.28,-0.56,0.67,-0.57
"
4:8:56:30:33184,"%,1,6,144.31,-33.91,137.40,-0.58,0.55,-0.67
"
4:8:56:30:33248,"%,3,2,2,1
"
4:8:56:30:33248,"%,4,1,3
"
4:8:56:30:33561,"%,2,6,37.2895698,127.0656509,6.82,12,0.50,0.00
"
4:8:56:30:33561,"%,5,2,59.24,302.32
"
4:8:56:30:33562,"%,8,1,0
"
4:8:56:30:33562,"Distance=59.24
"
4:8:56:30:33582,"velocity_air=0.50
"
4:8:56:30:33582,"velocity_fall=0.00
"
4:8:56:30:33582,"height=-0.30
"
4:8:56:30:33582,"estimate_landing_point=inf
"
4:8:56:30:33583,"distance_delta=inf
"
4:8:56:30:33662,"%,1,6,149.52,-29.02,143.89,-0.50,0.42,-0.72
"
4:8:56:30:33790,"%,1,6,149.37,-30.59,147.50,-0.57,0.40,-0.65
"
4:8:56:30:33886,"%,1,6,149.13,-32.77,150.97,-0.61,0.42,-0.81
"
4:8:56:30:33982,"%,1,6,149.40,-32.91,152.93,-0.56,0.43,-0.68
"
4:8:56:30:34077,"%,1,6,152.41,-32.79,151.99,-0.51,0.20,-0.83
"
4:8:56:30:34174,"%,1,6,155.15,-34.44,145.44,-0.52,0.33,-0.54
"
4:8:56:31:34269,"%,3,2,2,1
"
4:8:56:31:34269,"%,4,1,3
"
4:8:56:31:34566,"%,2,6,37.2895698,127.0656433,6.77,12,0.71,275.60
"
4:8:56:31:34567,"%,5,2,58.57,302.52
"
4:8:56:31:34567,"%,8,1,0
"
4:8:56:31:34587,"Distance=58.57
"
4:8:56:31:34587,"velocity_air=0.71
"
4:8:56:31:34587,"velocity_fall=0.00
"
4:8:56:31:34587,"height=-0.80
"
4:8:56:31:34588,"estimate_landing_point=inf
"
4:8:56:31:34588,"distance_delta=inf
"
4:8:56:31:34684,"%,1,6,123.43,-55.60,130.42,-1.11,0.56,-0.20
"
4:8:56:31:34780,"%,1,6,112.44,-53.36,130.82,-1.12,0.46,0.12
"
4:8:56:31:34876,"%,1,6,104.99,-51.89,128.98,-0.68,0.67,0.12
"
4:8:56:31:34987,"%,1,6,109.50,-47.30,124.53,-0.43,0.57,-0.04
"
4:8:56:31:35068,"%,1,6,115.94,-46.19,123.84,-0.70,0.43,-0.49
"
4:8:56:31:35179,"%,1,6,117.05,-53.70,124.82,-1.35,0.46,0.08
"
4:8:56:32:35275,"%,3,2,2,1
"
4:8:56:32:35275,"%,4,1,3
"
4:8:56:32:35605,"%,2,6,37.2895622,127.0656280,6.74,12,1.06,234.75
"
4:8:56:32:35605,"%,5,2,57.75,303.72
"
4:8:56:32:35605,"%,8,1,0
"
4:8:56:32:35606,"Distance=57.75
"
4:8:56:32:35606,"velocity_air=1.06
"
4:8:56:32:35606,"velocity_fall=0.20
"
4:8:56:32:35606,"height=-1.10
"
4:8:56:32:35606,"estimate_landing_point=-5.83
"
4:8:56:32:35606,"distance_delta=-63.58
"
4:8:56:32:35607,"%,3,2,2,1
"
4:8:56:32:35607,"%,4,1,3
"
4:8:56:32:35607,"%,7,1,35
"
4:8:56:32:35669,"%,1,6,92.68,-56.44,140.62,-0.74,0.50,0.16
"
4:8:56:32:35765,"%,1,6,83.28,-61.90,146.91,-1.00,0.46,0.13
"
4:8:56:32:35877,"%,1,6,80.60,-60.46,148.37,-0.74,0.42,0.06
"
4:8:56:32:35972,"%,1,6,81.36,-59.21,148.29,-0.75,0.37,-0.00
"
4:8:56:32:36085,"%,1,6,81.42,-57.77,150.55,-1.03,0.57,0.13
"
4:8:56:33:36181,"%,1,6,86.39,-55.79,147.99,-1.15,0.57,0.30
"
4:8:56:33:36277,"%,1,6,69.03,-56.86,160.29,-1.08,0.41,0.28
"
4:8:56:33:36590,"%,2,6,37.2895507,127.0656280,6.71,12,1.05,210.11
"
4:8:56:33:36590,"%,5,2,58.49,304.80
"
4:8:56:33:36590,"%,8,1,0
"
4:8:56:33:36590,"Distance=58.49
"
4:8:56:33:36590,"velocity_air=1.05
"
4:8:56:33:36591,"velocity_fall=0.40
"
4:8:56:33:36591,"height=-1.40
"
4:8:56:33:36591,"estimate_landing_point=-3.68
"
4:8:56:33:36591,"distance_delta=-62.17
"
4:8:56:33:36670,"%,1,6,66.56,-68.80,156.56,-1.13,0.25,0.20
"
4:8:56:33:36782,"%,1,6,55.55,-64.75,161.22,-0.81,0.28,0.29
"
4:8:56:33:36861,"%,1,6,52.66,-66.03,162.05,-0.71,0.32,0.07
"
4:8:56:33:36990,"%,1,6,57.81,-66.10,158.51,-0.77,0.41,0.16
"
