sysTime,roll,pitch,yaw,ax,ay,az
11:15:17:2:18019,-8.76,-3.83,-80.01,-0.06,-0.15,0.97
11:15:17:2:18323,-8.74,-3.68,-79.3,-0.07,-0.15,0.97
11:15:17:2:18433,-8.75,-3.71,-79.25,-0.07,-0.16,0.98
11:15:17:2:18530,-8.74,-3.69,-79.13,-0.07,-0.16,0.97
11:15:17:3:18626,-8.75,-3.7,-79.09,-0.07,-0.16,0.97
11:15:17:3:18723,-8.74,-3.69,-78.98,-0.06,-0.16,0.97
11:15:17:3:18835,-8.74,-3.71,-78.94,-0.07,-0.15,0.97
11:15:17:3:19425,-8.76,-3.8,-78.87,-0.07,-0.15,0.97
11:15:17:3:19522,-8.77,-3.83,-78.91,-0.07,-0.15,0.97
11:15:17:4:19633,-8.76,-3.84,-78.93,-0.07,-0.16,0.96
11:15:17:4:19729,-8.77,-3.85,-78.97,-0.07,-0.15,0.97
11:15:17:4:19824,-8.77,-3.86,-78.99,-0.06,-0.15,0.97
11:15:17:4:19920,-8.78,-3.86,-79.02,-0.07,-0.15,0.97
11:15:17:4:20032,-8.77,-3.87,-79.05,-0.06,-0.16,0.98
11:15:17:4:20335,-8.77,-3.89,-79.15,-0.07,-0.16,0.97
11:15:17:4:20431,-8.77,-3.88,-79.14,-0.07,-0.15,0.98
11:15:17:4:20526,-8.77,-3.87,-79.15,-0.06,-0.15,0.97
11:15:17:5:20623,-8.78,-3.87,-79.15,-0.07,-0.15,0.97
11:15:17:5:20734,-8.77,-3.87,-79.17,-0.06,-0.15,0.97
11:15:17:5:20830,-8.77,-3.88,-79.23,-0.07,-0.15,0.97
11:15:17:5:21420,-8.78,-3.87,-79.28,-0.07,-0.15,0.97
11:15:17:5:21533,-8.77,-3.87,-79.3,-0.07,-0.15,0.97
11:15:17:6:21629,-8.77,-3.87,-79.28,-0.07,-0.15,0.98
11:15:17:6:21724,-8.78,-3.87,-79.32,-0.07,-0.16,0.97
11:15:17:6:21835,-8.77,-3.86,-79.32,-0.07,-0.16,0.98
11:15:17:6:21932,-8.76,-3.85,-79.31,-0.06,-0.15,0.97
11:15:17:6:22027,-8.76,-3.86,-79.33,-0.07,-0.15,0.97
11:15:17:6:22330,-8.74,-3.8,-79.21,-0.03,-0.11,0.97
11:15:17:6:22427,-8.8,-3.89,-79.29,-0.07,-0.14,0.97
11:15:17:6:22523,-8.79,-3.87,-79.29,-0.07,-0.16,0.97
11:15:17:7:22633,-8.77,-3.84,-79.21,-0.06,-0.15,0.97
11:15:17:7:22730,-8.77,-3.84,-79.17,-0.07,-0.15,0.98
11:15:17:7:22826,-8.77,-3.82,-79.12,-0.07,-0.15,0.97
11:15:17:7:23432,-8.76,-3.79,-78.84,-0.07,-0.15,0.97
11:15:17:7:23528,-8.75,-3.8,-78.84,-0.07,-0.15,0.97
11:15:17:8:23623,-8.75,-3.79,-78.82,-0.06,-0.15,0.97
11:15:17:8:23735,-8.75,-3.79,-78.79,-0.06,-0.15,0.97
11:15:17:8:23832,-8.74,-3.8,-78.79,-0.06,-0.15,0.97
11:15:17:8:23927,-8.73,-3.8,-78.78,-0.06,-0.15,0.97
11:15:17:8:24023,-8.73,-3.81,-78.79,-0.07,-0.15,0.97
11:15:17:8:24326,-8.74,-3.82,-78.76,-0.07,-0.15,0.97
11:15:17:8:24421,-8.74,-3.82,-78.74,-0.07,-0.15,0.97
11:15:17:8:24532,-8.73,-3.82,-78.74,-0.06,-0.15,0.96
11:15:17:9:24629,-8.74,-3.83,-78.74,-0.07,-0.15,0.97
11:15:17:9:24726,-8.74,-3.83,-78.74,-0.06,-0.15,0.97
11:15:17:9:24822,-8.76,-3.84,-78.75,-0.07,-0.15,0.97
11:15:17:9:25427,-8.77,-3.89,-78.82,-0.08,-0.08,0.97
11:15:17:9:25524,-8.75,-3.82,-78.67,-0.06,-0.16,0.97
11:15:17:10:25633,-8.74,-3.83,-78.67,-0.06,-0.15,0.97
11:15:17:10:25731,-8.75,-3.83,-78.65,-0.06,-0.16,0.98
11:15:17:10:25826,-8.76,-3.83,-78.65,-0.06,-0.15,0.96
11:15:17:10:25924,-8.75,-3.84,-78.66,-0.07,-0.15,0.96
11:15:17:10:26034,-8.75,-3.85,-78.68,-0.07,-0.15,0.97
11:15:17:10:26322,-8.78,-3.92,-78.96,-0.07,-0.15,0.97
11:15:17:10:26433,-8.78,-3.93,-79.03,-0.06,-0.16,0.97
11:15:17:10:26529,-8.77,-3.94,-79.14,-0.06,-0.15,0.97
11:15:17:11:26625,-8.77,-3.95,-79.22,-0.06,-0.15,0.97
11:15:17:11:26720,-8.77,-3.97,-79.31,-0.06,-0.15,0.97
11:15:17:11:26833,-8.77,-3.98,-79.39,-0.07,-0.15,0.97
11:15:17:11:27423,-8.77,-3.93,-79.69,-0.07,-0.15,0.97
11:15:17:11:27534,-8.77,-3.94,-79.75,-0.06,-0.15,0.97
11:15:17:12:27631,-8.77,-3.92,-79.77,-0.06,-0.16,0.97
11:15:17:12:27725,-8.78,-3.92,-79.83,-0.06,-0.15,0.97
11:15:17:12:27823,-8.78,-3.91,-79.87,-0.07,-0.15,0.98
11:15:17:12:27933,-8.78,-3.9,-79.87,-0.06,-0.15,0.96
11:15:17:12:28028,-8.77,-3.89,-79.91,-0.07,-0.15,0.97
11:15:17:12:28332,-8.77,-3.87,-79.9,-0.07,-0.15,0.98
11:15:17:12:28429,-8.77,-3.86,-79.92,-0.06,-0.15,0.97
11:15:17:12:28525,-8.77,-3.86,-79.93,-0.07,-0.15,0.97
11:15:17:13:28620,-8.76,-3.87,-79.95,-0.07,-0.15,0.97
11:15:17:13:28733,-8.76,-3.86,-79.95,-0.07,-0.15,0.98
11:15:17:13:28829,-8.76,-3.86,-79.95,-0.07,-0.15,0.96
11:15:17:13:29434,-8.75,-3.77,-79.68,-0.06,-0.15,0.97
11:15:17:13:29529,-8.75,-3.76,-79.61,-0.07,-0.16,0.98
11:15:17:14:29626,-8.75,-3.76,-79.56,-0.06,-0.15,0.97
11:15:17:14:29722,-8.76,-3.78,-79.54,-0.06,-0.15,0.96
11:15:17:14:29833,-8.71,-3.73,-79.44,-0.04,-0.15,0.95
11:15:17:14:29929,-8.75,-3.74,-79.31,-0.07,-0.15,0.97
11:15:17:14:30025,-8.75,-3.72,-79.19,-0.07,-0.16,0.97
11:15:17:14:30329,-8.73,-3.72,-78.95,-0.08,-0.19,0.96
11:15:17:14:30424,-8.72,-3.72,-78.88,-0.06,-0.15,0.97
11:15:17:14:30521,-8.72,-3.71,-78.76,-0.06,-0.15,0.97
11:15:17:15:30633,-8.72,-3.69,-78.63,-0.06,-0.15,0.97
11:15:17:15:30727,-8.72,-3.68,-78.51,-0.07,-0.15,0.97
11:15:17:15:30823,-8.72,-3.67,-78.38,-0.06,-0.15,0.96
11:15:17:15:31431,-8.75,-3.72,-77.99,-0.07,-0.15,0.98
11:15:17:15:31525,-8.75,-3.73,-77.96,-0.06,-0.15,0.97
11:15:17:16:31621,-8.75,-3.74,-77.91,-0.07,-0.15,0.97
11:15:17:16:31733,-8.74,-3.76,-77.89,-0.07,-0.15,0.97
11:15:17:16:31828,-8.75,-3.76,-77.87,-0.07,-0.16,0.97
11:15:17:16:31925,-8.75,-3.77,-77.85,-0.07,-0.15,0.97
11:15:17:16:32021,-8.74,-3.77,-77.85,-0.06,-0.15,0.97
11:15:17:16:32324,-8.74,-3.79,-77.76,-0.07,-0.15,0.97
11:15:17:16:32435,-8.74,-3.8,-77.75,-0.06,-0.15,0.97
11:15:17:16:32532,-8.74,-3.8,-77.73,-0.06,-0.15,0.97
11:15:17:17:32626,-8.75,-3.8,-77.7,-0.06,-0.15,0.98
11:15:17:17:32723,-8.74,-3.81,-77.68,-0.07,-0.15,0.97
11:15:17:17:32834,-8.74,-3.8,-77.65,-0.07,-0.15,0.97
11:15:17:17:33425,-8.75,-3.81,-77.57,-0.06,-0.15,0.96
11:15:17:17:33522,-8.76,-3.83,-77.58,-0.07,-0.15,0.99
11:15:17:18:33634,-8.76,-3.91,-77.83,-0.06,-0.15,0.97
11:15:17:18:33729,-8.78,-3.97,-78.08,-0.06,-0.15,0.97
11:15:17:18:33825,-8.78,-4.03,-78.32,-0.06,-0.15,0.96
11:15:17:18:33920,-8.79,-4.06,-78.52,-0.07,-0.15,0.97
11:15:17:18:34032,-8.8,-4.08,-78.7,-0.07,-0.15,0.97
11:15:17:18:34334,-8.81,-4.11,-79.2,-0.07,-0.16,0.98
11:15:17:18:34432,-8.81,-4.1,-79.31,-0.06,-0.15,0.96
11:15:17:18:34527,-8.8,-4.09,-79.44,-0.07,-0.15,0.97
11:15:17:19:34623,-8.8,-4.09,-79.56,-0.06,-0.15,0.97
11:15:17:19:34733,-8.8,-4.09,-79.68,-0.07,-0.15,0.98
11:15:17:19:34830,-8.8,-4.07,-79.76,-0.06,-0.15,0.97
11:15:17:19:35421,-8.8,-4.0,-80.18,-0.07,-0.15,0.97
11:15:17:19:35533,-8.8,-3.99,-80.23,-0.06,-0.15,0.97
11:15:17:20:35629,-8.8,-3.98,-80.3,-0.07,-0.15,0.97
11:15:17:20:35724,-8.79,-3.97,-80.33,-0.06,-0.15,0.97
11:15:17:20:35820,-8.77,-3.96,-80.36,-0.07,-0.15,0.97
11:15:17:20:35932,-8.77,-3.96,-80.39,-0.06,-0.15,0.97
11:15:17:20:36028,-8.77,-3.95,-80.42,-0.06,-0.15,0.97
11:15:17:20:36331,-8.76,-3.93,-80.51,-0.07,-0.15,0.97
11:15:17:20:36427,-8.77,-3.92,-80.54,-0.06,-0.16,0.98
11:15:17:20:36522,-8.76,-3.94,-80.56,-0.07,-0.15,0.98
11:15:17:21:36634,-8.77,-3.92,-80.56,-0.06,-0.15,0.97
11:15:17:21:36729,-8.75,-3.92,-80.58,-0.07,-0.15,0.97
11:15:17:21:36827,-8.76,-3.91,-80.59,-0.07,-0.16,0.97
11:15:17:21:37432,-8.73,-3.75,-80.11,-0.07,-0.15,0.97
11:15:17:21:37529,-8.73,-3.72,-79.97,-0.07,-0.16,0.98
11:15:17:22:37624,-8.73,-3.71,-79.85,-0.07,-0.16,0.97
11:15:17:22:37721,-8.73,-3.7,-79.71,-0.07,-0.15,0.97
11:15:17:22:37831,-8.73,-3.7,-79.6,-0.06,-0.16,0.97
11:15:17:22:37928,-8.73,-3.7,-79.49,-0.06,-0.15,0.97
11:15:17:22:38023,-8.73,-3.7,-79.4,-0.06,-0.16,0.98
11:15:17:22:38327,-8.71,-3.71,-79.03,-0.06,-0.15,0.96
11:15:17:22:38423,-8.72,-3.71,-78.93,-0.07,-0.16,0.97
11:15:17:22:38533,-8.72,-3.7,-78.82,-0.06,-0.15,0.97
11:15:17:23:38630,-8.73,-3.7,-78.71,-0.07,-0.15,0.96
11:15:17:23:38726,-8.73,-3.7,-78.59,-0.06,-0.15,0.97
11:15:17:23:38821,-8.73,-3.71,-78.51,-0.07,-0.15,0.97
11:15:17:23:39433,-8.75,-3.75,-78.12,-0.07,-0.16,0.97
11:15:17:23:39524,-8.76,-3.76,-78.09,-0.07,-0.15,0.97
11:15:17:24:39635,-8.75,-3.77,-78.05,-0.07,-0.15,0.97
11:15:17:24:39731,-8.75,-3.78,-78.02,-0.07,-0.16,0.98
11:15:17:24:39827,-8.76,-3.79,-78.0,-0.07,-0.16,0.97
11:15:17:24:39925,-8.76,-3.79,-77.95,-0.07,-0.15,0.98
11:15:17:24:40033,-8.76,-3.79,-77.92,-0.06,-0.15,0.97
11:15:17:24:40322,-8.75,-3.83,-77.9,-0.06,-0.15,0.97
11:15:17:24:40434,-8.75,-3.82,-77.9,-0.06,-0.15,0.97
11:15:17:24:40530,-8.76,-3.83,-77.89,-0.07,-0.15,0.97
11:15:17:25:40626,-8.76,-3.83,-77.87,-0.06,-0.16,0.97
11:15:17:25:40723,-8.76,-3.83,-77.84,-0.07,-0.15,0.97
11:15:17:25:40832,-8.75,-3.82,-77.81,-0.07,-0.15,0.96
11:15:17:25:41425,-8.77,-3.82,-77.69,-0.06,-0.15,0.97
11:15:17:25:41534,-8.77,-3.84,-77.71,-0.07,-0.15,0.97
11:15:17:26:41631,-8.77,-3.84,-77.7,-0.07,-0.15,0.97
11:15:17:26:41727,-8.77,-3.85,-77.72,-0.06,-0.16,0.97
11:15:17:26:41823,-8.77,-3.85,-77.72,-0.06,-0.15,0.98
11:15:17:26:41934,-8.76,-3.85,-77.72,-0.07,-0.15,0.97
11:15:17:26:42031,-8.77,-3.85,-77.7,-0.07,-0.15,0.97
11:15:17:26:42127,-8.79,-3.86,-77.69,-0.08,-0.16,1.0
11:15:17:26:42222,-8.77,-3.9,-77.82,-0.06,-0.16,0.96
11:15:17:26:42335,-8.77,-3.93,-77.91,-0.07,-0.15,0.98
11:15:17:26:42430,-8.78,-3.94,-77.99,-0.06,-0.15,0.97
11:15:17:26:42527,-8.78,-3.96,-78.07,-0.07,-0.16,0.97
11:15:17:27:42622,-8.78,-3.97,-78.15,-0.07,-0.15,0.97
11:15:17:27:42734,-8.79,-3.95,-78.2,-0.07,-0.08,0.95
11:15:17:27:42821,-8.79,-3.97,-78.19,-0.07,-0.15,0.98
11:15:17:27:42933,-8.79,-3.93,-78.16,-0.07,-0.16,0.97
11:15:17:27:43030,-8.76,-3.91,-78.13,-0.07,-0.15,0.97
11:15:17:27:43125,-8.77,-3.9,-78.12,-0.07,-0.16,0.97
11:15:17:27:43222,-8.77,-3.89,-78.1,-0.06,-0.15,0.97
11:15:17:27:43332,-8.77,-3.88,-78.09,-0.07,-0.15,0.97
11:15:17:27:43429,-8.77,-3.87,-78.05,-0.07,-0.15,0.97
11:15:17:27:43526,-8.77,-3.86,-78.02,-0.07,-0.15,0.97
11:15:17:28:43620,-8.76,-3.85,-78.01,-0.06,-0.15,0.97
11:15:17:28:43731,-8.76,-3.84,-77.99,-0.07,-0.15,0.97
11:15:17:28:43828,-8.76,-3.83,-77.97,-0.07,-0.15,0.97
11:15:17:28:43923,-8.76,-3.83,-77.95,-0.06,-0.15,0.97
11:15:17:28:44034,-8.76,-3.83,-77.93,-0.07,-0.15,0.98
11:15:17:28:44131,-8.76,-3.84,-77.93,-0.06,-0.16,0.98
11:15:17:28:44322,-8.76,-3.84,-77.93,-0.06,-0.15,0.97
11:15:17:28:44434,-8.76,-3.84,-77.91,-0.07,-0.15,0.97
11:15:17:28:44532,-8.76,-3.84,-77.9,-0.07,-0.15,0.97
11:15:17:29:44626,-8.76,-3.85,-77.91,-0.06,-0.15,0.97
11:15:17:29:44723,-8.76,-3.85,-77.89,-0.07,-0.16,0.97
11:15:17:29:44834,-8.76,-3.85,-77.88,-0.07,-0.15,0.97
11:15:17:29:45425,-8.77,-3.85,-77.85,-0.07,-0.15,0.97
11:15:17:29:45535,-8.77,-3.86,-77.89,-0.07,-0.15,0.97
11:15:17:30:45631,-8.76,-3.85,-77.88,-0.06,-0.15,0.97
11:15:17:30:45728,-8.76,-3.86,-77.88,-0.07,-0.15,0.97
11:15:17:30:45824,-8.75,-3.85,-77.85,-0.06,-0.15,0.97
11:15:17:30:45934,-8.76,-3.86,-77.86,-0.07,-0.16,0.98
11:15:17:30:46031,-8.76,-3.87,-77.87,-0.07,-0.15,0.97
11:15:17:30:46334,-8.76,-3.91,-77.98,-0.07,-0.15,0.97
11:15:17:30:46430,-8.78,-3.92,-78.05,-0.07,-0.14,0.96
11:15:17:30:46525,-8.79,-3.88,-77.96,-0.05,-0.14,0.97
11:15:17:31:46622,-8.79,-3.88,-77.96,-0.07,-0.16,0.97
11:15:17:31:46733,-8.78,-3.9,-77.99,-0.06,-0.16,0.96
11:15:17:31:46830,-8.78,-3.89,-78.02,-0.07,-0.15,0.97
11:15:17:31:47434,-8.78,-3.89,-78.08,-0.07,-0.15,0.97
11:15:17:31:47531,-8.78,-3.89,-78.12,-0.06,-0.15,0.97
11:15:17:32:47628,-8.78,-3.89,-78.12,-0.07,-0.15,0.97
11:15:17:32:47723,-8.78,-3.89,-78.13,-0.07,-0.16,0.97
11:15:17:32:47834,-8.78,-3.88,-78.13,-0.06,-0.15,0.97
11:15:17:32:47930,-8.77,-3.87,-78.13,-0.06,-0.15,0.96
11:15:17:32:48027,-8.78,-3.88,-78.13,-0.07,-0.15,0.97
11:15:17:32:48331,-8.78,-3.86,-78.12,-0.07,-0.15,0.96
11:15:17:32:48426,-8.77,-3.86,-78.12,-0.06,-0.15,0.97
11:15:17:32:48520,-8.77,-3.87,-78.14,-0.07,-0.15,0.98
11:15:17:33:48632,-8.77,-3.88,-78.14,-0.07,-0.15,0.97
11:15:17:33:48728,-8.77,-3.88,-78.17,-0.07,-0.15,0.97
11:15:17:33:48825,-8.77,-3.87,-78.15,-0.07,-0.15,0.97
11:15:17:33:49430,-8.77,-3.86,-78.18,-0.07,-0.15,0.97
11:15:17:33:49527,-8.77,-3.85,-78.17,-0.07,-0.15,0.96
11:15:17:34:49622,-8.77,-3.85,-78.16,-0.07,-0.15,0.97
11:15:17:34:49733,-8.77,-3.85,-78.17,-0.07,-0.15,0.97
11:15:17:34:49830,-8.77,-3.84,-78.14,-0.06,-0.16,0.97
11:15:17:34:49926,-8.77,-3.84,-78.14,-0.06,-0.16,0.97
11:15:17:34:50022,-8.78,-3.85,-78.15,-0.07,-0.15,0.97
11:15:17:34:50325,-8.77,-3.86,-78.14,-0.07,-0.15,0.97
11:15:17:34:50422,-8.78,-3.88,-78.22,-0.07,-0.15,0.98
11:15:17:34:50533,-8.8,-3.91,-78.3,-0.07,-0.15,0.97
11:15:17:35:50629,-8.81,-3.91,-78.33,-0.07,-0.15,0.96
11:15:17:35:50726,-8.81,-3.92,-78.38,-0.07,-0.15,0.97
11:15:17:35:50820,-8.81,-3.92,-78.42,-0.07,-0.15,0.97
11:15:17:35:51427,-8.81,-3.9,-78.54,-0.07,-0.15,0.97
11:15:17:35:51523,-8.78,-3.91,-78.59,-0.07,-0.16,0.98
11:15:17:36:51634,-8.78,-3.9,-78.59,-0.07,-0.15,0.97
11:15:17:36:51731,-8.78,-3.9,-78.61,-0.06,-0.15,0.98
11:15:17:36:51826,-8.77,-3.9,-78.62,-0.07,-0.15,0.97
11:15:17:36:51921,-8.77,-3.88,-78.63,-0.07,-0.15,0.98
11:15:17:36:52032,-8.77,-3.89,-78.64,-0.07,-0.15,0.97
11:15:17:36:52320,-8.78,-3.87,-78.67,-0.06,-0.15,0.97
11:15:17:36:52432,-8.79,-3.87,-78.69,-0.06,-0.15,0.98
11:15:17:36:52529,-8.79,-3.86,-78.67,-0.07,-0.16,0.97
11:15:17:37:52623,-8.79,-3.87,-78.69,-0.07,-0.15,0.97
11:15:17:37:52734,-8.79,-3.87,-78.7,-0.07,-0.16,0.96
11:15:17:37:52832,-8.79,-3.87,-78.7,-0.07,-0.15,0.97
11:15:17:37:53423,-8.77,-3.88,-78.73,-0.07,-0.15,0.97
11:15:17:37:53535,-8.77,-3.87,-78.74,-0.07,-0.15,0.97
11:15:17:38:53629,-8.77,-3.89,-78.78,-0.07,-0.15,0.97
11:15:17:38:53725,-8.76,-3.85,-78.7,-0.03,-0.15,0.95
11:15:17:38:53821,-8.75,-3.84,-78.71,-0.06,-0.16,0.98
11:15:17:38:53933,-8.76,-3.86,-78.72,-0.09,-0.18,0.98
11:15:17:38:54028,-8.76,-3.89,-78.83,-0.06,-0.15,0.96
11:15:17:38:54334,-8.77,-3.88,-78.85,-0.06,-0.15,0.97
11:15:17:38:54427,-8.77,-3.89,-78.87,-0.06,-0.14,0.97
11:15:17:38:54524,-8.77,-3.91,-78.95,-0.07,-0.18,0.96
11:15:17:39:54635,-8.76,-3.87,-78.86,-0.07,-0.16,0.98
11:15:17:39:54731,-8.76,-3.86,-78.86,-0.07,-0.15,0.98
11:15:17:39:54827,-8.75,-3.87,-78.85,-0.06,-0.15,0.97
11:15:17:39:55434,-8.76,-3.85,-78.83,-0.07,-0.15,0.97
11:15:17:39:55529,-8.77,-3.86,-78.83,-0.06,-0.15,0.97
11:15:17:40:55625,-8.77,-3.86,-78.84,-0.06,-0.15,0.97
11:15:17:40:55721,-8.77,-3.87,-78.84,-0.07,-0.16,0.98
11:15:17:40:55834,-8.77,-3.86,-78.82,-0.07,-0.15,0.97
11:15:17:40:55929,-8.77,-3.86,-78.83,-0.07,-0.15,0.97
11:15:17:40:56025,-8.76,-3.86,-78.84,-0.06,-0.15,0.97
11:15:17:40:56329,-8.77,-3.85,-78.82,-0.06,-0.16,0.96
11:15:17:40:56425,-8.76,-3.86,-78.83,-0.06,-0.15,0.97
11:15:17:40:56535,-8.77,-3.86,-78.83,-0.07,-0.16,0.97
11:15:17:41:56631,-8.77,-3.87,-78.85,-0.07,-0.15,0.97
11:15:17:41:56728,-8.77,-3.87,-78.87,-0.06,-0.15,0.96
11:15:17:41:56823,-8.77,-3.86,-78.84,-0.07,-0.16,0.97
11:15:17:41:57431,-8.75,-3.85,-78.79,-0.07,-0.15,0.97
11:15:17:41:57525,-8.75,-3.85,-78.77,-0.06,-0.15,0.96
11:15:17:42:57621,-8.76,-3.84,-78.76,-0.06,-0.15,0.97
11:15:17:42:57732,-8.76,-3.85,-78.77,-0.07,-0.15,0.97
11:15:17:42:57830,-8.77,-3.85,-78.76,-0.06,-0.15,0.97
11:15:17:42:57925,-8.77,-3.85,-78.76,-0.07,-0.15,0.97
11:15:17:42:58035,-8.77,-3.85,-78.76,-0.07,-0.15,0.97
11:15:17:42:58228,-8.78,-3.86,-78.74,-0.08,-0.17,0.98
11:15:17:42:58323,-8.76,-3.91,-78.93,-0.07,-0.15,0.97
11:15:17:42:58434,-8.78,-3.96,-79.1,-0.06,-0.15,0.97
11:15:17:42:58531,-8.79,-3.99,-79.24,-0.07,-0.16,0.97
11:15:17:43:58627,-8.79,-4.01,-79.39,-0.06,-0.16,0.97
11:15:17:43:58722,-8.78,-4.01,-79.48,-0.07,-0.15,0.97
11:15:17:43:58834,-8.78,-4.02,-79.58,-0.07,-0.15,0.97
11:15:17:43:59425,-8.79,-4.02,-80.13,-0.06,-0.15,0.97
11:15:17:43:59520,-8.79,-4.01,-80.19,-0.07,-0.15,0.97
11:15:17:44:59633,-8.78,-4.01,-80.25,-0.07,-0.15,0.97
11:15:17:44:59729,-8.78,-4.0,-80.29,-0.07,-0.15,0.97
11:15:17:44:59823,-8.78,-3.99,-80.35,-0.07,-0.15,0.97
11:15:17:44:59935,-8.78,-3.98,-80.4,-0.07,-0.15,0.97
11:15:17:44:60032,-8.78,-3.98,-80.45,-0.07,-0.15,0.97
11:15:17:44:60335,-8.76,-3.96,-80.54,-0.07,-0.15,0.97
11:15:17:44:60430,-8.76,-3.95,-80.56,-0.07,-0.15,0.97
11:15:17:44:60526,-8.76,-3.95,-80.61,-0.07,-0.15,0.97
11:15:17:45:60622,-8.76,-3.93,-80.61,-0.06,-0.15,0.97
11:15:17:45:60733,-8.76,-3.94,-80.68,-0.07,-0.16,0.97
11:15:17:45:60829,-8.76,-3.94,-80.72,-0.07,-0.15,0.97
11:15:17:45:61435,-8.76,-3.89,-80.82,-0.06,-0.15,0.97
11:15:17:45:61531,-8.75,-3.88,-80.83,-0.06,-0.15,0.97
11:15:17:46:61627,-8.76,-3.89,-80.86,-0.07,-0.16,0.97
11:15:17:46:61724,-8.76,-3.89,-80.9,-0.07,-0.15,0.97
11:15:17:46:61835,-8.76,-3.89,-80.9,-0.06,-0.15,0.97
11:15:17:46:61930,-8.71,-3.8,-80.74,-0.09,-0.06,0.97
11:15:17:46:62027,-8.77,-3.8,-80.59,-0.07,-0.15,0.97
11:15:17:46:62330,-8.72,-3.66,-80.05,-0.06,-0.15,0.97
11:15:17:46:62425,-8.71,-3.64,-79.89,-0.07,-0.15,0.97
11:15:17:46:62521,-8.7,-3.62,-79.74,-0.06,-0.15,0.97
11:15:17:47:62633,-8.7,-3.62,-79.62,-0.07,-0.15,0.96
11:15:17:47:62729,-8.7,-3.61,-79.44,-0.07,-0.15,0.98
11:15:17:47:62824,-8.71,-3.62,-79.29,-0.06,-0.15,0.98
11:15:17:47:63431,-8.73,-3.67,-78.62,-0.06,-0.16,0.97
11:15:17:47:63527,-8.74,-3.67,-78.54,-0.07,-0.15,0.98
11:15:17:48:63623,-8.74,-3.68,-78.45,-0.06,-0.15,0.97
11:15:17:48:63733,-8.74,-3.69,-78.39,-0.07,-0.15,0.97
11:15:17:48:63832,-8.74,-3.71,-78.32,-0.07,-0.15,0.97
11:15:17:48:63926,-8.74,-3.72,-78.28,-0.07,-0.15,0.97
11:15:17:48:64024,-8.74,-3.73,-78.22,-0.06,-0.15,0.97
11:15:17:48:64326,-8.74,-3.74,-78.07,-0.07,-0.16,0.97
11:15:17:48:64422,-8.73,-3.76,-78.06,-0.06,-0.15,0.96
11:15:17:48:64534,-8.74,-3.76,-78.02,-0.07,-0.15,0.97
11:15:17:49:64629,-8.75,-3.77,-77.98,-0.07,-0.15,0.98
11:15:17:49:64725,-8.75,-3.77,-77.93,-0.07,-0.15,0.97
11:15:17:49:64821,-8.76,-3.78,-77.92,-0.06,-0.15,0.97
11:15:17:49:65124,-8.77,-3.8,-77.88,-0.06,-0.15,0.97
